Station,Date,Hour_UTC,Frequency_Hz,PLV,Score
PINA,20260904,18,8.3,0.5708226206494467,5.708226206494467
PINA,20260904,19,6.1,0.5851638812858594,5.851638812858594
PINA,20260904,19,7.1,0.5720896847127084,5.720896847127084
PINA,20260904,19,7.2,0.6831631211721823,6.831631211721822
PINA,20260904,19,7.3,0.6715235675533655,6.7152356755336555
PINA,20260904,19,7.4,0.699901131158874,6.99901131158874
PINA,20260904,19,7.5,0.7247341937544027,7.247341937544027
PINA,20260904,19,7.6,0.6127050999511129,6.127050999511129
PINA,20260904,19,7.8,0.5677913927292065,5.677913927292066
PINA,20260904,19,7.9,0.6158134351373986,6.158134351373986
PINA,20260904,19,8.0,0.6370640707034393,6.370640707034393
PINA,20260904,19,8.1,0.6091823848003809,6.091823848003809
PINA,20260904,20,1.9,0.6460885575284038,6.4608855752840375
PINA,20260904,20,4.6,0.6042389045060403,6.042389045060403
PINA,20260904,20,7.6,0.6371183703085801,6.371183703085801
PINA,20260904,20,7.7,0.7235817750907756,7.235817750907756
PINA,20260904,20,7.8,0.5911889911534435,5.911889911534435
PINA,20260904,21,1.2,0.563550438598443,5.63550438598443
PINA,20260904,21,1.4,0.5639579853617374,5.639579853617374
PINA,20260904,21,3.8,0.5988798339740911,5.98879833974091
PINA,20260904,21,5.5,0.5980522106340244,5.980522106340244
PINA,20260904,21,6.2,0.6104302494357094,6.1043024943570945
PINA,20260904,21,6.3,0.6120957718723614,6.120957718723615
PINA,20260904,22,1.5,0.6262229010354093,6.262229010354093
PINA,20260904,22,1.6,0.6315532999303283,6.315532999303283
PINA,20260904,22,7.5,0.6256557067632992,6.256557067632992
PINA,20260904,22,7.6,0.6540747516143327,6.540747516143327
PINA,20260904,22,9.5,0.6286645209916506,6.2866452099165056
PINA,20260904,23,1.0,0.59502714512991,5.950271451299099
PINA,20260904,23,1.1,0.6244390800513789,6.24439080051379
PINA,20260904,23,1.6,0.6465005634180659,6.46500563418066
PINA,20260904,23,1.7,0.62409004751214,6.2409004751214
PINA,20260904,23,2.9,0.6270821988781483,6.270821988781483
PINA,20260904,23,3.3,0.6936000595919418,6.936000595919419
PINA,20260904,23,3.4,0.7383406497715737,7.383406497715736
PINA,20260904,23,3.8,0.6288747872354482,6.288747872354482
