Frequency_Hz,Common_Geometric_Raw,Common_Geometric_Smoothed,Common_Arithmetic,Common_Minimum,FCHU_Normalized,FSMI_Normalized,ISLL_Normalized,MSTK_Normalized,PINA_Normalized
7.241,0.3917428085013439,0.388235799375926,0.47576558335700214,0.1351532194739235,0.1351532194739235,0.26136415756148595,0.49173964512142837,0.9012484443181292,0.5893224503100437
7.242,0.38296233317559736,0.37882817574864946,0.4708107400097756,0.12935602100025595,0.12935602100025595,0.2516965425327342,0.4759668152965529,0.9180262060463982,0.5790081151729366
7.243,0.3711130458766394,0.36861896426937574,0.46397748397489325,0.11911243709935432,0.11911243709935432,0.24212633178122875,0.46222474312658596,0.9264437783862939,0.5699801294810034
7.244,0.35446125823455993,0.3575714669113556,0.45428853399761715,0.10644201495854527,0.10644201495854527,0.22496275861561962,0.4487648835148925,0.9334059295969716,0.5578670833020569
7.245,0.33987010329923273,0.34619599143253704,0.4478609633659193,0.09347005148020086,0.09347005148020086,0.21159203275891056,0.44432189845445647,0.9422212471086543,0.5476995870273746
7.246,0.3311370958988295,0.3353164899426248,0.4429792246041253,0.08889025844966085,0.08889025844966085,0.19763859537836762,0.44489122343473997,0.943665587166523,0.5398104585913351
7.247,0.326076381840168,0.3257270547986695,0.4386523809027082,0.08829247435504152,0.08829247435504152,0.18649174896202095,0.44563114559739464,0.9362552806416726,0.5365912549574113
7.248,0.32006690900065526,0.31820611512243235,0.43304660242629484,0.08555567766005917,0.08555567766005917,0.17888220462966356,0.4454771465247075,0.919519347118638,0.5357986361984061
7.249,0.31754527660141085,0.3134139702566041,0.42894977027020376,0.08518100567392733,0.08518100567392733,0.17602929805918688,0.4442192041980939,0.90180334922563,0.5375159941941805
7.25,0.3145865368701074,0.3115143680597944,0.42699237436538195,0.07878883552546628,0.07878883552546628,0.1840047568352739,0.44242946876448064,0.8900340076358336,0.5397048030658557
7.251,0.31033380332755134,0.31224541154670876,0.4276365594079062,0.06655958193367147,0.06655958193367147,0.2048886104820822,0.44233641622617775,0.8855981382079844,0.5388000501896147
7.252,0.30181834942240926,0.31571605936214725,0.4266266748898844,0.054202823366542086,0.054202823366542086,0.22038236577758946,0.4468019727773455,0.8761550632980806,0.5355911492298644
7.253,0.3046804859167443,0.32193671793362366,0.42883315288699875,0.05322039216042391,0.05322039216042391,0.23452640828978355,0.4552511345166394,0.8701527909062313,0.5310150385619153
7.254,0.31556692608130416,0.33060998742442543,0.4342839601399772,0.05791162899416046,0.05791162899416046,0.25246633489872267,0.46628512655796855,0.862639718444924,0.5321169918041104
7.255,0.33323329491297576,0.340947001287804,0.44045726013484005,0.07001618137174301,0.07001618137174301,0.27333492898818174,0.47111034181609424,0.8544285644987569,0.5333962839994244
7.256,0.35353461184693125,0.35264191699625447,0.4462717892924843,0.08885723121122459,0.08885723121122459,0.29176798933353265,0.47088723314633757,0.8435616223489009,0.5362848704224258
7.257,0.37479294828973575,0.3656349536871642,0.4521591893273017,0.11545032511488017,0.11545032511488017,0.302318752262341,0.4713242740154692,0.8302224798852073,0.5414801153586112
7.258,0.390739284030398,0.3795872585415153,0.455883551088874,0.143123852534509,0.143123852534509,0.3045268539594229,0.4696856490232756,0.8184731445318956,0.5436082553952671
7.259,0.4000072100747308,0.39389518367197546,0.4569949479908497,0.16573891663766596,0.16573891663766596,0.3020154301837703,0.4664553080462793,0.8078012281900125,0.5429638568965206
7.26,0.40913978388661176,0.40819086957442335,0.4584819246285776,0.18958501439802697,0.18958501439802697,0.3027513310206892,0.46482180147435886,0.7941471003719521,0.5411043758778612
7.261,0.4217493543585698,0.42145825717913116,0.4631631378292492,0.21856935247497694,0.21856935247497694,0.31288418422079844,0.4625505910133383,0.7832330949170507,0.5385784665200818
7.262,0.4319747392220998,0.43188587916602894,0.46729762817485304,0.24733194018054827,0.24733194018054827,0.31709890674168817,0.46344145768628325,0.7738440861812328,0.5347717500845126
7.263,0.4413358567464426,0.43852836919064114,0.4714668343713795,0.27420846747422123,0.27420846747422123,0.32159420576840664,0.4708307233300402,0.7602876570753764,0.530413118208853
7.264,0.4480068350371092,0.44191761349454783,0.4746038456088815,0.3017068012101907,0.3017068012101907,0.31599118274982285,0.48357558821676677,0.7492924070186466,0.5224532488489806
7.265,0.45336197902559894,0.4427205937378557,0.47740600955198476,0.3108471618642612,0.3274291639841667,0.3108471618642612,0.4962714984908249,0.74026314804275,0.512219075377921
7.266,0.4547940360384358,0.4416242175909848,0.4774920252767755,0.30289092797313294,0.3449959191790559,0.30289092797313294,0.5076799864732414,0.7283252134157264,0.503568079342721
7.267,0.4519499162624847,0.4396229422794953,0.4746008198138779,0.28690648841472827,0.3584843095731679,0.28690648841472827,0.5158752960353244,0.7140102771782378,0.4977277278679311
7.268,0.4469208677060847,0.43770742676480795,0.4698177947103666,0.2708265957480889,0.36841040769019984,0.2708265957480889,0.5209195525902465,0.6961450480378866,0.4927873694854111
7.269,0.43789668190169706,0.43649526825163026,0.4620817808912169,0.24754112351463492,0.37737416622731396,0.24754112351463492,0.5269647964625969,0.6712691880787842,0.48725963017275464
7.27,0.4249607668458502,0.43577409230809017,0.45406553346118494,0.21067793626815812,0.38971530292452006,0.21067793626815812,0.536827664316197,0.6474181980342136,0.485688565762836
7.271,0.4137224288977271,0.43560164384014016,0.448385535927756,0.1809835627601034,0.4058929507198708,0.1809835627601034,0.5451044239778075,0.627730908424113,0.4822158337568852
7.272,0.41828575272488044,0.43669623632599697,0.4520156561886627,0.18184904999133492,0.43510311796282297,0.18184904999133492,0.5493381208566712,0.6139765136391779,0.4798114784933064
7.273,0.4267581836490314,0.4393982079691511,0.4572557028267726,0.193920612309727,0.45255632411035795,0.193920612309727,0.5512176363688898,0.6046531617925782,0.4839307795523099
7.274,0.43674675014038666,0.4441277721527358,0.46442123895849985,0.20720590893645793,0.4709380753320785,0.20720590893645793,0.5586868691912221,0.5971548398465836,0.488120501486157
7.275,0.44792287269007874,0.45082036797481523,0.4728068819658704,0.22310437685088122,0.48971985904126436,0.22310437685088122,0.5657231416695216,0.5961951565571947,0.48929187571049026
7.276,0.46356109680245317,0.45960766640744677,0.4852173415325452,0.24583036058555974,0.5128649838266175,0.24583036058555974,0.5732530623231069,0.6028238845500121,0.4913144163774293
7.277,0.4784911645608544,0.47019932757910166,0.49794454304222757,0.2658940223824013,0.5347321472591479,0.2658940223824013,0.5797181885844027,0.6127923071492452,0.4965860498359409
7.278,0.4915700129450721,0.48221435611158625,0.50934549880694,0.2835747330080047,0.5546539381696529,0.2835747330080047,0.5870816772259412,0.6203137683006076,0.5011033773304937
7.279,0.49928214622573447,0.49527465252753977,0.5162625788671382,0.29311405343125896,0.5735140801186498,0.29311405343125896,0.5929979619538323,0.6183300087835117,0.5033567900484385
7.28,0.5081938288408748,0.5087412275953994,0.5240952338647322,0.30604212611653764,0.5905390572078636,0.30604212611653764,0.5930363643588559,0.624221234898714,0.5066373867416897
7.281,0.5206902707432558,0.5214896956045151,0.5355056820342944,0.3235599064681302,0.6097198632301761,0.3235599064681302,0.5969054341424577,0.637559119920254,0.5097840864104537
7.282,0.5327064315330448,0.5328584241093035,0.5459795168901778,0.34383261835185885,0.6251981602811333,0.34383261835185885,0.6052290983486497,0.6422172547346225,0.5134204527346243
7.283,0.5434185058803523,0.5432575457237481,0.5548646755574688,0.36633453971164315,0.6370989160219696,0.36633453971164315,0.6154465838808738,0.6397793546199111,0.5156639835529463
7.284,0.5515576271629493,0.5526144141632942,0.5618958864821757,0.38505070476043474,0.6482080404324013,0.38505070476043474,0.6253550703155574,0.6393624046103484,0.5115032122921359
7.285,0.5608097352355543,0.5609071029701053,0.570072263324113,0.407533121590732,0.6594344964142737,0.407533121590732,0.6371913572081391,0.6401717901706859,0.506030551236734
7.286,0.5687632660873059,0.5682389714700191,0.5774877685316142,0.42765252272532334,0.6735945197909968,0.42765252272532334,0.6473493675495872,0.640591015561336,0.4982514170308279
7.287,0.5770020346544669,0.5750349787621917,0.5853936562775984,0.45006221076972475,0.6854151610912422,0.45006221076972475,0.662635384723368,0.6398791116334536,0.4889764131702036
7.288,0.5839460474785202,0.5810793029468976,0.5916901999037372,0.4785131343205486,0.6917158910367888,0.48027063900418276,0.6776023191924296,0.6303490159647367,0.4785131343205486
7.289,0.5889256943127037,0.5861296245102019,0.5965793269544359,0.46455090954810885,0.6957452775450406,0.5119724638916695,0.6915039583222802,0.6191240254650807,0.46455090954810885
7.29,0.5905531465972254,0.5898931128830663,0.6000598543904874,0.4357161508173022,0.6993667805400325,0.5443755139070512,0.7165926416955816,0.604248184992469,0.4357161508173022
7.291,0.5925118091094359,0.5923595209193655,0.6044159093631001,0.414612948503237,0.699137639246939,0.5750655912428361,0.7460610702974748,0.5872022975250133,0.414612948503237
7.292,0.5925075651482674,0.5937703798048107,0.6062265594877498,0.4021264955434226,0.6931909363593218,0.6011494842255604,0.7650523270548351,0.5696135542556093,0.4021264955434226
7.293,0.593312330080795,0.5939516300691795,0.6083476282582169,0.3973661455762839,0.6887772727477497,0.6206642250052102,0.7801889743416746,0.5547415236201664,0.3973661455762839
7.294,0.5947868148345419,0.5930344123195168,0.6105715756492008,0.40037890377038554,0.6898281891073963,0.6333714951787579,0.7919586691148734,0.5373206210745912,0.40037890377038554
7.295,0.5953821550584457,0.5911213475047069,0.611987659236928,0.40377716198649016,0.6907495181855374,0.64252832253464,0.8029896648257968,0.5198936286521759,0.40377716198649016
7.296,0.5932672347576987,0.5886635379095762,0.6110772873061704,0.40523819033459857,0.6891362551617981,0.6521767915306569,0.811697188230149,0.4971380112736491,0.40523819033459857
7.297,0.5878164826583826,0.5861405468198722,0.6068457261480136,0.4072250350928279,0.6863304831335633,0.6505798170417854,0.8186174272283621,0.4714758682435289,0.4072250350928279
7.298,0.5840726237776377,0.5840478969065525,0.6043366675074421,0.4136009934024469,0.6864278693097858,0.6502131692319455,0.8252603441576924,0.44618096143534036,0.4136009934024469
7.299,0.5823700291415549,0.5827676112719581,0.6038665770451724,0.42275250813992926,0.6894697226334583,0.654881757954218,0.8287988793719876,0.423430017126269,0.42275250813992926
7.3,0.5789192580358671,0.5824282005231152,0.602195705864196,0.40008318791496916,0.692845167770621,0.6590134525028913,0.8303336977516578,0.40008318791496916,0.4287030233808405
7.301,0.575547396559322,0.5828833487297507,0.6015012517241101,0.37290583588388665,0.7029965536569306,0.6621464337992211,0.8323396760694411,0.37290583588388665,0.4371177592110712
7.302,0.5731035772380773,0.5841879940143679,0.6017810035521138,0.35176446546090046,0.7190775570324985,0.6641164492050607,0.8311281225097283,0.35176446546090046,0.44281842355238094
7.303,0.5761058552174534,0.5861689167127792,0.6054769665057741,0.3481014118792636,0.7395524719592302,0.6635050825392708,0.8269498359047875,0.3481014118792636,0.44927603024631857
7.304,0.5813412025467872,0.5885560296640974,0.6106456738807473,0.35161707746970217,0.7633246054859821,0.6576770314413696,0.8242560561181621,0.35161707746970217,0.4563535988885208
7.305,0.588162513507029,0.5911888956012877,0.6178148759163105,0.3561073951591182,0.7944046202271449,0.6488717477507158,0.8247861268933294,0.3561073951591182,0.4649044895512446
7.306,0.5957560992439737,0.5936067306837771,0.6256371055635614,0.3632611836658567,0.829169670496184,0.636546116466468,0.8244162641925528,0.3632611836658567,0.474792292996746
7.307,0.6009750815064234,0.5952586519857876,0.631272621961444,0.3687355978684319,0.8604940224479025,0.6254038399274938,0.8198880259765742,0.3687355978684319,0.4818416235868165
7.308,0.6039947507969056,0.595586013374522,0.633995757863047,0.3758077999914772,0.8830170232299925,0.6108783811559652,0.8118443559091516,0.3758077999914772,0.4884312290286481
7.309,0.6034252245228744,0.5943449693252447,0.6339148369165226,0.374503675883033,0.8990087743767625,0.5970329522347799,0.8039629575676641,0.374503675883033,0.49506582452037384
7.31,0.6001612558933671,0.5912176045785167,0.6317933798140899,0.3671006145893942,0.9137965590695641,0.5830996869663979,0.7929642281956457,0.3671006145893942,0.5020058102494475
7.311,0.5945005932912368,0.5864290376010741,0.6278975712855756,0.35560555650673126,0.9260791911790074,0.5672674789239338,0.7825720392746788,0.35560555650673126,0.5079635905435269
7.312,0.585684356161719,0.5800041496067531,0.6214582510698345,0.33846564325345496,0.9333554562587245,0.5514459395750388,0.7707834879552133,0.33846564325345496,0.513240728306741
7.313,0.5729871012588437,0.5717325632387762,0.6122988942128258,0.316356010173509,0.9388373277052079,0.5306159781203653,0.7600766415752488,0.316356010173509,0.5156085134897979
7.314,0.5597695559348266,0.5620559408642659,0.603463053859252,0.2935173091314576,0.9453196973299779,0.504993741153223,0.751652018616855,0.2935173091314576,0.5218325030647459
7.315,0.544842689387817,0.5511691030221032,0.5945855551970158,0.265362653262501,0.9505862256020007,0.48559290924119103,0.7458580682739296,0.265362653262501,0.5255279196054568
7.316,0.5314002383042704,0.5391727590587945,0.5856822442162282,0.24735701129914187,0.9525151025770665,0.45963649558936204,0.7404655616166901,0.24735701129914187,0.5284370499988807
7.317,0.5192910708021768,0.5261645718061938,0.5773194438281497,0.2319420759830673,0.9488613715647424,0.4395816877095665,0.7355407081799255,0.2319420759830673,0.5306713757034462
7.318,0.5073833147859397,0.5124950859488544,0.5680994508042223,0.21844726533113895,0.9379112332024793,0.42275269772172136,0.7283982429653477,0.21844726533113895,0.5329878148004246
7.319,0.496637630787719,0.49849876055264897,0.5584670089251234,0.20958121294494944,0.9223348926119743,0.40702236429763716,0.7202076192862172,0.20958121294494944,0.5331889554848386
7.32,0.4910898394079792,0.48468107230480456,0.5517287578628494,0.21031296591239282,0.907912790305708,0.39172178382045103,0.7134516637685739,0.21031296591239282,0.5352445855071213
7.321,0.47957934200668934,0.47109971032841796,0.5432703243140902,0.1964446140467784,0.896594225633776,0.37647105774564465,0.7012837734707249,0.1964446140467784,0.5455579506735272
7.322,0.4643737182403728,0.4576028520934676,0.5329816737707854,0.17652376114361779,0.8822456390981432,0.36247314580218937,0.686195403060267,0.17652376114361779,0.5574704197497097
7.323,0.44952356115202685,0.44414298296408644,0.5225281470450539,0.15786756613695851,0.8625569932314477,0.35447244886561036,0.6710851245500786,0.15786756613695851,0.5666586024411742
7.324,0.43217054038998065,0.4307219196955386,0.5103435374600721,0.1372571035883603,0.8384926668975073,0.3504907692085303,0.6541197967282366,0.1372571035883603,0.5713573508777261
7.325,0.4145420592083155,0.41764229125266766,0.4967712228439872,0.1200930044663512,0.8103122954429433,0.346317133094005,0.635948414826585,0.1200930044663512,0.5711852663900516
7.326,0.39981631750068053,0.40531527394814115,0.48387633288300896,0.10873165099495526,0.7819483704766207,0.34175478223399913,0.6181032414483661,0.10873165099495526,0.5688436192611036
7.327,0.39075077443231016,0.39394264911396215,0.47088120234452263,0.10722673987587915,0.7506492610057109,0.3370550861249527,0.5974271278029123,0.10722673987587915,0.5620477969131581
7.328,0.38266646516106323,0.38393214362602907,0.4575504494601731,0.10826075794750697,0.7213815353733124,0.33081255165847856,0.5735140046499517,0.10826075794750697,0.5537833976716156
7.329,0.37605646094691186,0.37549437090995347,0.4423875675031709,0.11471492467681174,0.6895540537121473,0.32364283069981375,0.5443949093105053,0.11471492467681174,0.5396311191165762
7.33,0.36573608579404693,0.36901076499332747,0.42528509462500674,0.11803328271881185,0.6597257073441432,0.3140064935332398,0.5160215333341279,0.11803328271881185,0.518638456194711
7.331,0.35724795987977837,0.3651357484137653,0.410286488505764,0.11939337999021357,0.6293526624201252,0.3222682796508817,0.4884234440639324,0.11939337999021357,0.49199467640366706
7.332,0.3545966796727167,0.3633883078280209,0.3990570912804833,0.12802556255873176,0.5993459777901409,0.33794949449197464,0.46142334814782715,0.12802556255873176,0.46854107341374174
7.333,0.35662781959885703,0.36317248429963483,0.39188544648166307,0.1437358282341787,0.5746174779097423,0.3596297629633587,0.43585246185637294,0.1437358282341787,0.4455917014446626
7.334,0.3615911922704645,0.3642558931609741,0.38883472138693315,0.1636792117600734,0.5542738876114968,0.38716880686235977,0.41518304927381433,0.1636792117600734,0.42386865142692154
7.335,0.3679145608245767,0.36599656655294643,0.38889603041919746,0.1858018367861841,0.5359383810162375,0.41344412958470866,0.40537421204719976,0.1858018367861841,0.4039215926616576
7.336,0.3711098614972094,0.367998262309288,0.38711315660219425,0.20695698492023884,0.5146486119059609,0.4274273160288712,0.3996503180647118,0.20695698492023884,0.38688255209118844
7.337,0.37604763840033845,0.3699612462016725,0.3874289910785961,0.23488942520464778,0.4960665399689937,0.43826215254855116,0.3970234232696526,0.23488942520464778,0.37090341440113483
7.338,0.3797063800122601,0.3722264900502998,0.38773139425071595,0.26321324262410256,0.48199997193546273,0.4432977155916971,0.3934377607348654,0.26321324262410256,0.3567082803674519
7.339,0.3828965560720205,0.374646057435077,0.3884713597183612,0.2923233193024615,0.4694650474322652,0.4442426009118993,0.39157437469523443,0.2923233193024615,0.34475145624994596
7.34,0.3830659536421859,0.3770471423047773,0.3875245419603962,0.3109328904123564,0.45755437659826187,0.44357146930127433,0.3928650582831352,0.3109328904123564,0.33269891520695305
7.341,0.3800654478009283,0.3789334023958524,0.38384075007051754,0.31952685686508403,0.44432960725441245,0.4371977857795678,0.39332052723267974,0.32482897322084364,0.31952685686508403
7.342,0.3772894195205404,0.3799872084584507,0.38069345607238575,0.30612816158819467,0.4317498108061003,0.4302214191912864,0.39500007352720334,0.3403678152491444,0.30612816158819467
7.343,0.37641980959200527,0.38025251411464456,0.37974416500593305,0.295706083578489,0.42004670302553415,0.4281695548165277,0.39561839102053026,0.35918009258858424,0.295706083578489
7.344,0.3755537847508014,0.3799861835291412,0.37932307926497777,0.2851027801700259,0.40464613113182507,0.43449828357127085,0.3962127791840283,0.37615542226773885,0.2851027801700259
7.345,0.3768075725904856,0.379476768466079,0.38140732559043894,0.2794554935227762,0.3861253172464265,0.4530311634716275,0.39755877650682225,0.39086587720454213,0.2794554935227762
7.346,0.37805719628942464,0.3789474994174585,0.3835705901016166,0.2759657746415083,0.369333015458782,0.46604540636778446,0.3980543926246038,0.40845436141540437,0.2759657746415083
7.347,0.3814302801800952,0.3783872732393153,0.38815497249834996,0.2767404226550059,0.351172050756405,0.4778284872063781,0.39616819500564704,0.43886570686831383,0.2767404226550059
7.348,0.3819437928945589,0.3782530018000649,0.3903339866012946,0.2764069491917325,0.330748266630003,0.4823505759934379,0.3922854293717257,0.4698787118195739,0.2764069491917325
7.349,0.38195125102007077,0.3786539964496982,0.3921306877952245,0.27564723127853114,0.31586252881384297,0.4843233467377558,0.3880875654847128,0.4967327666612796,0.27564723127853114
7.35,0.38251195287404843,0.3798572384989249,0.39397455842969686,0.27905019799205083,0.30520029183542435,0.4874797206179405,0.3825716938172948,0.5155708878857739,0.27905019799205083
7.351,0.38187099939481384,0.38189362006846095,0.39482964026810896,0.27915254445057336,0.2978070736676834,0.4931712539348386,0.37297549648360634,0.531041832803843,0.27915254445057336
7.352,0.38219519224756676,0.38445298708719794,0.39718009556074757,0.2794344653016799,0.2899857897900408,0.5037789166109191,0.36422949300669366,0.5484718130944046,0.2794344653016799
7.353,0.38468213358063147,0.3877140936108233,0.4009392346166315,0.28421907744842306,0.2867868446381887,0.5160973046076017,0.35756804584364504,0.560024900545299,0.28421907744842306
7.354,0.38827135769775994,0.39174189680237953,0.4049444485698719,0.2865450575757392,0.2865450575757392,0.5271290206159284,0.3556354745709719,0.5643129311710092,0.2910997589157106
7.355,0.39303203932836256,0.39671625963991597,0.4096587250716868,0.29155880851673727,0.29155880851673727,0.5399889031856137,0.35458317632911546,0.564612708292729,0.2975500290342387
7.356,0.40012672107414093,0.4029132787236316,0.4159751854407146,0.30367032025415913,0.30573121230614947,0.5474781866363162,0.3556672528671907,0.5673289551397577,0.30367032025415913
7.357,0.40872661604267474,0.4103248216300088,0.4246617896248478,0.3108531036486969,0.3202495133795706,0.5622585658124551,0.3535746418180681,0.5763731234654483,0.3108531036486969
7.358,0.41700813692350136,0.41908623526341376,0.43292808939806376,0.31997538882667165,0.33626746822673775,0.5723418527177151,0.3485273355691853,0.5875284016500093,0.31997538882667165
7.359,0.42699155325513455,0.42882258995650246,0.44324611851494156,0.32948696165767,0.3598193216153305,0.5810013290632371,0.34017895111899127,0.6057440291194789,0.32948696165767
7.36,0.43705423818201655,0.4392300871294686,0.4539913729538215,0.3296234580013952,0.38935032275172327,0.584616154677273,0.3296234580013952,0.6278315172077817,0.3385354121309341
7.361,0.44665926066503236,0.4500363923559013,0.46490144733650807,0.31807955608520616,0.4155293017546997,0.5834815509312531,0.31807955608520616,0.6560160663011706,0.35140076161021094
7.362,0.4589791895651445,0.46055614136529943,0.4789291432146451,0.3119528297065385,0.4453341536919053,0.5818222187602422,0.3119528297065385,0.6906786568775171,0.36485785703702267
7.363,0.4695713357400508,0.47017627688344726,0.4914788941977086,0.30602420695339194,0.46796510953434944,0.5747504907672445,0.30602420695339194,0.7272692863648703,0.38138537736868666
7.364,0.4814812639038089,0.4786926350529098,0.5040787757308367,0.3116042402913302,0.48700121362141574,0.5687714467463787,0.3116042402913302,0.7569692362935115,0.3960477417015474
7.365,0.4908146277741789,0.485800091173678,0.5139821339316206,0.31591642137102016,0.5059173175611066,0.5554674161040776,0.31591642137102016,0.7827122464178728,0.4098972682040256
7.366,0.49708922537405553,0.4912644114353169,0.5212846926198801,0.3182269542407094,0.5197599885049081,0.545253387109044,0.3182269542407094,0.8052579350392639,0.417925198205475
7.367,0.5010912599564608,0.49487029523149584,0.5263413571005778,0.31636182638917665,0.5293155634183386,0.5330681849494959,0.31636182638917665,0.8228475057169313,0.43011370502894675
7.368,0.5021291560320379,0.4964933042109633,0.5292909577861189,0.308018729697154,0.5401030344571808,0.5138790271841144,0.308018729697154,0.8398772527517141,0.44457674484043114
7.369,0.5009087617316461,0.4960085398466401,0.5306490414429609,0.2981010372813003,0.550589685671004,0.49219200105091665,0.2981010372813003,0.856711224228517,0.4556512589830665
7.37,0.49691513078905225,0.4935141612783897,0.5297735634485148,0.285079519639946,0.5580998315937862,0.4667608206093329,0.285079519639946,0.8699678843410398,0.4689597610584691
7.371,0.489515531050922,0.4891665966673385,0.5256963548146348,0.27407179462239406,0.5649748891294473,0.43055148391120807,0.27407179462239406,0.8795126762737093,0.4793709301364153
7.372,0.48197998027122896,0.48321528732690405,0.5212987458543625,0.2676604901677805,0.5699751478196019,0.3909026392837662,0.2676604901677805,0.8852937365783871,0.49266171542227694
7.373,0.4760941361202022,0.4761456689260713,0.517787389754249,0.26343824509111574,0.5748584272520055,0.3588874761684562,0.26343824509111574,0.8807774646183711,0.5109753356412963
7.374,0.4684450931119548,0.4682236198556155,0.5127382970364,0.25596300879160455,0.5750060572583449,0.33164920958708366,0.25596300879160455,0.8697133565179248,0.531359853027042
7.375,0.4599653848085127,0.4602184820260905,0.5059142601925484,0.2492186267023336,0.5642674270554212,0.31328381413927736,0.2492186267023336,0.8583542701947495,0.5444471628709605
7.376,0.4503710705937761,0.45228000928419987,0.4977282765965129,0.24346732054314987,0.5527684273156728,0.29592378319053997,0.24346732054314987,0.8475324411662248,0.5489494107669773
7.377,0.4420742233531145,0.4445501108861924,0.4911260406873451,0.23785810624467177,0.5479753820094005,0.28192814056574866,0.23785810624467177,0.8425052968518733,0.545363277765031
7.378,0.4352416648037111,0.4377964795503334,0.48559916108020323,0.2323064338850751,0.5441483657274315,0.2737621569637422,0.2323064338850751,0.8413107740527331,0.5364680747720347
7.379,0.42966415410534375,0.4320623709874375,0.48145793119550573,0.2265503422314927,0.5404814115167008,0.2703043880903907,0.2265503422314927,0.8485635684210928,0.5213899457178516
7.38,0.42599784359948856,0.4275728754169309,0.47905323532152105,0.22017879465286402,0.5384614270561656,0.2719285288618978,0.22017879465286402,0.8568095546139768,0.5078878714227011
7.381,0.42359818569987184,0.42447030577630396,0.4763145954735082,0.21328657113630742,0.5371750539431186,0.28065619007921117,0.21328657113630742,0.8535116383456555,0.4969435238632481
7.382,0.42148988774430646,0.4227809101094156,0.4733129232305755,0.20502351040481054,0.5363769745646608,0.29333590821853833,0.20502351040481054,0.8421593383093487,0.48966888465551917
7.383,0.42115478431670966,0.4226828645910295,0.4730215869716862,0.19654440080228158,0.5399083282729914,0.3073046403467961,0.19654440080228158,0.8344008014200708,0.48694976401629125
7.384,0.4228457668397619,0.424216418344266,0.4758610641026748,0.18515825505702174,0.5462930045657407,0.3301671135014077,0.18515825505702174,0.8300321801660105,0.48765476722319345
7.385,0.42317578519220606,0.42707623301201914,0.476978738474764,0.17635294386997072,0.5478045254317179,0.34824909916541474,0.17635294386997072,0.8214211817651806,0.49106594214153604
7.386,0.42759364219539747,0.4309547424115577,0.4802961335413638,0.1766940784709446,0.5515154529280684,0.36216697457543956,0.1766940784709446,0.8128312498672613,0.49827291186510514
7.387,0.43667680997045344,0.43572556283535613,0.48490873446281074,0.18818940997278275,0.5528555939840886,0.3764153372278933,0.18818940997278275,0.8007722551058821,0.5063110760234069
7.388,0.44132190815726213,0.4413202024231663,0.48794035361709753,0.1914603930679883,0.5578262836629855,0.3843368239555249,0.1914603930679883,0.7895025664332912,0.5165757009656975
7.389,0.44921391284402384,0.4475871700598488,0.49231140117455546,0.20329262836701312,0.5626997857002759,0.39188625746323325,0.20329262836701312,0.7816457661874021,0.5220325681548531
7.39,0.458012074764315,0.45447700118727286,0.4967646118125083,0.21856072481625605,0.5658045548142355,0.40515883528590985,0.21856072481625605,0.7757167768755612,0.5185821672705792
7.391,0.46694990850175455,0.4621960865859358,0.5011464903335477,0.2370088504851328,0.5634638000250626,0.42010469824481894,0.2370088504851328,0.7737582248935876,0.5113968780191368
7.392,0.4747091069327545,0.47076194743484195,0.5053474422110554,0.25509446344949593,0.5599550483257498,0.4312504526013276,0.25509446344949593,0.7763804834550062,0.5040567632236974
7.393,0.48014818078983657,0.48007377801557233,0.5085697346167641,0.2691244681213787,0.5569655483697785,0.4385471587801516,0.2691244681213787,0.7813573544143333,0.4968541433981785
7.394,0.4863497393242638,0.49005917484547534,0.5131548472714771,0.28238430507010176,0.560429356929717,0.4471595564320515,0.28238430507010176,0.7875553380152285,0.4882456799102865
7.395,0.4947617138119721,0.5005309620780117,0.5203456085028193,0.29585594689538486,0.5689726730412847,0.46054073638031884,0.29585594689538486,0.7958271012677341,0.48053158492937337
7.396,0.5062644656671899,0.5109838633810931,0.530891571498916,0.3128454581653867,0.5765059896171583,0.47576936808461784,0.3128454581653867,0.8120642377415929,0.4772728038858242
7.397,0.5173777747981575,0.5213383954543188,0.5419683700528513,0.3275819891875835,0.5871485394325946,0.4888329612936145,0.3275819891875835,0.8328770260951445,0.4734013342553195
7.398,0.5288246798911364,0.53180128828968,0.5536646645454623,0.341892773742417,0.59612854625453,0.5008884783094514,0.341892773742417,0.8563087969044,0.4731047275165127
7.399,0.5422061259730742,0.5418967175288959,0.5666744381228858,0.35979468157982186,0.607867870275079,0.5086709824701499,0.35979468157982186,0.8763996504315255,0.4806390058578528
7.4,0.5562641443908619,0.55184643655062,0.5803593441222853,0.3772329724016439,0.6236375256178526,0.5187448760412215,0.3772329724016439,0.8940224570273623,0.48815888952334646
7.401,0.5675186263365808,0.5616262074043571,0.5913910068001766,0.3877041477875476,0.6349961342730788,0.5389132092258047,0.3877041477875476,0.9050912146998654,0.49025032801458673
7.402,0.5768874299581043,0.5710602332839477,0.6008563891272067,0.39646521436146526,0.6498462982914563,0.5557426824261084,0.39646521436146526,0.9140066781510325,0.48822107240597107
7.403,0.5838448177633636,0.5797712592926391,0.6082448115680418,0.4010484566421873,0.6681071054300213,0.571522681693888,0.4010484566421873,0.9179308769315024,0.4826149371426097
7.404,0.5884424925696672,0.5874346815880016,0.6132696045465907,0.4032650299626613,0.6839772003237706,0.5849200357599201,0.4032650299626613,0.9176068894989842,0.4765788671876177
