t_s,mx,my,mz,yaw_deg,roll_deg,pitch_deg
132.04500000000002,4155.107377626527,-4391.931440791329,-4998.043671189903,141.26193706247116,-22.807422601364788,-15.584033613502173
132.05,4153.99518971885,-4387.615233179017,-5000.301435598554,141.26194580607105,-22.807757321614066,-15.584147511031283
132.055,4153.020683947992,-4384.40562183429,-5001.798830176956,141.262031929131,-22.803028118167358,-15.583982708143491
132.06,4152.826299780356,-4383.027104399632,-5002.626982892917,141.2621098410759,-22.801940166320797,-15.584244997950751
132.065,4153.086697508673,-4383.1056649750335,-5003.391007944738,141.26232195153722,-22.80215034695468,-15.579679804520646
132.07,4152.952087215559,-4383.669419647095,-5004.465083096875,141.26243501070334,-22.802254860304966,-15.578381251207293
132.07500000000002,4151.67377117742,-4383.823815312577,-5005.525382057504,141.2624694862194,-22.79784786818193,-15.578760319043305
132.08,4149.091630944763,-4383.396830932245,-5006.007296650023,141.26220411756955,-22.796295218690414,-15.57855996103068
132.085,4145.673368991209,-4383.012609997031,-5005.832253973746,141.26255029917098,-22.79686754546254,-15.578654866623133
132.09,4142.291354758176,-4383.541415727508,-5005.572927570724,141.25810545232707,-22.796464139113983,-15.578639081716867
132.095,4139.836221046731,-4385.40099694709,-5005.851069510227,141.25668956005788,-22.796878987128245,-15.578603112128503
132.1,4138.715149793781,-4388.1925001247455,-5006.569752966537,141.25694463470037,-22.79634708621554,-15.57870600881999
132.10500000000002,4138.771507993684,-4390.886100475692,-5006.952163599188,141.25654097429768,-22.800821545645945,-15.578455783250092
132.11,4139.6903344847515,-4392.507641121611,-5006.2980493281075,141.25658239309118,-22.802402857758565,-15.578864558993548
132.115,4141.2897631458045,-4392.993820277286,-5004.679106489433,141.2564170583459,-22.801925317531612,-15.574467857080958
132.12,4143.344109080147,-4393.259220467115,-5002.899398819285,141.25645730366594,-22.80217507435851,-15.5727514322671
132.125,4145.362335719541,-4394.290320658029,-5001.841337357645,141.25644118749784,-22.802014081230304,-15.573261445616657
132.13,4146.6359843458185,-4396.2008559660335,-5001.852045921134,141.25653007816487,-22.80214453896363,-15.572993296860515
132.135,4146.579439792005,-4398.2199346834195,-5002.720024256202,141.25662407542973,-22.802066981651205,-15.57317634495011
132.14000000000001,4145.121033614682,-4399.4665734062655,-5004.029178298051,141.25680096976623,-22.802176677856853,-15.57308407659812
132.145,4142.810943166349,-4399.664307121985,-5005.535480903589,141.25697268539685,-22.802119320085957,-15.573175919077983
132.15,4140.491407471409,-4399.159622170384,-5007.364627242344,141.2569220227498,-22.802213345810934,-15.573121939882109
132.155,4138.687066521049,-4398.380812510174,-5009.794579889015,141.2567872489474,-22.802044877546546,-15.573140700062481
132.16,4137.345772368149,-4397.439328862665,-5012.763851027614,141.25691905945806,-22.8022965252481,-15.573121305579757
132.165,4136.245059207661,-4396.314990965776,-5015.7949074659,141.25675741227573,-22.80182135882829,-15.573148792645549
132.17000000000002,4135.4118486302805,-4395.195013152438,-5018.255093991734,141.25720649358763,-22.80582482967864,-15.573128846045524
132.175,4135.127813362897,-4394.55515550824,-5019.637192885769,141.25637320708532,-22.808161748627324,-15.573161183009912
132.18,4135.550815246778,-4394.77584933555,-5019.710708812774,141.2603423484208,-22.80710587641007,-15.57305471507589
132.185,4136.38142175199,-4395.515736716277,-5018.392403231722,141.2623743268457,-22.811169535228206,-15.573175654529868
132.19,4137.0654566606645,-4395.817494991149,-5015.625714521323,141.26182681240417,-22.813693894741554,-15.57296614559438
132.195,4137.161913300539,-4394.997179834018,-5011.436766304943,141.26192089655487,-22.812371939635533,-15.573283755183493
132.20000000000002,4136.4560388366,-4393.347564271847,-5006.1600763690485,141.2620906622956,-22.816885732528586,-15.572689762005867
132.205,4134.953340522343,-4391.926308931222,-5000.804430180839,141.26163766964734,-22.81856427249823,-15.576545831224223
132.21,4132.930013754084,-4391.714873359342,-4996.850507806554,141.26555859998973,-22.821806640952108,-15.579105989476153
132.215,4130.896222117235,-4392.814848192112,-4995.10589447085,141.26824150271426,-22.824789252725477,-15.578295457414017
132.22,4129.425957492144,-4394.416881533244,-4995.089301645469,141.26774949202252,-22.823583125008323,-15.578948266283986
132.225,4128.920965713812,-4395.598691222191,-4995.801461325388,141.26802230247787,-22.827387604725377,-15.578185094925535
132.23000000000002,4129.480180229186,-4396.047932485847,-4996.690103203857,141.26774203573703,-22.830501938494233,-15.581855716949667
132.235,4130.8867677610415,-4396.082861727191,-4997.844036965522,141.26788466376337,-22.82604716157593,-15.584777129066
132.24,4132.817153521634,-4396.288951127707,-4999.802044428319,141.26784500113854,-22.823996511119834,-15.583455234097821
132.245,4135.067801756009,-4397.063993588322,-5002.869284838992,141.2680023435909,-22.8239594003701,-15.587476587274956
132.25,4137.523060579843,-4398.291820013811,-5006.616782515777,141.26776958413404,-22.824685307861795,-15.589992889267366
132.255,4139.949920223431,-4399.265868871247,-5010.341868455327,141.26762952230726,-22.820706629350653,-15.589416912470615
132.26,4141.955309448995,-4399.109281174766,-5013.66263381609,141.26750326308428,-22.818652693970847,-15.589689235665565
132.26500000000001,4143.287393164112,-4397.61823244945,-5016.520086960071,141.26745398573797,-22.815578018762157,-15.589504923056944
132.27,4144.083867494694,-4395.486987108536,-5018.8100336873595,141.26740452672925,-22.812824435761826,-15.58961970187035
132.275,4144.732215842657,-4393.7703943154365,-5020.369917381838,141.26746951033664,-22.810545814151016,-15.589543724861688
132.28,4145.38319062264,-4393.039951317363,-5021.223970369796,141.26747244836412,-22.806686989748066,-15.589602240915088
132.285,4145.814474642799,-4392.896614453864,-5021.556112230576,141.26767921390072,-22.808390431601225,-15.589581174267309
132.29,4145.921768494357,-4392.438220577578,-5021.441195096555,141.26769168367693,-22.80460563896527,-15.58961559243399
132.29500000000002,4146.096302639664,-4391.207916114434,-5020.812598982211,141.26812930461426,-22.80168488521394,-15.589630475225176
132.3,4146.917068074354,-4389.622043788626,-5019.589337157203,141.2675440772884,-22.80251885861276,-15.589611826770224
132.305,4148.565018494993,-4388.5582233547475,-5017.763771876629,141.2703500750449,-22.801593199727847,-15.589631137963476
132.31,4150.571685576594,-4388.536310117513,-5015.420546566106,141.27428713466207,-22.804864102457383,-15.589572124446871
132.315,4152.099595263612,-4389.27344868854,-5012.690112250919,141.27043784947324,-22.808179449518747,-15.58969617488089
132.32,4152.355736386038,-4389.91911358592,-5009.6484003042015,141.2676462526006,-22.807276139680297,-15.589499319222579
132.32500000000002,4151.181770232994,-4389.7617448722085,-5006.326908125248,141.26792815643682,-22.808023876903025,-15.589820582987603
132.33,4149.441073470829,-4388.714793695343,-5002.814640803626,141.26753538382943,-22.80699067924754,-15.589255345526501
132.335,4148.430293489643,-4387.173645872081,-4999.448806990785,141.26756741341555,-22.810245369802725,-15.590117037779127
132.34,4148.924071987112,-4385.681537912259,-4996.875062740347,141.26740542715817,-22.8134106155666,-15.588619143831446
132.345,4150.802616907945,-4384.587386582046,-4995.697378300293,141.2674471332645,-22.813002479305844,-15.592896929840164
132.35,4153.272479400831,-4383.827770769561,-4996.035162342137,141.2674268940353,-22.81285838280979,-15.592399259958164
132.35500000000002,4155.197480425782,-4383.0130720808575,-4997.238068806883,141.2675210376474,-22.81518709158476,-15.591731939416665
132.36,4155.665714723825,-4381.853677000248,-4998.367061562234,141.2676150069508,-22.819447657087917,-15.5935899589997
132.365,4154.557445134307,-4380.71876773805,-4999.137278484175,141.26777889376052,-22.81773506616655,-15.588653064229685
132.37,4152.485381963193,-4380.556116595485,-5000.016753810178,141.26798680793237,-22.821343770249936,-15.590188576612361
132.375,4150.233069394955,-4381.932927273962,-5001.58101912467,141.26786889289676,-22.824026682229842,-15.589252114073492
132.38,4148.371063219954,-4384.375937543934,-5004.061275518705,141.26784913240743,-22.82617964497887,-15.589882493882884
132.385,4147.12788593388,-4386.715225489991,-5007.023768449222,141.26779469620175,-22.830172761005002,-15.58939812869821
132.39000000000001,4146.4305529534195,-4387.968899502639,-5009.497610202285,141.26793459844035,-22.8293455748619,-15.589833291939106
132.395,4146.0983463195325,-4387.869656174397,-5010.62469044896,141.26789649656814,-22.82982015524607,-15.589367560659856
132.4,4146.03869956354,-4386.827176240412,-5010.309447589688,141.26792057110967,-22.829520918729948,-15.590066983660929
132.405,4146.250520467327,-4385.5819698348305,-5009.211555742325,141.26739653705835,-22.82962820643638,-15.587550728683372
132.41,4146.733815336536,-4384.859305782322,-5008.086475773644,141.26796442984647,-22.829667433128037,-15.583651280558959
132.415,4147.520530080622,-4385.22507367209,-5007.181697748508,141.26545216461736,-22.82817117038844,-15.584298043250818
132.42000000000002,4148.572787991296,-4386.88913443791,-5006.065355769046,141.26155815019175,-22.821503363957977,-15.583938998609286
132.425,4149.6392531541005,-4389.529920914394,-5004.239769821385,141.2620877629032,-22.81875821956544,-15.584162622316464
132.43,4150.4567347192915,-4392.445067288288,-5001.804195360552,141.26201002368288,-22.81692819365138,-15.58402826155275
132.435,4150.961942448177,-4394.966291654367,-4999.2378895740285,141.2620089573051,-22.811351791026308,-15.584130619134305
132.44,4151.159814664111,-4396.698604096191,-4996.749535156381,141.26262718605676,-22.805487610230855,-15.584092808208615
132.445,4150.977100082237,-4397.586707638762,-4994.002993683782,141.26077631755126,-22.802204030881985,-15.584152507738942
132.45000000000002,4150.32709964699,-4397.8373156873195,-4990.4010791688215,141.25646897817205,-22.8006347072776,-15.584111970468753
132.455,4149.376026023219,-4397.725964086272,-4985.7336869724795,141.25707358353588,-22.796096994344968,-15.58413862642624
132.46,4148.527204190106,-4397.401872127423,-4980.634262264557,141.2566631150205,-22.79699219179743,-15.584100260629672
132.465,4148.245295351687,-4396.7395052203165,-4976.569137597605,141.2570363066263,-22.79633382824735,-15.584165796340313
132.47,4148.944994566374,-4395.42215769372,-4974.931659121752,141.25682963269543,-22.797000949953418,-15.584087389207848
132.475,4150.806699932569,-4393.408326818344,-4975.844520833272,141.2570014715184,-22.796124585040968,-15.584200673870475
132.48000000000002,4153.541591331312,-4391.194487205284,-4978.159202947992,141.25625865087198,-22.798284899086102,-15.583965492710922
132.485,4156.2911616609335,-4389.360391197982,-4980.61162038898,141.25800831377532,-22.80210512243144,-15.584372983715442
132.49,4158.100473919403,-4388.062971665861,-4982.783677209412,141.26225393489196,-22.80324102128774,-15.582739674770057
132.495,4158.601869325019,-4386.949150215176,-4985.11141683461,141.2617605574552,-22.808156860568598,-15.578117022755903
132.5,4158.285788173845,-4385.442003298889,-4988.179188409933,141.2620567098805,-22.806979464922115,-15.579079272050423
132.505,4158.029911840577,-4383.335215134002,-4991.967570948697,141.26195240278864,-22.809116956377075,-15.577145543340377
132.51,4158.291214267591,-4381.196265287948,-4995.749940258932,141.26217426130228,-22.813204829419046,-15.572909398223146
132.51500000000001,4158.781355339688,-4379.965968112718,-4998.515151937342,141.2622607650872,-22.81313562278615,-15.573234254060177
132.52,4158.84769878413,-4380.130847513115,-4999.387702631147,141.26250435565953,-22.8129844545012,-15.573074504443944
132.525,4158.064111228258,-4381.333765215198,-4997.782223224698,141.26237823662478,-22.814197652178393,-15.57318575132675
132.53,4156.457957096955,-4382.669831021016,-4993.804173741253,141.2623395702453,-22.819053567374624,-15.573086242726568
132.535,4154.2568451417155,-4383.272457760294,-4988.5032643724435,141.2623345291166,-22.8181332205437,-15.573168459942107
132.54,4151.570574195698,-4382.8186698196605,-4983.477480030896,141.26238482865256,-22.819949351511696,-15.573090238156048
132.54500000000002,4148.283136131606,-4381.6053578402725,-4980.155288217874,141.26248671631092,-22.82405500360652,-15.573198226166689
132.55,4144.338869942905,-4380.354224980167,-4979.164991136064,141.2622901410662,-22.8249980646395,-15.573050510898893
132.555,4140.006320679164,-4379.806670170938,-4980.114092824507,141.2621259367683,-22.82994889980472,-15.573220759949216
132.56,4135.843359510122,-4380.21547165533,-4981.95310534404,141.26202894125333,-22.8291238031807,-15.572867630916521
132.565,4132.555808750479,-4381.268540763528,-4983.79783697339,141.26193668571017,-22.830720683730245,-15.57403002297869
132.57,4130.540549255205,-4382.394264370994,-4985.460382016701,141.2619549058827,-22.834935574220612,-15.578722189442368
132.57500000000002,4129.742165078076,-4383.293002843545,-4987.25012960585,141.2619139763384,-22.835308664431324,-15.57843517194322
132.58,4130.086277916585,-4384.160114638961,-4989.403592320472,141.26207943009277,-22.83410116878621,-15.578753705509243
132.585,4131.602482622576,-4385.2722358811825,-4991.836935114148,141.2620316323588,-22.829755411084353,-15.578360417385406
132.59,4133.99145307877,-4386.600666600515,-4994.134939398459,141.26248648227963,-22.828826544753774,-15.579470934132965
132.595,4136.480344403841,-4387.973939807812,-4995.654501854503,141.26169616822335,-22.82420142661712,-15.584140921209517
132.6,4138.398412361077,-4389.391656778588,-4996.028353482435,141.25689063705175,-22.823601447416248,-15.584090137963482
132.60500000000002,4139.738401814765,-4390.964783182727,-4995.323975758461,141.2568890645594,-22.81795583969321,-15.584151327882854
132.61,4140.981483953664,-4392.6462304386005,-4993.447658538752,141.25679865130394,-22.81268561371657,-15.584117448510863
132.615,4142.594964342034,-4394.329411943521,-4990.340710686347,141.25691561981947,-22.807038471618387,-15.58412311285863
132.62,4144.506657313161,-4395.986759115207,-4986.814625441706,141.25696892154835,-22.80219810473852,-15.584173347951042
132.625,4146.080483108822,-4397.628342603495,-4984.431638012595,141.2568065419876,-22.802269909973802,-15.584057421129408
132.63,4146.790808027243,-4399.386693872878,-4984.452181398503,141.2566147362856,-22.801490525850895,-15.584242381891542
132.635,4146.737845157424,-4401.496386618895,-4987.176058553515,141.2565421207099,-22.79673340418201,-15.583514520519287
132.64000000000001,4146.588231403839,-4404.1127618415885,-4992.088458338521,141.25642340803694,-22.796564462077278,-15.57875054375046
132.645,4146.8748541392415,-4407.083213000814,-4998.0813030619665,141.2564813644959,-22.796583070293934,-15.578568357546684
132.65,4147.320941755225,-4409.777920475421,-5003.807999844111,141.25634863585785,-22.79656030680814,-15.57860233964081
132.655,4147.0545762062075,-4411.338632828057,-5008.088704613886,141.2569943680273,-22.79662814160753,-15.578565900085065
132.66,4145.555474520833,-4411.3542794502755,-5009.993692342967,141.2618930799205,-22.796521721617015,-15.578687868486867
132.665,4143.270225576486,-4410.165881128822,-5009.0415288678505,141.2623199018131,-22.79705897227179,-15.578218677792403
132.67000000000002,4141.122782230425,-4408.4187151176075,-5005.803141493575,141.2624769514208,-22.801887162000064,-15.57340715457093
132.675,4139.621521465785,-4406.5399223552295,-5001.929918275696,141.26238957592938,-22.80219745701419,-15.573156141353513
132.68,4138.5073343113945,-4404.738235091432,-4999.0349757473805,141.26233061710187,-22.80212562416482,-15.57280968362579
132.685,4137.063273037669,-4403.1284377046995,-4997.6021834482435,141.26233639205012,-22.80215306857389,-15.567961558180778
132.69,4134.836327180035,-4401.731329086571,-4997.074492446326,141.26238307942205,-22.80214686834061,-15.567628214964204
132.695,4131.881371472963,-4400.573380226941,-4996.423259224585,141.2624874803595,-22.80217204655142,-15.567396843219544
132.70000000000002,4128.576725299538,-4399.766166363443,-4994.769713429567,141.2622855700962,-22.802129540297997,-15.562543904496945
132.705,4125.578241241098,-4399.332878817939,-4992.184445575574,141.26213130807514,-22.80211616766793,-15.562035518580561
132.71,4123.644997073026,-4398.994395330349,-4989.637709676997,141.26199586660286,-22.802084830189393,-15.562137113540901
132.715,4123.441416577969,-4398.246498304331,-4988.0665474321095,141.2621433655632,-22.80207581282316,-15.562080260292682
132.72,4125.296692667049,-4396.777714424877,-4987.608564916506,141.26690365912484,-22.80223936935428,-15.562101439428595
132.725,4128.842793424058,-4394.9971522344385,-4987.589822193759,141.26756122568534,-22.807039887528525,-15.562096963298744
132.73000000000002,4132.962444155833,-4394.012039853107,-4987.34085977737,141.26746690958862,-22.807701903680506,-15.562097709857467
132.735,4136.2957386167345,-4394.657394773547,-4986.916314146393,141.26763721206524,-22.807550951311423,-15.562120487622236
132.74,4138.0772544766205,-4396.495547237195,-4986.892665524483,141.26779317747076,-22.807776385649714,-15.562244166942074
132.745,4138.564976013417,-4398.158545846697,-4987.66304033211,141.26794433173046,-22.812455380611496,-15.566976675520033
132.75,4138.68127375207,-4398.609277506442,-4988.838104894779,141.26794082124914,-22.81336227326295,-15.567827125784909
132.755,4139.325891975499,-4397.888476442025,-4989.437036529483,141.26782800750973,-22.81298551686066,-15.56761463004085
132.76,4140.774494724798,-4396.710000446134,-4988.81385492208,141.27256756485463,-22.81327602913402,-15.572416845149244
132.76500000000001,4142.704043774463,-4395.770408962231,-4987.360322936658,141.26882927912388,-22.81306484549585,-15.573325369736331
132.77,4144.519939775473,-4395.3699639555525,-4986.338617545089,141.2676972396487,-22.81789297173069,-15.573102001053801
132.775,4145.693394399503,-4395.481949390503,-4986.953008909923,141.26793047995324,-22.814156111084326,-15.577778187110177
132.78,4146.115487900409,-4396.039914586176,-4989.358489192939,141.2675342419787,-22.812781669114493,-15.578897526812082
132.785,4146.080159595768,-4397.008447024532,-4992.469884158905,141.2675664191272,-22.813281971611026,-15.578382670929699
132.79,4145.969171481422,-4398.219253164021,-4994.863581388271,141.26741836003214,-22.81293421321489,-15.583326932385395
132.79500000000002,4145.964283972831,-4399.253751944875,-4995.7099077450675,141.26742799466908,-22.813167948368843,-15.584123449494681
132.8,4146.022877164326,-4399.65380257664,-4994.798351211248,141.26746230468206,-22.808615933706026,-15.584237127209597
132.805,4146.007223442058,-4399.158537528232,-4992.298835126446,141.2674722022811,-22.807198733747235,-15.583788434495146
132.81,4145.833519327774,-4397.867221848779,-4988.946367633372,141.26769380790384,-22.80796907221185,-15.588880156313026
132.815,4145.573687952202,-4396.157742096942,-4985.811584877499,141.26766420111025,-22.80296141473337,-15.585169702914175
132.82,4145.408005807932,-4394.410325545598,-4983.490490346369,141.2681503813163,-22.802200030083327,-15.588340407946767
132.82500000000002,4145.463357685803,-4392.904861384635,-4981.943042519487,141.26350984306305,-22.79775466363279,-15.585711409356698
132.83,4145.8017970186165,-4391.799510269518,-4980.928612344982,141.26203469392848,-22.79650566121793,-15.583634256496817
132.835,4146.37020444185,-4391.054104658114,-4979.881373805953,141.2624978893822,-22.792517666215396,-15.58433713191811
132.84,4147.137401080409,-4390.639305373225,-4978.04331395908,141.2622545724664,-22.790744098464195,-15.584118848211704
132.845,4148.260568926404,-4390.588148194502,-4975.4470974664555,141.2626007512048,-22.791406187793665,-15.580085849298552
132.85,4149.878247237835,-4390.8010277750545,-4973.395157695752,141.26214961517084,-22.790986836521157,-15.578134600206033
132.85500000000002,4151.862355949771,-4391.15205959449,-4973.535313258754,141.26230392030953,-22.79122681434762,-15.579000914216667
132.86,4153.773375811123,-4391.589246950511,-4976.531284061093,141.26172509900644,-22.791008411707423,-15.574441789654273
132.865,4155.18264613212,-4392.068245865454,-4981.647335209355,141.26607312243948,-22.791164843904863,-15.572641236242374
132.87,4155.9712146601805,-4392.532299398803,-4987.233129722993,141.26775399476037,-22.790997644072075,-15.573562074741705
132.875,4156.298872005866,-4392.996222223674,-4991.534876329882,141.26727409762077,-22.791198745102122,-15.568875998831091
132.88,4156.200649347835,-4393.618803891883,-4993.20400870802,141.26761637456946,-22.790888893744977,-15.567443390320024
132.885,4155.26523151003,-4394.6296298557445,-4991.618577733883,141.26755113642656,-22.794916279963516,-15.567528215442321
132.89000000000001,4153.014778333329,-4396.1636862239075,-4987.265813062974,141.267832020189,-22.79730184707952,-15.567964422704568
132.895,4149.602818307813,-4398.168250508636,-4981.608398429281,141.26793406660542,-22.795952363338827,-15.563664798017381
132.9,4145.8773016493815,-4400.379045548897,-4976.394530380483,141.26792614286495,-22.80095239389696,-15.56193572096592
132.905,4142.717972860525,-4402.35051594056,-4973.002914119686,141.2677667914372,-22.801913005493553,-15.562032278735913
132.91,4140.421210757308,-4403.506669038319,-4971.840517753599,141.26791146592322,-22.806089522101416,-15.56259237358044
132.915,4138.891244479281,-4403.491442400057,-4972.440207518318,141.26775072139836,-22.807621710765478,-15.558050318333981
132.92000000000002,4138.048304565346,-4402.479945525434,-4974.077533425369,141.26818365393416,-22.81135746907359,-15.559986104205478
132.925,4137.815567022435,-4400.997499130011,-4975.923156735593,141.26738199226938,-22.813295550874674,-15.562727477495315
132.93,4138.053466859424,-4399.462988823257,-4977.1643589697305,141.27130305052688,-22.81647739909592,-15.561831090027296
132.935,4138.554787026682,-4397.846178092033,-4977.416477895724,141.27340842259525,-22.81917509783249,-15.562232386452981
132.94,4139.062107598413,-4395.852950501987,-4976.9232790908245,141.2727515397665,-22.81826194133059,-15.562103300730538
132.945,4139.36551632284,-4393.376731024043,-4976.292849029298,141.27301018225046,-22.818741085379248,-15.561874495930464
132.95000000000002,4139.471470771013,-4390.776913237199,-4975.913984212004,141.2729158828103,-22.818493105851754,-15.565399564270114
132.955,4139.626508906684,-4388.783298673386,-4975.683676828277,141.27297134869596,-22.818591043401337,-15.568353661921183
132.96,4140.023551660398,-4388.1026287049035,-4975.433910864987,141.273225190949,-22.818664931154725,-15.566840559904236
132.965,4140.541369613908,-4388.931753307285,-4975.303166757067,141.27306699665357,-22.818467852718033,-15.571360423256808
132.97,4140.884936525611,-4390.800239952986,-4975.4779323450075,141.2739131609694,-22.819023656914187,-15.573163068154702
132.975,4140.953027112509,-4393.005178957892,-4975.860737818027,141.27002587935235,-22.815395341007807,-15.576157236046436
132.98000000000002,4141.056532417337,-4395.144357126225,-4976.370183599063,141.2673742715418,-22.81250751322102,-15.579453391315374
132.985,4141.585488352223,-4397.097682532355,-4977.289365768117,141.26805441880248,-22.813735889676238,-15.577814214091049
132.99,4142.534475130086,-4398.792867938667,-4979.1629219459455,141.26773706939557,-22.80989092880774,-15.58215669991117
132.995,4143.391152720264,-4400.119349381826,-4982.1706536633255,141.26806706618598,-22.807075293994036,-15.584347027987285
133.0,4143.5374896021,-4400.942718486962,-4985.619591991944,141.26771990517716,-22.80823720058519,-15.584191356279252
133.005,4142.778720757308,-4401.070599715046,-4988.431763265727,141.2676563512704,-22.804423491028807,-15.583750130692259
133.01,4141.398669851765,-4400.429019150435,-4990.128987657169,141.2674877866912,-22.801589198153938,-15.587087371014919
133.01500000000001,4139.958717818834,-4399.480958361637,-4991.198240175288,141.26745326935333,-22.80242710370147,-15.590164752167444
133.02,4139.101885471671,-4398.874667354255,-4992.59429372481,141.267414189389,-22.80169551856205,-15.589201515138972
133.025,4139.2524742343,-4398.793239030271,-4994.925673061725,141.26744370150732,-22.80266581959566,-15.589915196715229
133.03,4140.395085803886,-4399.031905453324,-4997.795807674386,141.2675032892316,-22.79902242417555,-15.589200457035613
133.035,4142.2109983669525,-4399.403991489105,-5000.043910823676,141.26763276352457,-22.796269356320494,-15.590204530909785
133.04,4144.330258442393,-4399.902990506336,-5000.751980198247,141.26775466336196,-22.79667877688244,-15.58660432114742
133.04500000000002,4146.51859575971,-4400.643646270998,-5000.104543929717,141.2680158956665,-22.796825610978537,-15.583828840785682
133.05,4148.652934906434,-4401.665959880278,-4999.329632393398,141.26781557545462,-22.796166747159106,-15.58412270973414
133.055,4150.7089769630165,-4402.86470020667,-4999.562169817601,141.26791957165858,-22.799492705802802,-15.584451898311531
133.06,4152.8079786718035,-4404.103743985632,-5000.669897957772,141.26767767840363,-22.802420986311677,-15.581508874569437
133.065,4155.063986565863,-4405.235214729393,-5001.459040800871,141.2681194411465,-22.802265654459394,-15.578051234502484
133.07,4157.236066668968,-4406.023722963233,-5000.908723254675,141.2674978120074,-22.8016126117514,-15.578984141668379
133.07500000000002,4158.724247204588,-4406.2356105852505,-4999.071804509033,141.2703962043574,-22.805021122833626,-15.578356376595188
133.08,4159.1974235771295,-4405.684183030634,-4997.0552197770085,141.27359790456566,-22.807460283637297,-15.578855673192077
133.085,4159.001312180485,-4404.215875486095,-4996.2171960803835,141.2727624239918,-22.810182388481458,-15.578283349543637
133.09,4158.884264522598,-4401.93487998993,-4997.029195790735,141.27308624649808,-22.81310626537194,-15.579097925184545
133.095,4159.419732524043,-4399.342500673388,-4998.4404509321,141.27282196979857,-22.81541938048463,-15.576088331954693
133.1,4160.530987216482,-4397.14961742054,-4998.6751104580635,141.27299930609058,-22.818814997488673,-15.57262528794241
133.10500000000002,4161.4031182070485,-4395.946686280731,-4996.828910444658,141.27296793147482,-22.820558645217364,-15.573330705078051
133.11,4161.0365963894355,-4395.937117807325,-4993.487298951568,141.27313991607897,-22.82488026786532,-15.572963647655179
133.115,4159.1624822716885,-4396.80342399963,-4990.054375671706,141.27326180943996,-22.823604027425645,-15.573220372536037
133.12,4156.582627383962,-4397.806686365594,-4987.773135382567,141.27348054528414,-22.824611937486274,-15.573089108679397
133.125,4154.5123821137295,-4398.187963806571,-4986.977432218828,141.2733780447395,-22.823631091486146,-15.57316845354034
133.13,4153.815209704423,-4397.6694346141485,-4987.110516555009,141.27330439086825,-22.824885798595805,-15.57311907563647
133.135,4154.693439326255,-4396.572447184155,-4987.378700255772,141.27335098396003,-22.82155137187556,-15.573122348878867
133.14000000000001,4156.769828502163,-4395.678632734669,-4987.411395775024,141.2733242075156,-22.8188537952024,-15.573157588313041
133.145,4159.355599904312,-4395.797067589531,-4987.076803331019,141.27355213236766,-22.81645670051335,-15.573103533237445
133.15,4161.825992148966,-4397.229059045391,-4985.85278291996,141.2731552899145,-22.81312109732492,-15.57318345385208
133.155,4163.763482861253,-4399.718457003872,-4983.014837559754,141.27330012658624,-22.811159122769087,-15.573017123946686
133.16,4164.792871390457,-4402.792808220422,-4978.570698703646,141.27271052428551,-22.80738675027011,-15.573239509733174
133.165,4164.733346982159,-4405.988228671127,-4973.68380937468,141.2734985287714,-22.805954342880348,-15.572773334542228
133.17000000000002,4163.8600142578925,-4408.794600558464,-4969.785274488151,141.27069431969423,-22.8014378868352,-15.57482641713408
133.175,4162.746157264124,-4410.7143112869635,-4967.650635952257,141.2687088064842,-22.80242509681756,-15.57929585485794
133.18,4161.825524490483,-4411.6002703426775,-4967.289285712961,141.27404096277095,-22.801866208471555,-15.577819984291398
133.185,4161.131946006153,-4411.798791164552,-4968.156719224247,141.27095400280075,-22.802243751577898,-15.580788194393165
133.19,4160.408582332036,-4411.909900145194,-4969.50577200345,141.26759425129129,-22.802025893602902,-15.583976571450654
133.195,4159.508825881935,-4412.468726581455,-4970.8728263305065,141.26804746766874,-22.802238977360457,-15.585812196679331
133.20000000000002,4158.57259238015,-4413.552571125693,-4972.417473876122,141.26783720163579,-22.802057673486434,-15.5899716399738
133.205,4157.649237554475,-4414.67548385936,-4974.77349395296,141.26784682334696,-22.80223358034499,-15.589563961391478
133.21,4156.408233045179,-4415.213923224723,-4978.245909013925,141.26781060241981,-22.801983608306166,-15.589375520450789
133.215,4154.616898282563,-4414.979866585164,-4982.263280707517,141.26787511329277,-22.80236916037212,-15.591174088619649
133.22,4152.588024718958,-4414.292182163707,-4985.755404356801,141.26799047599812,-22.801723450161045,-15.595474718967237
133.225,4150.9681452596515,-4413.639840808937,-4988.080594551156,141.26774284781067,-22.803772511823308,-15.594991149204601
133.23000000000002,4150.1585591424555,-4413.128019970283,-4989.610862181355,141.26768072168105,-22.807696481299033,-15.595053690368253
133.235,4149.895033896987,-4412.186773104981,-4991.355780154757,141.26740450008128,-22.808606925733024,-15.59527195191951
133.24,4149.556484075457,-4410.319691916764,-4993.742465786949,141.267613305394,-22.814738194406786,-15.59460546473597
133.245,4148.868864241762,-4407.93824971782,-4995.767945227457,141.2670834015294,-22.819721980518292,-15.596782076622553
133.25,4148.172796939388,-4406.06036876204,-4995.937535542284,141.26881971685822,-22.82560032899247,-15.59948912840292
133.255,4147.939274176298,-4405.277960831588,-4993.966137163409,141.27328121764032,-22.830626510234875,-15.59463377344155
133.26,4148.146861212892,-4405.269848569745,-4991.082853306323,141.27296164531938,-22.836743473439405,-15.595340376940634
133.26500000000001,4148.147855024945,-4405.303723539147,-4988.700811220048,141.2733706218907,-22.840463141453792,-15.594955881797464
