year,latitude_deg,longitude_deg,north_nT,east_nT,down_nT,declination_deg
1610.0,17.0,24.018776278376777,31636.133033514896,7.763254449011381e-12,31896.12233807683,1.4059926816697051e-14
1610.0,17.0,115.53331476612398,36213.40023360589,2.3831518355943437e-12,7141.515934355312,3.770552923436837e-15
1611.0,17.0,-124.09596134467597,38837.49251521008,3.1926674845528247e-13,32417.32566026074,4.710045896549208e-16
1611.0,17.0,-62.67143699181873,36662.93434514425,6.545268667335069e-12,22567.871277243423,1.0228757657178214e-14
1611.0,17.0,23.716501954117103,31630.91897734698,3.322717522132035e-09,31825.210239040625,6.018721450005121e-12
1611.0,17.0,115.43983880463392,36215.89983839154,-1.3307506138704461e-12,7047.48987904047,-2.105329264203266e-15
1612.0,17.0,-124.13043127402284,38814.356126488594,1.3566287850041991e-12,32296.03586163156,2.0025864526361593e-15
1612.0,17.0,-63.03720078412597,36664.59308859001,1.1901356636312421e-12,22598.259342694797,1.859825647302551e-15
1612.0,17.0,23.417088325335754,31626.51169294131,-1.3031816684799802e-10,31751.65730134007,-2.360892983318945e-13
1612.0,17.0,115.35304014161329,36217.159792720005,-3.623684685649664e-12,6958.525686662983,-5.732692457448034e-15
1613.0,17.0,-124.16145376150904,38791.298045770316,-2.178356453552688e-12,32175.922526327802,-3.2174904515025304e-15
1613.0,17.0,-63.39782893425645,36665.2052410638,7.033722562721501e-13,22628.402028135853,1.0991418552282753e-15
1613.0,17.0,23.12087445003152,31622.888481209357,1.5176909338651678e-09,31675.266813248112,2.74982107239867e-12
1613.0,17.0,115.27311743034033,36217.12774439496,-1.2114875075353027e-12,6874.8994187318185,-1.9165827175607233e-15
1614.0,17.0,-124.18851164125368,38768.39140123899,-1.9043091756265618e-12,32057.171601552258,-2.814377246716305e-15
1614.0,17.0,-63.75289683192077,36664.754690006775,-5.619218632069156e-12,22658.585743027485,-8.781117301913659e-15
1614.0,17.0,22.82756601408957,31619.969768973948,-1.6299706237510314e-09,31595.78834446645,-2.9535270954900358e-12
1614.0,17.0,115.19963796149561,36215.8192227308,1.6149304116197527e-12,6796.499316631306,2.55492485822497e-15
1615.0,17.0,-124.21062545924224,38745.73723282099,1.2011103917020094e-12,31940.07857599311,1.7761581296105784e-15
1615.0,17.0,-64.10212061432428,36663.22256468934,-1.486710060616403e-13,22689.34097702481,-2.3233694660272003e-16
1615.0,17.0,22.53619449096575,31617.6183513716,8.167902031813723e-11,31512.91820312328,1.4801441041461448e-13
1615.0,17.0,115.13154622895046,36213.31817878404,1.5249555090912637e-12,6722.823588387201,2.4127453381872628e-15
1616.0,17.0,-124.22678744527477,38723.43707885486,1.526424819875416e-12,31824.920496180748,2.2585211055718753e-15
1616.0,17.0,-64.44526438561645,36660.5999899402,-1.7540916635860881e-12,22721.192231231144,-2.741418559165491e-15
1616.0,17.0,22.24577525585515,31615.69911872221,4.7088654937105234e-09,31426.375571615717,8.533675566409678e-12
1616.0,17.0,115.06787613674547,36209.71162181899,-3.4760718609083696e-12,6653.36832808048,-5.500299173722906e-15
1617.0,17.0,-124.23601454856266,38701.5865104457,4.8826906060006614e-12,31711.890970249067,7.228581296441288e-15
1617.0,17.0,-64.78221191442368,36656.903592835806,-1.610498193138632e-12,22754.589727482326,-2.5172543323687225e-15
1617.0,17.0,21.955555872208965,31614.101249656705,-1.7903631702176348e-11,31335.985186471527,-3.244762602582181e-14
1617.0,17.0,115.00807570991755,36205.084300775234,-6.922154204003217e-10,6587.703002660336,-1.0954544884725813e-12
1618.0,17.0,-124.23732331477069,38680.28017015993,4.767072153688545e-13,31601.152125732617,7.061301361808726e-16
1618.0,17.0,-65.1129119366806,36652.1631343884,-5.6754601018838e-13,22789.957420622883,-8.872052365382338e-16
1618.0,17.0,21.664824190237148,31612.71829989063,3.57984757462515e-09,31241.61151799016,6.4882164001339535e-12
1618.0,17.0,114.9517411879974,36199.519226612545,-1.6537448493947338e-12,6525.416396002263,-2.617509908588996e-15
1619.0,17.0,-124.22985159391689,38659.61450601856,-2.1314252446336113e-12,31492.654095034588,-3.1588952043516354e-15
1619.0,17.0,-65.43789524754263,36646.522791768075,-2.3353818878746324e-12,22827.514267568542,-3.651302102707767e-15
1619.0,17.0,21.373192542207924,31611.41677457289,-8.341392385841084e-10,31143.48084344215,-1.5118796553139048e-12
1619.0,17.0,114.89931105823321,36193.067416989354,1.8050977379502342e-12,6466.147956166407,2.8575771376761474e-15
1620.0,17.0,-124.21286209653789,38639.68747895377,3.36654315535867e-12,31386.135969736195,4.991984328438714e-15
1620.0,17.0,-65.75827893546071,36640.23960319537,-3.891312619352938e-12,22867.268988050884,-6.084998140554653e-15
1620.0,17.0,21.08064947695387,31610.037901797812,9.049731623800294e-10,31042.185432340157,1.6403378869100943e-12
1620.0,17.0,114.8520707513411,36185.74731138275,5.741847969309433e-13,6409.588415612839,9.091525799267e-16
1621.0,17.0,-124.18563579384798,38620.59086925674,1.5583818957498607e-12,31281.338757728885,2.3119456094893672e-15
1621.0,17.0,-66.07521963728381,36633.56418737004,-2.4489299477181703e-12,22909.221332165813,-3.830185608197513e-15
1621.0,17.0,20.787145662884228,31608.43493022877,-4.3166138411106225e-09,30938.29860145289,-7.824612494396714e-12
1621.0,17.0,114.81124295322526,36177.5790100699,9.937398126602659e-13,6355.442574224975,1.5738227586679055e-15
1622.0,17.0,-124.14753659111892,38602.3911115887,1.4214714474936052e-12,31178.048384232992,2.109825642776969e-15
1622.0,17.0,-66.3898629444221,36626.70066492427,-1.3197776205231548e-13,22953.39205183862,-2.0645508926281954e-16
1622.0,17.0,20.49228770675608,31606.50637999514,-2.4646040416853587e-13,30832.24349891154,-4.467795588089214e-16
1622.0,17.0,114.77759671426453,36168.59652343794,1.1792407328403698e-12,6303.46563509962,1.8680712970956368e-15
1623.0,17.0,-124.09795383333818,38585.14682612673,7.701859983111348e-13,31076.062569615755,1.1436630613886326e-15
1623.0,17.0,-66.70338085026222,36619.8442212109,3.260331241095038e-12,22999.798342656773,5.101147312396141e-15
1623.0,17.0,20.19557097747187,31604.162123211783,-4.6762855410859006e-09,30724.40412620514,-8.477725948174702e-12
1623.0,17.0,114.75177676322271,36158.838187630274,5.930481800087151e-13,6253.426919044044,9.397192903736094e-16
1624.0,17.0,-124.0365518700961,38568.887743273925,-1.0584467330376768e-12,30975.17980705692,-1.572369186431748e-15
1624.0,17.0,-67.01698379215331,36613.1866890933,5.93875643106756e-13,23048.392571591332,9.293528092645054e-16
1624.0,17.0,19.896236810650738,31601.32979056837,-5.710592500176442e-10,30615.08624151638,-1.0353768368216703e-12
1624.0,17.0,114.73404750023471,36148.34601872322,4.633081897298386e-09,6205.1840092407465,7.3435182543668e-12
1625.0,17.0,-123.96327475636382,38553.61450721316,-3.976894334678516e-12,30875.200161708723,-5.9101919199802985e-15
1625.0,17.0,-67.3319178187788,36606.916078528826,-3.2609852318454813e-13,23099.061474001373,-5.103972441667234e-16
1625.0,17.0,19.593244311388396,31597.95267817418,1.7262348919007062e-09,30504.518333712855,3.1301386758025686e-12
1625.0,17.0,114.72428803890355,36137.165955180884,-1.1691099477406652e-12,6158.683083138276,-1.8536336212800576e-15
1626.0,17.0,-123.87817022862757,38539.319812311085,2.141316637893631e-12,30775.934956877223,3.1834605942696573e-15
1626.0,17.0,-67.64943003513301,36601.22237909918,1.3278128596638794e-12,23151.66353511491,2.0785664493375146e-15
1626.0,17.0,19.28550285522931,31593.967584874197,4.004980325899998e-09,30392.92903462826,7.263046943710175e-12
1626.0,17.0,114.72232950777173,36125.348482743444,-3.558923988844498e-12,6113.861811388239,-5.644549678629655e-15
1627.0,17.0,-123.7816663935541,38525.971524493005,8.735035264550994e-13,30677.234871212433,1.2990734165873802e-15
1627.0,17.0,-67.97064852354707,36596.291934636734,1.1194534882408291e-12,23205.98440038135,1.7526354952014108e-15
1627.0,17.0,18.971964807701294,31589.294902118643,-4.704605845520793e-12,30280.549653154936,-8.533082490639543e-15
1627.0,17.0,114.72787929005456,36112.95766492067,-3.209092713785111e-12,6070.6162103867555,-5.091454160916748e-15
1628.0,17.0,-123.67428898996874,38513.53109175794,-7.889825945350815e-13,30578.961708586456,-1.1737530030274425e-15
1628.0,17.0,-68.29668960886708,36592.31166646221,-1.249532595448688e-12,23261.785216433113,-1.9565023586321902e-15
1628.0,17.0,18.651544594832608,31583.84752302649,-3.7221456403169206e-09,30167.61623190366,-6.7522880411481676e-12
1628.0,17.0,114.74061120681087,36100.061699933925,2.9172914084441004e-12,6028.830760200103,4.630144034183978e-15
1629.0,17.0,-123.55656351864116,38501.96085786312,2.1789167692354283e-13,30480.972750213557,3.2425032908934186e-16
1629.0,17.0,-68.62872670988159,36589.47592170816,-1.096728610705533e-12,23318.818982284443,-1.7173768981859677e-15
1629.0,17.0,18.323058944718245,31577.5313503478,-4.318681976270278e-09,30054.373811401052,-7.836022631223802e-12
1629.0,17.0,114.76017387887715,36086.731001355496,2.9849196031550562e-12,5988.384477203192,4.739229370491477e-15
1630.0,17.0,-123.42901316761042,38491.224285016484,2.378340580033722e-13,30383.120221006164,3.540258331914737e-16
1630.0,17.0,-68.96799320073322,36587.98671656326,-7.88492535153118e-13,23376.83004932769,-1.2347575938468556e-15
1630.0,17.0,17.985215933846106,31570.245002341766,-1.2542952787519823e-12,29941.07699506471,-2.2763784611219507e-15
1630.0,17.0,114.78618991193076,36073.03801676279,-1.3303507601092335e-12,5949.151437114035,-2.1130320044255716e-15
1631.0,17.0,-123.29216974036511,38481.286974097144,3.7812461495256855e-13,30285.26659139385,5.629994802766033e-16
1631.0,17.0,-69.31570365031813,36588.044835713656,3.0762978969756105e-13,23435.554859350894,4.817390128745737e-16
1631.0,17.0,17.636662400621248,31561.88034174723,-2.8451487372668782e-09,29827.97953465935,-5.164933551717005e-12
1631.0,17.0,114.81827047822831,36059.0536355976,-8.323463446258117e-13,5911.009868887792,-1.3225508667571048e-15
1632.0,17.0,-123.14660793576564,38472.1223438724,3.1905047180591506e-12,30187.31435472926,4.751556288666295e-15
1632.0,17.0,-69.67289753194109,36589.83731979252,8.137292922816286e-13,23494.727633046656,1.2742132113466606e-15
1632.0,17.0,17.276081401463053,31552.318549049814,1.0053832766310222e-12,29715.312294855114,1.8256730786500643e-15
1632.0,17.0,114.85599718371665,36044.84076734975,-3.2467604993424715e-13,5873.855745442203,-5.160951463284522e-16
1633.0,17.0,-122.99291100395972,38463.70672980294,-5.840333325464464e-10,30089.178820706846,-8.699797262114607e-13
1633.0,17.0,-70.04056838700913,36593.54620222361,5.75398669683258e-13,23554.079289072077,9.00921575845785e-16
1633.0,17.0,16.902079706413026,31541.43375163591,-8.356032775436173e-10,29603.3032447846,-1.5178936229576089e-12
1633.0,17.0,114.89893184725291,36030.460412830806,8.754420799395035e-13,5837.588992335491,1.3921314302946241e-15
1634.0,17.0,-122.83162683271486,38456.029025274955,2.2242364200453224e-12,29990.83945769002,3.3138980476670046e-15
1634.0,17.0,-70.41956622993371,36599.337692467314,8.115348670845179e-13,23613.382138197936,1.2704471103372722e-15
1634.0,17.0,16.51291949805858,31529.07543147188,1.3976675719562515e-11,29492.11703255042,2.5398922086835227e-14
1634.0,17.0,114.9464333632819,36015.97380670649,-1.4963377759080743e-13,5802.081791843214,-2.3804392946765364e-16
1635.0,17.0,-122.66326976207222,38449.09069810164,2.0102931905935373e-12,29892.339744721987,2.995683729149542e-15
1635.0,17.0,-70.81058293109373,36607.36047377732,1.341917299935852e-12,23672.451893746456,2.100293404027058e-15
1635.0,17.0,16.10645910070747,31515.067114222362,-2.932864348950681e-09,29381.85493582397,-5.3320765102677906e-12
1635.0,17.0,114.99765804901303,36001.44198681958,5.164320360240282e-12,5767.179915175493,8.218941919148077e-15
1636.0,17.0,-122.48829425937356,38442.89173228349,-6.32496128388782e-10,29793.73986609627,-9.426803521288917e-13
1636.0,17.0,-71.21423902181579,36617.744224337905,-7.357205122904276e-13,23731.134082260294,-1.1511817876379988e-15
1636.0,17.0,15.680297193345499,31499.235745875856,1.869806393051121e-12,29272.595170668406,3.4010988613409584e-15
1636.0,17.0,115.05171925577433,35986.921228179235,-2.897499948306681e-12,5732.727680955026,-4.6131903622628004e-15
1637.0,17.0,-122.30691370139182,38437.42184551037,1.5293188807344316e-12,29695.156937532098,2.2796408600955263e-15
1637.0,17.0,-71.6309658907291,36630.56023444612,1.2953384025127246e-12,23789.394968929573,2.026106699711511e-15
1637.0,17.0,15.231653253210697,31481.448226030345,-2.5365803207888504e-12,29164.306991294543,-4.616539421365357e-15
1637.0,17.0,115.1076059891673,35972.45081778878,-2.0133825162638175e-12,5698.558413096608,-3.206851857597109e-15
1638.0,17.0,-122.11927782648617,38432.66733590128,-1.3509292680959637e-09,29596.72227205834,-2.013977973636288e-12
1638.0,17.0,-72.06112807994717,36645.85876380599,6.996183146701362e-13,23847.231391307516,1.0938528404809903e-15
1638.0,17.0,14.757358071408015,31461.578221295633,1.0193738214647752e-12,29056.931566117306,1.8564172879452157e-15
1638.0,17.0,115.16428133780488,35958.06346879157,-1.0286771434664388e-11,5664.510887232235,-1.6390999157491937e-14
1639.0,17.0,-121.92557426585981,38428.58845840371,5.48046525696011e-13,29498.58034338994,8.171196018083931e-16
1639.0,17.0,-72.50489741108606,36663.63029557872,-8.573691513691362e-10,23904.66244788584,-1.339846421702773e-12
1639.0,17.0,14.254134045550387,31439.56930620689,-6.541676922378059e-13,28950.303179355626,-1.1921616194544882e-15
1639.0,17.0,115.22084028004731,35943.76299442857,-1.3499978912534516e-11,5630.534347700647,-2.1519500207135598e-14
1640.0,17.0,-121.72602936534844,38425.11922854648,-1.0298849446865876e-12,29400.889038730344,-1.5356636986247247e-15
1640.0,17.0,-72.96225305741768,36683.80494060791,1.1740140110072517e-12,23961.730158916955,1.833671507872383e-15
1640.0,17.0,13.718492347437886,31415.43504522939,-2.0613719065032399e-13,28844.141982249337,-3.759550363680452e-16
1640.0,17.0,115.27651183962863,35929.52445537532,7.147574199173334e-12,5596.687451710572,1.1398031050421075e-14
1641.0,17.0,-121.52086608578948,38422.192103978916,-2.258048704614768e-09,29303.809819204238,-3.367237880631255e-12
1641.0,17.0,-73.43313795631607,36706.29942730153,-3.039374307789444e-13,24018.479707366827,-4.744235265168308e-16
1641.0,17.0,13.1462480751761,31389.17899158958,1.0058794075451516e-12,28738.15226765484,1.8360672882492076e-15
1641.0,17.0,115.3305662859297,35915.32301612662,7.093537562896657e-12,5563.025063075757,1.1316333253887205e-14
1642.0,17.0,-121.31030195545517,38419.73751348273,-1.4831846688323491e-12,29207.517382374026,-2.2118897020777403e-15
1642.0,17.0,-73.91744017027398,36731.008265370634,6.887251186027399e-13,24074.963728170806,1.074325056788252e-15
1642.0,17.0,12.532315781732112,31360.780931051475,3.344859667020472e-10,28632.009935025668,6.111019441931395e-13
1642.0,17.0,115.38240515175544,35901.14309932676,1.9869071665734594e-12,5529.559419293802,3.1709685291633765e-15
1643.0,17.0,-121.0945562945718,38417.68586724776,1.6158437435298545e-12,29112.184830369213,2.409854335755507e-15
1643.0,17.0,-74.41502171788545,36757.81734723681,1.7158444803877515e-12,24131.23201506867,2.6745507247705558e-15
1643.0,17.0,11.870409828908693,31330.194384454,4.975135511897655e-10,28525.381220546024,9.098388086568577e-13
1643.0,17.0,115.4314786155936,35886.97002912517,-4.265712783002584e-12,5496.298550829719,-6.810475748793965e-15
1644.0,17.0,-120.87400020804333,38415.980256897834,2.366231342809666e-12,29017.88590702912,3.529132105648247e-15
1644.0,17.0,-74.92582414308907,36786.656752963914,-2.6716580336927365e-12,24187.187385896767,-4.1611481755672404e-15
1644.0,17.0,11.153256158126325,31297.31886170661,2.369309609617787e-12,28418.08048816356,4.337478286582069e-15
1644.0,17.0,115.4775676127067,35872.775046429306,-1.3658726927268106e-12,5463.377132832246,-2.1815636104016734e-15
1645.0,17.0,-120.64916444465352,38414.57678772332,1.8052833533621637e-13,28924.59543159028,2.6926007162451053e-16
1645.0,17.0,-75.44983459382824,36817.49525426912,9.651238142005525e-13,24242.587427956827,1.5019359920973424e-15
1645.0,17.0,10.37233692097538,31261.992816561706,-2.110880914507618e-13,28310.08877349949,-3.868741451182507e-16
1645.0,17.0,115.52078444672442,35858.51603827855,-5.036891043141978e-12,5431.055058402183,-8.048090956447075e-15
1646.0,17.0,-120.42057583533136,38413.43464278905,-2.2413355893480258e-12,28832.261953418983,-3.343076997313378e-15
1646.0,17.0,-75.98701640389392,36850.298709994044,-2.857905856412657e-10,24297.171185574753,-4.44354454510181e-13
1646.0,17.0,9.5169292758743,31224.001825109863,6.878186215031334e-11,28201.459500023266,1.262141358541158e-13
1646.0,17.0,115.56132270226193,35844.152046523006,1.1113471254375895e-12,5399.607313673143,1.776454351017259e-15
1647.0,17.0,-120.18869061913053,38412.521766863465,-1.4247353297136556e-12,28740.74618349812,-2.1251226829421924e-15
1647.0,17.0,-76.53746298897045,36885.061590355384,8.291665964943462e-13,24350.61159156315,1.2879942297500505e-15
1647.0,17.0,8.57376622952141,31183.0582676468,5.064958868983283e-13,28092.455461704812,9.306360014764411e-16
1647.0,17.0,115.59963441161332,35829.64906101963,-4.920813756470466e-12,5369.349894816407,-7.86895399213968e-15
1648.0,17.0,-119.95394550241431,38411.80937630069,-3.174457224863758e-13,28649.886937154042,-4.735080283453744e-16
1648.0,17.0,-77.10122911597117,36921.769669334,1.4489798250139074e-12,24402.572346691406,2.2485495499381623e-15
1648.0,17.0,7.525693398994354,31138.78606620186,2.463156475659978e-10,27983.49285411257,4.5322405965214007e-13
1648.0,17.0,115.63623894493772,35814.97604768902,-7.0869039803245215e-12,5340.603378886021,-1.1337427319409302e-14
1649.0,17.0,-119.71662084272367,38411.28042210217,-4.156456429038613e-12,28559.52444635241,-6.199934198936463e-15
1649.0,17.0,-77.67840222244888,36960.40263122434,-1.2777140456776692e-12,24452.756322051464,-1.9807041328080652e-15
1649.0,17.0,6.350025914766853,31090.674245915412,8.254605766283563e-14,27875.251426419778,1.5212087978906925e-16
1649.0,17.0,115.67169399234152,35800.116911913916,-1.4019691657596312e-11,5313.58998951045,-2.243761281650223e-14
1650.0,17.0,-119.47683302957915,38410.92939682946,-1.244001429645536e-12,28469.499727994786,-1.8556185113503952e-15
1650.0,17.0,-78.26911215074252,37000.93491376935,1.908709301723377e-12,24500.9060179683,2.9556276770026925e-15
1650.0,17.0,5.016678003851473,31038.040861250156,6.815784481944975e-11,27768.851236317987,1.2581840671965598e-13
1650.0,17.0,115.70659406838536,35785.07067603412,-2.1999953941920225e-11,5288.433595886814,-3.522431244486571e-14
1651.0,17.0,-119.23466695340761,38410.75215692281,-4.909572748346136e-12,28379.650297076736,-7.323412896041903e-15
1651.0,17.0,-78.8734289787917,37043.32388398384,-3.792799407875691e-13,24546.777363495337,-5.866411969174079e-16
1651.0,17.0,3.4864678004246468,30980.022608679614,3.5622546579183734e-14,27666.148023459486,6.58818620075373e-17
1651.0,17.0,115.7415363165081,35769.83752006474,-2.126527079426843e-11,5265.249162247538,-3.4062504925579764e-14
1652.0,17.0,-118.9901209242367,38410.74674467072,3.8821515446763044e-12,28289.802240044322,5.7908506808971775e-15
1652.0,17.0,-79.49143133392485,37087.5183477825,-2.985958355572471e-10,24590.144647107885,-4.612948485035408e-13
1652.0,17.0,1.71241829752681,30915.62515185901,1.0238962455666467e-12,27570.425117269835,1.897581991051271e-15
1652.0,17.0,115.77712474519527,35754.416533919204,1.659976670009833e-11,5244.138172611207,2.6600813690111865e-14
1653.0,17.0,-118.74316302349149,38410.9122270943,-1.0426989133227593e-11,28199.777023819293,-1.555345696635925e-14
1653.0,17.0,-80.12314148575169,37133.45004742535,-1.825005424560544e-12,24630.79528756234,-2.815927641580671e-15
1653.0,17.0,-0.34513653455426746,30844.092356436722,-3.718518548634364e-13,27487.51868007194,-6.907495166846749e-16
1653.0,17.0,115.81396654919699,35738.80715280613,1.2102902013921835e-11,5225.198033848616,1.9403143543464848e-14
1654.0,17.0,-118.49379446386608,38411.24933257471,2.2690217760246156e-12,28109.38279716854,3.384565033640747e-15
1654.0,17.0,-80.76850015585549,37181.037250535766,-4.15756144789281e-12,24668.510105280526,-6.406779951442189e-15
1654.0,17.0,-2.6653130673680945,30766.136294897467,3.703366571738975e-10,27426.6896816848,6.896780034926484e-13
1654.0,17.0,115.8527101634053,35723.00326403596,1.9390565542121152e-12,5208.538116914893,3.1100340576735303e-15
1655.0,17.0,-118.24205083703599,38411.76061146087,-1.4372746048874063e-11,28018.414419607212,-2.143868636857295e-14
1655.0,17.0,-81.42736656121184,37230.18469687228,-2.1346119316589807e-12,24703.06457795096,-3.2850832081045928e-15
1655.0,17.0,-5.081953019956385,30685.78486433346,4.588652374737379e-12,27397.43033757424,8.567824348880159e-15
1655.0,17.0,115.8940453746387,35706.99340146727,3.7705602529136684e-13,5194.279569165078,6.0502766632504e-16
1656.0,17.0,-117.98785125845042,38412.447792106504,-4.49893594600681e-13,27926.688964489385,-6.710586198541e-16
1656.0,17.0,-82.09956326182609,37280.77118182409,1.7277637653911881e-12,24734.293587219105,2.6553520384473656e-15
1656.0,17.0,-7.324473618959118,30609.24157136209,1.918266760714271e-12,27400.547435918936,3.59069953147711e-15
1656.0,17.0,115.93854613121329,35690.77647167061,1.4015698324154613e-12,5182.52311119791,2.2499940889211244e-15
1657.0,17.0,-117.73066409077128,38413.306288241525,-2.9394424394535434e-11,27834.11855788597,-4.384356937113753e-14
1657.0,17.0,-82.78501523553054,37332.63272800853,-1.3411726590417672e-11,24762.2257661459,-2.0583475460004226e-14
1657.0,17.0,-9.23128150316894,30540.012717844456,8.900605946715601e-13,27426.777900125973,1.6698328208549628e-15
1657.0,17.0,115.986317131983,35674.38868483753,5.530020885657905e-13,5173.292325002772,8.881633828866787e-16
1658.0,17.0,-117.46977796661868,38414.32943341453,-1.271302507710459e-12,27740.639737622998,-1.8961744028999582e-15
1658.0,17.0,-83.48370865076535,37385.59004713706,-2.7295378414102234e-12,24786.955838595448,-4.183189248501136e-15
1658.0,17.0,-10.800784819793877,30477.917986226006,3.911662660449622e-13,27466.02013997128,7.353578463724677e-16
1658.0,17.0,116.0373286344597,35657.876743271176,-1.2894650625039361e-12,5166.589322062966,-2.0719378902724527e-15
1659.0,17.0,-117.2040192269248,38415.498462010975,-5.087042939666553e-11,27646.28811395889,-7.587200539202876e-14
1659.0,17.0,-84.19576590264411,37439.423984196466,1.8370830030811636e-11,24808.769858185402,2.8113974920180258e-14
1659.0,17.0,-12.101244307033214,30421.305515045,7.704774318550989e-13,27511.998701808603,1.4511246084933299e-15
1659.0,17.0,116.09111107050829,35641.316910334644,-7.172280130918196e-12,5162.362359884037,-1.1529915744162434e-14
1660.0,17.0,-116.93170083444288,38416.781868896906,2.7404536973030247e-12,27551.195078884095,4.08718333936267e-15
1660.0,17.0,-84.92153756396425,37493.885902498696,-7.663855661199648e-12,24828.143491446,-1.171141837167962e-14
1660.0,17.0,-13.20634500903322,30368.533524814004,-2.5191307373439997e-13,27561.650895528022,-4.752799774594131e-16
1660.0,17.0,116.14675724412358,35624.8134918357,-1.8586878564041953e-11,5160.507609854512,-2.9893481303020524e-14
1661.0,17.0,-116.65087250059437,38418.14669936174,-5.95892987731439e-11,27455.48873301483,-8.886986013570409e-14
1661.0,17.0,-85.66165664100119,37548.74044278802,2.9712394003511555e-11,24845.588476610537,4.5338265826117906e-14
1661.0,17.0,-14.173574939859162,30318.38325439648,1.7117210426853546e-13,27613.68690838606,3.234816006733527e-16
1661.0,17.0,116.20331419573826,35608.47557904833,-3.272398671483323e-11,5160.903636463617,-5.265449579384183e-14
1662.0,17.0,-116.35906668238654,38419.55882339353,2.949775493310547e-11,27359.299041590024,4.399053280510482e-14
1662.0,17.0,-86.4172697402109,37603.77284040558,-2.0274304804446253e-11,24861.696204935448,-3.0891371001167054e-14
1662.0,17.0,-15.047521218211367,30269.97611699306,-1.6225215615506272e-13,27667.750860423417,-3.0711500163238826e-16
1662.0,17.0,116.25970355275017,35592.43374151893,3.2534096944258906e-11,5163.359384205376,5.237254801716612e-14
1663.0,17.0,-116.05346042154395,38420.98261140034,-9.470337708483711e-12,27262.735746896153,-1.4122761688523494e-14
1663.0,17.0,-87.18992974638101,37658.786813775565,1.0454430376949375e-10,24877.085261598786,1.5905842659632613e-13
1663.0,17.0,-15.862215885847487,30222.715670419388,-6.617692505095363e-13,27723.92047638112,-1.2545724043866498e-15
1663.0,17.0,116.31483119656176,35576.81934790964,1.473397792661757e-11,5167.674920320247,2.3728786499395254e-14
1664.0,17.0,-115.73145010290375,38422.38477145019,-2.64911155511971e-10,27165.82714425205,-3.950377168688395e-13
1664.0,17.0,-87.9812266912592,37713.605668150485,-9.313834425928036e-13,24892.250297955874,-1.4149890848012858e-15
1664.0,17.0,-16.640863381900257,30176.263885548156,-1.5724782587156483e-12,27782.338733611694,-2.985670059825923e-15
1664.0,17.0,116.36790044342813,35561.71217802693,8.083519964507957e-12,5173.787343395643,1.3023882968779598e-14
1665.0,17.0,-115.39062987827488,38423.73462227212,3.145651794600468e-11,27068.51837587586,4.6906573090864846e-14
1665.0,17.0,-88.7927996576502,37768.06821868717,-4.315908186391937e-10,24907.567957599505,-6.547417845529804e-13
1665.0,17.0,-17.398914275881985,30130.462012117277,1.1818150624787194e-13,27843.1101492518,2.2473274793393084e-16
1665.0,17.0,116.41841103162342,35547.14157077497,-5.808235836735065e-13,5181.769471990454,-9.361861043003136e-16
1666.0,17.0,-115.02826470760878,38425.00276572672,-5.321978968630958e-12,26970.69059772475,-7.935638558546077e-15
1666.0,17.0,-89.62675583682055,37822.032209225246,1.1013810349846942e-10,24923.399294526476,1.6684583364344317e-13
1666.0,17.0,-18.147870128758324,30085.242540585044,1.1141330913400083e-12,27906.379672336458,2.1218085200254655e-15
1666.0,17.0,116.4659782856778,35533.12566764334,3.1671887334994153e-12,5191.72381256962,5.106968327195189e-15
1667.0,17.0,-114.64151147320172,38426.17020273821,-4.0528455591548607e-10,26872.074579297754,-6.043041612858016e-13
1667.0,17.0,-90.48569341317805,37875.39384378805,-1.192539123007208e-12,24939.972041714962,-1.804006551967563e-15
1667.0,17.0,-18.8926496835068,30040.5967310513,1.0463791291770441e-12,27972.261641457855,1.9957362501540727e-15
1667.0,17.0,116.51062688007,35519.65049436327,-1.6244228184802978e-12,5203.843889293028,-2.620312146889984e-15
1668.0,17.0,-114.2268691409183,38427.21939769144,-1.1267443054963078e-09,26772.31587183424,-1.6799990815681008e-12
1668.0,17.0,-91.3729679550399,37928.062828355505,-7.285669532952621e-10,24957.530892190145,-1.1006048926209665e-12
1668.0,17.0,-19.635838193248794,29996.53368004962,-6.466615437572543e-13,28040.87383776986,-1.235175291448668e-15
1668.0,17.0,116.55249382500742,35506.69557930496,2.8855494382806768e-12,5218.340068160698,4.656299373749398e-15
1669.0,17.0,-113.77938549114398,38428.15174171265,1.310273719384858e-09,26670.946236531923,1.9535978371338474e-12
1669.0,17.0,-92.29335944266778,37979.99194225678,1.3030085170562256e-09,24976.419533748485,1.965689956186066e-12
1669.0,17.0,-20.377554335190723,29953.027349666947,1.5628384003596452e-12,28112.41280811761,2.9894822769084863e-15
1669.0,17.0,116.59195092132303,35494.26590228833,-1.179699393727418e-11,5235.30071881524,-1.904301853735912e-14
1670.0,17.0,-113.29206472338163,38428.98321408248,-1.6384891464438223e-09,26567.338514622115,-2.4429091018682347e-12
1670.0,17.0,-93.25365459803713,38031.18013424583,-2.3029703144494817e-12,24997.124954971543,-3.4695341794838048e-15
1670.0,17.0,-21.115425250190995,29909.994437639853,1.5862016561341008e-12,28187.138347586344,3.0385381897221397e-15
1670.0,17.0,116.62960491705923,35482.3925046302,-1.8609599972130297e-11,5254.691465890768,-3.0050159010295094e-14
