date,UTC,sun_elevation_deg,sun_azimuth_deg,sun_declination_deg,direct,diffuse,total
20100714,23:00,-24.41,4.7,21.58,0.0,0.0,0.0
20100715,00:00,-22.13,19.68,21.57,0.0,0.0,0.0
20100715,01:00,-17.28,33.58,21.57,0.0,0.0,0.0
20100715,02:00,-10.36,46.05,21.56,0.0,0.0,0.0
20100715,03:00,-1.89,57.21,21.55,0.0,0.0,0.0
20100715,04:00,7.67,67.38,21.55,6.6,18.9,25.5
20100715,05:00,17.95,77.06,21.54,32.9,46.3,79.2
20100715,06:00,28.64,86.84,21.53,86.0,66.6,152.6
20100715,07:00,39.42,97.55,21.53,386.1,105.1,491.2
20100715,08:00,49.9,110.59,21.52,459.8,111.1,570.8
20100715,09:00,59.31,128.55,21.51,512.8,123.6,636.4
20100715,10:00,66.02,155.56,21.51,632.7,188.4,821.2
20100715,11:00,67.3,191.12,21.5,629.8,209.9,839.6
20100715,12:00,62.36,222.25,21.49,636.7,210.2,846.9
20100715,13:00,53.71,243.19,21.49,663.0,151.4,814.5
20100715,14:00,43.52,257.72,21.48,564.9,160.5,725.4
20100715,15:00,32.79,269.12,21.47,490.5,160.2,650.7
20100715,16:00,22.02,279.14,21.47,267.5,100.0,367.4
20100715,17:00,11.54,288.77,21.46,206.8,84.1,290.8
20100715,18:00,1.64,298.69,21.45,147.5,67.4,214.9
20100715,19:00,-7.32,309.41,21.45,0.1,0.8,0.9
20100715,20:00,-14.92,321.35,21.44,0.1,0.4,0.5
20100715,21:00,-20.66,334.72,21.43,0.0,0.3,0.3
20100715,22:00,-24.0,349.38,21.43,0.0,0.0,0.0
20100715,23:00,-24.57,4.69,21.42,0.0,0.0,0.0
20100716,00:00,-22.29,19.7,21.41,0.0,0.0,0.0
20100716,01:00,-17.43,33.63,21.41,0.0,0.0,0.0
20100716,02:00,-10.51,46.12,21.4,0.0,0.0,0.0
20100716,03:00,-2.03,57.29,21.39,0.0,0.0,0.0
20100716,04:00,7.54,67.48,21.39,6.9,17.7,24.7
20100716,05:00,17.83,77.17,21.38,44.0,40.1,84.1
20100716,06:00,28.52,86.97,21.37,101.2,57.6,158.7
20100716,07:00,39.3,97.7,21.37,366.5,113.1,479.6
20100716,08:00,49.77,110.75,21.36,441.1,118.1,559.2
20100716,09:00,59.17,128.71,21.35,499.2,125.0,624.2
20100716,10:00,65.86,155.64,21.35,633.7,176.0,809.7
20100716,11:00,67.15,191.0,21.34,624.1,197.5,821.6
20100716,12:00,62.23,222.02,21.33,564.1,216.2,780.3
20100716,13:00,53.61,242.98,21.32,376.2,235.1,611.3
20100716,14:00,43.44,257.53,21.32,375.6,224.0,599.6
20100716,15:00,32.71,268.95,21.31,357.3,208.8,566.1
20100716,16:00,21.93,278.99,21.3,182.9,140.4,323.3
20100716,17:00,11.44,288.63,21.3,134.2,116.2,250.3
20100716,18:00,1.54,298.56,21.29,94.5,90.2,184.7
20100716,19:00,-7.44,309.29,21.28,0.1,0.6,0.7
20100716,20:00,-15.05,321.25,21.28,0.0,0.3,0.3
20100716,21:00,-20.8,334.64,21.27,0.0,0.2,0.2
20100716,22:00,-24.16,349.33,21.26,0.0,0.0,0.0
20100716,23:00,-24.73,4.67,21.26,0.0,0.0,0.0
20100717,00:00,-22.45,19.73,21.25,0.0,0.0,0.0
20100717,01:00,-17.59,33.68,21.24,0.0,0.0,0.0
20100717,02:00,-10.65,46.2,21.23,0.0,0.0,0.0
20100717,03:00,-2.17,57.38,21.23,0.0,0.0,0.0
20100717,04:00,7.41,67.59,21.22,6.4,17.1,23.5
20100717,05:00,17.7,77.29,21.21,41.9,40.0,81.9
20100717,06:00,28.4,87.1,21.21,99.0,57.7,156.7
20100717,07:00,39.18,97.84,21.2,371.8,110.5,482.3
20100717,08:00,49.64,110.91,21.19,444.6,117.6,562.3
20100717,09:00,59.02,128.87,21.19,510.9,121.6,632.5
20100717,10:00,65.7,155.72,21.18,710.0,146.6,856.6
20100717,11:00,66.98,190.89,21.17,703.1,165.0,868.1
20100717,12:00,62.1,221.8,21.16,659.1,183.2,842.4
20100717,13:00,53.5,242.76,21.16,437.5,212.8,650.3
20100717,14:00,43.34,257.34,21.15,441.6,207.6,649.2
20100717,15:00,32.62,268.78,21.14,418.0,189.9,607.9
20100717,16:00,21.84,278.83,21.14,258.1,110.0,368.1
20100717,17:00,11.34,288.49,21.13,194.3,91.4,285.7
20100717,18:00,1.43,298.43,21.12,137.6,72.4,209.9
20100717,19:00,-7.56,309.18,21.11,0.1,0.6,0.7
20100717,20:00,-15.19,321.14,21.11,0.0,0.3,0.3
20100717,21:00,-20.96,334.56,21.1,0.0,0.2,0.2
20100717,22:00,-24.33,349.28,21.09,0.0,0.0,0.0
20100717,23:00,-24.91,4.66,21.08,0.0,0.0,0.0
20100718,00:00,-22.62,19.75,21.08,0.0,0.0,0.0
20100718,01:00,-17.76,33.74,21.07,0.0,0.0,0.0
20100718,02:00,-10.81,46.28,21.06,0.0,0.0,0.0
20100718,03:00,-2.31,57.48,21.06,0.0,0.0,0.0
20100718,04:00,7.28,67.7,21.05,5.8,16.7,22.4
20100718,05:00,17.58,77.41,21.04,40.3,39.9,80.2
20100718,06:00,28.27,87.23,21.03,97.5,57.8,155.2
20100718,07:00,39.05,98.0,21.03,365.7,114.4,480.1
20100718,08:00,49.5,111.08,21.02,436.1,123.4,559.4
20100718,09:00,58.87,129.04,21.01,501.1,128.8,629.9
20100718,10:00,65.53,155.81,21.0,716.3,143.2,859.5
20100718,11:00,66.81,190.78,21.0,736.9,141.8,878.7
20100718,12:00,61.96,221.58,20.99,741.3,138.9,880.2
20100718,13:00,53.39,242.53,20.98,657.6,147.9,805.5
20100718,14:00,43.24,257.14,20.98,601.3,148.3,749.6
20100718,15:00,32.52,268.61,20.97,526.9,140.9,667.7
20100718,16:00,21.74,278.68,20.96,89.9,146.0,235.9
20100718,17:00,11.23,288.35,20.95,53.0,123.6,176.7
