Station,Frequency_Hz,Mean_PLV,Median_PLV,Hours_Available
IST,6.817,0.4996432722267103,0.5246867042324505,24
IST,6.818,0.49720802630307387,0.5217177106156003,24
IST,6.819,0.4947653777466153,0.5143441741516517,24
IST,6.82,0.4923020591591381,0.5104918815914057,24
IST,6.821,0.4899886207004622,0.5119467310111967,24
IST,6.822,0.4883832955893453,0.5184148895934035,24
IST,6.823,0.48685684090690673,0.5205416960772503,24
IST,6.824,0.4845047248141032,0.5177718995308664,24
IST,6.825,0.48187577155128153,0.5140799517653902,24
IST,6.826,0.4792663016753412,0.5073954828520397,24
IST,6.827,0.4766677676748863,0.5014850505988828,24
IST,6.828,0.474277736496278,0.5021740735952238,24
IST,6.829,0.4726321293272418,0.5047827519493184,24
IST,6.83,0.47133804234809196,0.5051415250726885,24
IST,6.831,0.47020523187074154,0.5060609062937136,24
IST,6.832,0.46841598546813706,0.5057487802254956,24
IST,6.833,0.4665631589218991,0.5032972742555787,24
IST,6.834,0.46542134938367746,0.5013846104890824,24
IST,6.835,0.46431610155584724,0.5001550771782193,24
IST,6.836,0.4633472898444304,0.4989302038165213,24
IST,6.837,0.46353866307069835,0.49725421003504233,24
IST,6.838,0.4638112935106528,0.4952534195319848,24
IST,6.839,0.4639914950999438,0.49397105296695365,24
IST,6.84,0.4638747724984474,0.49314097203862833,24
IST,6.841,0.46427321197385013,0.4973515213634694,24
IST,6.842,0.46351205603037493,0.5050940054476487,24
IST,6.843,0.462830572496713,0.5125025786268178,24
IST,6.844,0.46194066079502755,0.5193471695227354,24
IST,6.845,0.4607340054379667,0.5122206419213641,24
IST,6.846,0.46007888620516746,0.5000914965796187,24
IST,6.847,0.4599853825408536,0.49127305337654636,24
IST,6.848,0.46002635330896413,0.4905912866377439,24
IST,6.849,0.46042301145173087,0.4899280440794901,24
IST,6.85,0.460347639502817,0.48836356238006573,24
IST,6.851,0.46104741613513217,0.486519228499344,24
IST,6.852,0.4627983494100061,0.48678416790832896,24
IST,6.853,0.46568242090650536,0.4869207172728043,24
IST,6.854,0.46919991410921735,0.48829234162307633,24
IST,6.855,0.47296487496684114,0.493034349049321,24
IST,6.856,0.47760199697369804,0.502692738402434,24
IST,6.857,0.48262698358936124,0.5051526579600834,24
IST,6.858,0.48789446248575136,0.5042824447887492,24
IST,6.859,0.4924201326408524,0.5072530794522945,24
IST,6.86,0.4955952184103516,0.5113971207069179,24
IST,6.861,0.49816903500518905,0.5139251426669568,24
IST,6.862,0.5005598363636699,0.5148786996577775,24
IST,6.863,0.5025992032385356,0.5161414105712212,24
IST,6.864,0.5045161472405879,0.5123015631117503,24
IST,6.865,0.5068381085834504,0.5157918019138895,24
IST,6.866,0.5089559435330789,0.5218373194935844,24
IST,6.867,0.510927066482198,0.5260552986891092,24
IST,6.868,0.5131396825817269,0.5302447273305266,24
IST,6.869,0.5159608447933959,0.5453521481623085,24
IST,6.87,0.5194298556212783,0.5591310443287447,24
IST,6.871,0.5223716117986426,0.5599554813582442,24
IST,6.872,0.5245050806846386,0.5555277232649034,24
IST,6.873,0.5267344788153056,0.5550172777136761,24
IST,6.874,0.5291105764917223,0.5547988543876312,24
IST,6.875,0.5315230971554463,0.549472439619545,24
IST,6.876,0.5335984300586435,0.5442555035354241,24
IST,6.877,0.534495524966092,0.5432002233904261,24
IST,6.878,0.534256976807222,0.546405506169992,24
IST,6.879,0.533933185169112,0.5489128112836074,24
IST,6.88,0.5334292505957927,0.5475764958501697,24
IST,6.881,0.5326167064156943,0.5447748142986725,24
IST,6.882,0.5315480208581362,0.5426197553176855,24
IST,6.883,0.5297549302411765,0.5466413784638944,24
IST,6.884,0.5279822834024119,0.5527683437803097,24
IST,6.885,0.5268531861042736,0.5600312319327965,24
IST,6.886,0.5264831338165021,0.5714446145321428,24
IST,6.887,0.5266412887921825,0.5543544519280916,24
IST,6.888,0.526011470701013,0.543950721390627,24
IST,6.889,0.5249087060136615,0.5357746894953435,24
IST,6.89,0.5237710497240028,0.5284815592769316,24
IST,6.891,0.5229496917459251,0.5238725395595252,24
IST,6.892,0.5221114861171029,0.5245080514639743,24
IST,6.893,0.5210980414720502,0.5247544324733586,24
IST,6.894,0.5194963642383646,0.523185271610433,24
IST,6.895,0.5166713897581349,0.5216351476944648,24
IST,6.896,0.515829354395691,0.5162355918110483,24
IST,6.897,0.515806276183962,0.5018937636116256,24
IST,6.898,0.5161696838928047,0.49412686453869503,24
IST,6.899,0.5169671940709603,0.49186784037842957,24
IST,6.9,0.518691114942068,0.5030730230770185,24
IST,6.901,0.5205338930416569,0.5165190976290743,24
IST,6.902,0.5233615314233865,0.5302910396772131,24
IST,6.903,0.5269923661301149,0.5474309411893169,24
IST,6.904,0.5305667927975607,0.5669842049860154,24
IST,6.905,0.5341081058918875,0.5744278740262652,24
IST,6.906,0.5376489921521598,0.5809073630424169,24
IST,6.907,0.5416395489252454,0.5873734349721049,24
IST,6.908,0.5452184717703165,0.5906276566744777,24
IST,6.909,0.5475381330431818,0.5889013735539372,24
IST,6.91,0.5498167321213261,0.5879021605532333,24
IST,6.911,0.5514971426810287,0.5870006303549249,24
IST,6.912,0.5519767024911936,0.5842850381527971,24
IST,6.913,0.5528558836142733,0.588178515369981,24
IST,6.914,0.553685225177585,0.5856501376388096,24
IST,6.915,0.5549887977332438,0.5734452909095014,24
IST,6.916,0.55633904682543,0.5574950492197123,24
IST,6.917,0.5575130042804496,0.5505130402345879,24
IST,6.918,0.5576910579483851,0.5526110443521686,24
IST,6.919,0.5577965853627324,0.5545853285451913,24
IST,6.92,0.558300983054865,0.5553058837226925,24
IST,6.921,0.5585239504466833,0.555189471659058,24
IST,6.922,0.5590645161805529,0.5541541795019058,24
IST,6.923,0.5598072926254769,0.5518647681864919,24
IST,6.924,0.5596031620789617,0.5495393201471622,24
IST,6.925,0.5580104320669738,0.5532366961541821,24
IST,6.926,0.5563212211889809,0.5558578223080348,24
IST,6.927,0.5550544461688397,0.5548832485711676,24
IST,6.928,0.5525931808806572,0.5509313425005617,24
IST,6.929,0.5500576991883386,0.547716200843003,24
IST,6.93,0.548048121560301,0.5447995008383077,24
IST,6.931,0.5458635290670605,0.5412747913781679,24
IST,6.932,0.5429884331289245,0.5371008667374048,24
IST,6.933,0.539650075448996,0.5320570299577684,24
IST,6.934,0.5357225140112681,0.5260144876906505,24
IST,6.935,0.531489157416737,0.5181498923939774,24
IST,6.936,0.527958902986128,0.5062215478798273,24
IST,6.937,0.5259907531707111,0.5002037202972871,24
IST,6.938,0.5241936254036554,0.4962156073148703,24
IST,6.939,0.5226972646333153,0.4902745577006703,24
IST,6.94,0.5205584289858216,0.47458863060946,24
IST,6.941,0.5187069604907123,0.45962613170420014,24
IST,6.942,0.5182286902095841,0.4640312717787242,24
IST,6.943,0.5184570225971508,0.47364684361767373,24
IST,6.944,0.5187786719235415,0.4839878020142686,24
IST,6.945,0.519136816976202,0.48372818911794846,24
IST,6.946,0.5196491414166712,0.4797010891398209,24
IST,6.947,0.5200560291900459,0.48700227352374986,24
IST,6.948,0.5200094377171299,0.4796631637346476,24
IST,6.949,0.5213252735024111,0.4717513523127689,24
IST,6.95,0.5227603551970799,0.464101472505544,24
IST,6.951,0.5218964075282169,0.46109045732565246,24
IST,6.952,0.5217091289220647,0.46451485565600126,24
IST,6.953,0.5214139122526489,0.47366602614802344,24
IST,6.954,0.5199567428761227,0.48083499590980927,24
IST,6.955,0.5191480123633394,0.48729017621306064,24
IST,6.956,0.5186240824196774,0.4935753448037976,24
IST,6.957,0.5178700503855738,0.49918508388260574,24
IST,6.958,0.5171134736619921,0.5039044176792604,24
IST,6.959,0.5164780583301765,0.5076999306023654,24
IST,6.96,0.5157185836296069,0.510574889353715,24
IST,6.961,0.5150766538957864,0.5128627344112013,24
IST,6.962,0.5140708980792578,0.5145427643498677,24
IST,6.963,0.5125317001027367,0.5166374070499662,24
IST,6.964,0.5109221917943977,0.5193386925530601,24
IST,6.965,0.5095797400967798,0.5223845372760784,24
IST,6.966,0.5071917754798089,0.525626576962411,24
IST,6.967,0.5045655852709917,0.5289505888715081,24
IST,6.968,0.5020739167559801,0.5332379939331284,24
IST,6.969,0.5009062524262494,0.5285051175462031,24
IST,6.97,0.5010936225234058,0.5061876454399017,24
IST,6.971,0.5010846566073223,0.5052349416418256,24
IST,6.972,0.5006301513453714,0.5099056529078281,24
IST,6.973,0.500085435737051,0.5113386810971212,24
IST,6.974,0.5000910303229705,0.5123789023075055,24
IST,6.975,0.4993007848578714,0.5137302709865261,24
IST,6.976,0.4981549643444359,0.5156684700009606,24
IST,6.977,0.4962510849326498,0.5176143539127052,24
IST,6.978,0.49360301230368203,0.509971532168912,24
IST,6.979,0.4905216676995227,0.5100955765927537,24
IST,6.98,0.48719814267873596,0.5154597421258144,24
IST,6.981,0.4848820494375558,0.5144406794734586,24
IST,6.982,0.4839778415637604,0.5117861887920299,24
IST,6.983,0.4830136746968552,0.5158053512469059,24
IST,6.984,0.48248749158114806,0.5202680886192399,24
IST,6.985,0.4835872987175935,0.5212542077431933,24
IST,6.986,0.48392720616973905,0.5216886118402273,24
IST,6.987,0.48445291640945304,0.5220292356002141,24
IST,6.988,0.48529838761184024,0.5156245810179736,24
IST,6.989,0.4865231943445894,0.5056174651842931,24
IST,6.99,0.4880269113366426,0.5014414254012564,24
IST,6.991,0.48958600045740236,0.5011264500374558,24
IST,6.992,0.4908255342357583,0.5008511773726425,24
IST,6.993,0.4928728457464982,0.5004749100865982,24
IST,6.994,0.4953620352489802,0.5003270570348323,24
IST,6.995,0.4972371395770831,0.5018669498348365,24
IST,6.996,0.4990862331012873,0.5026688118848996,24
IST,6.997,0.5015260287942732,0.5091021309425041,24
IST,6.998,0.5045447987149706,0.51586112278561,24
IST,6.999,0.50701784484947,0.5230070412737475,24
IST,7.0,0.5087192938617141,0.5311441844800489,24
IST,7.001,0.5104965549938832,0.5319155320172833,24
IST,7.002,0.5117977153691212,0.5282469018100882,24
IST,7.003,0.5132169727716864,0.5229083506035883,24
IST,7.004,0.5143197121609446,0.5234501020380686,24
IST,7.005,0.5155869544271955,0.5331976580937219,24
IST,7.006,0.5174182630054259,0.5436985523024868,24
IST,7.007,0.520409534242528,0.5575223504173223,24
IST,7.008,0.5236209191122859,0.5550063517366951,24
IST,7.009,0.5270279507601091,0.5520146176481843,24
IST,7.01,0.5300679027306786,0.5484895271167857,24
IST,7.011,0.5326518334133982,0.5501360181488673,24
IST,7.012,0.5344435130957098,0.5444297136545305,24
IST,7.013,0.5367272871554536,0.5555836404611971,24
IST,7.014,0.5395145479171993,0.5585978544600638,24
IST,7.015,0.5426868516497179,0.5600379861681468,24
IST,7.016,0.5446997814207762,0.5632139600935091,24
IST,7.017,0.546046232361927,0.5766901546702495,24
IST,7.018,0.5473108690581427,0.5843740744712189,24
IST,7.019,0.5482167562825444,0.5955961193162773,24
IST,7.02,0.5486062903328832,0.5933458464017874,24
IST,7.021,0.5485556244890326,0.5862582051927747,24
IST,7.022,0.5478945828030276,0.5825246825495969,24
IST,7.023,0.5478255456183155,0.5835720757444673,24
IST,7.024,0.5486242407457748,0.5851503005592966,24
IST,7.025,0.54957359615111,0.5865821070733875,24
IST,7.026,0.550138514284855,0.5879666906701257,24
IST,7.027,0.5491419439326454,0.5869950681477909,24
IST,7.028,0.5473649103190907,0.5792039626345296,24
IST,7.029,0.5447341085148831,0.5789141699222164,24
IST,7.03,0.5413039823683934,0.5775553246614558,24
IST,7.031,0.5369782062100059,0.5680711977285258,24
IST,7.032,0.5325553081382789,0.5633548256603654,24
IST,7.033,0.5279564928475908,0.5617758880452091,24
IST,7.034,0.5240575949852356,0.5601646938859669,24
IST,7.035,0.5209158516259833,0.5584610647095829,24
IST,7.036,0.5181812628294994,0.556543112250402,24
IST,7.037,0.5166866418917461,0.5542042817247856,24
IST,7.038,0.5162303366367665,0.5493994676453517,24
IST,7.039,0.5152283196780439,0.5418652463761038,24
IST,7.04,0.5144756853382114,0.5347918991802394,24
IST,7.041,0.5142330107840766,0.5295299876275488,24
IST,7.042,0.514023168648397,0.5312749924773621,24
IST,7.043,0.513984371961314,0.5325590268332594,24
IST,7.044,0.5137549613114502,0.533640015057197,24
IST,7.045,0.5131285667608249,0.5350400065214101,24
IST,7.046,0.5109281327883396,0.5369819050115209,24
IST,7.047,0.5077527567302098,0.5406116624357322,24
IST,7.048,0.5037493083798653,0.5433829948311008,24
IST,7.049,0.49939352182866115,0.5426684484121393,24
IST,7.05,0.4953649954909662,0.5307776521812453,24
IST,7.051,0.491313435119677,0.529074751606345,24
IST,7.052,0.4870841304505102,0.5319656381989583,24
IST,7.053,0.4841937540683272,0.533551702609703,24
IST,7.054,0.4826477440736144,0.5347305008664907,24
IST,7.055,0.48295945794805234,0.5337224472080744,24
IST,7.056,0.4839690109542613,0.5253170826380864,24
IST,7.057,0.48576223930684687,0.5164895768132587,24
IST,7.058,0.487754826015079,0.5079992368204951,24
IST,7.059,0.489077695560602,0.5053461253143816,24
IST,7.06,0.4897541549896753,0.50220081760441,24
IST,7.061,0.4903085593701244,0.49847564618097995,24
IST,7.062,0.4904308353390983,0.5066484403306768,24
IST,7.063,0.4903103921342173,0.5205387254509177,24
IST,7.064,0.4899201918332973,0.5257400587967374,24
IST,7.065,0.4893582946598875,0.526775940071295,24
IST,7.066,0.49017113454585565,0.5274211220450838,24
IST,7.067,0.4919264769123657,0.5244943582145961,24
IST,7.068,0.4927059119830092,0.5220519895976261,24
IST,7.069,0.49254487841478417,0.5196714529436326,24
IST,7.07,0.4932301652803183,0.5149905028949927,24
IST,7.071,0.4942216583262517,0.5123829582799517,24
IST,7.072,0.49497142295519386,0.5085596121986528,24
IST,7.073,0.4956827963445944,0.5025488700021883,24
IST,7.074,0.4967433575176042,0.4952536187643849,24
IST,7.075,0.49789271228880666,0.49044239548749746,24
IST,7.076,0.49881375989082716,0.48837733309386216,24
IST,7.077,0.49901554367402157,0.48806260530388273,24
IST,7.078,0.4992564666812675,0.49286352291916036,24
IST,7.079,0.49986591268835495,0.4983727308948323,24
IST,7.08,0.5005981379673315,0.4804816351614686,24
IST,7.081,0.5007016961509867,0.4570518126362363,24
IST,7.082,0.5018300455528527,0.4517066170718893,24
IST,7.083,0.5036540081073495,0.4516785152853029,24
IST,7.084,0.5053953532394587,0.45513271777721087,24
IST,7.085,0.5073797862372766,0.46015543700843003,24
IST,7.086,0.5090649856028212,0.4740599781195517,24
IST,7.087,0.5097672853517159,0.48881244458088907,24
IST,7.088,0.5106058262987526,0.5066964145175875,24
IST,7.089,0.511957330277229,0.5237464418817965,24
IST,7.09,0.5134423852358475,0.5244259637383631,24
IST,7.091,0.5158026860134453,0.5257041577480768,24
IST,7.092,0.517913620128709,0.5276731058895954,24
IST,7.093,0.5196105222991133,0.5392497204796679,24
IST,7.094,0.520319157377489,0.5528858297435091,24
IST,7.095,0.5202898929343738,0.5513337659019126,24
IST,7.096,0.5197665739575853,0.5493544283284643,24
IST,7.097,0.5193835439806398,0.5517636432298696,24
IST,7.098,0.5185302164339337,0.5563950914206868,24
IST,7.099,0.5178284960457988,0.5604630777767228,24
IST,7.1,0.5161275732842442,0.5549482412017436,24
IST,7.101,0.5146093958464588,0.5481772628085845,24
IST,7.102,0.5126303409635585,0.5418024216940769,24
IST,7.103,0.5104861030585409,0.5379308856360263,24
IST,7.104,0.5089104201166909,0.5339457949568587,24
IST,7.105,0.5074436430239522,0.5267260498877715,24
IST,7.106,0.5058067478686001,0.5179784813028477,24
IST,7.107,0.5038997272269659,0.5088525684895496,24
IST,7.108,0.5005768153075414,0.5075553396954595,24
IST,7.109,0.4972182814075239,0.5063709933496999,24
IST,7.11,0.49450496837320373,0.5051934709033046,24
IST,7.111,0.49195739826258716,0.4928484782865315,24
IST,7.112,0.490873790514515,0.4911244589198228,24
IST,7.113,0.4904931651305369,0.48809403572897553,24
IST,7.114,0.4912733136235023,0.48286551885843854,24
IST,7.115,0.49322526298769986,0.4805983232623984,24
IST,7.116,0.49509232988644447,0.4799683128255046,24
IST,7.117,0.49802053413055436,0.4854181127928394,24
IST,7.118,0.5013137790255796,0.49726574022415104,24
IST,7.119,0.5040930587841388,0.505893169600045,24
IST,7.12,0.5056683129653309,0.5168766190871343,24
IST,7.121,0.5064822769605651,0.5275528440157096,24
IST,7.122,0.5061788211219759,0.5383750415359599,24
IST,7.123,0.5048824301107243,0.5510831229332928,24
IST,7.124,0.5038687537145757,0.5635192036479172,24
IST,7.125,0.5022845781461928,0.5666844834961665,24
IST,7.126,0.5006678537239873,0.5670828212397161,24
IST,7.127,0.4993203878085808,0.5668152432223004,24
IST,7.128,0.49769537703819683,0.5630631642041557,24
IST,7.129,0.49591875034013144,0.5513222463108494,24
IST,7.13,0.4944175904259364,0.5377427295453989,24
IST,7.131,0.49294008568640174,0.5210119585917452,24
IST,7.132,0.4928139940350233,0.5089649550043059,24
IST,7.133,0.4930225489741647,0.4990487877869221,24
IST,7.134,0.49410544223076985,0.5037713828651695,24
IST,7.135,0.49532614697902266,0.511936845179009,24
IST,7.136,0.49587195855178384,0.5196072642698735,24
IST,7.137,0.4966160261415229,0.5265942093109951,24
IST,7.138,0.4973488799349332,0.5330021062508353,24
IST,7.139,0.4981427351730543,0.5389285939490591,24
IST,7.14,0.49858461551991096,0.544451750294936,24
IST,7.141,0.49857814976349024,0.5496348986813855,24
IST,7.142,0.4978708251401209,0.5543666616831722,24
IST,7.143,0.4968708769992954,0.5587831502842444,24
IST,7.144,0.49637262141433913,0.5630061146390916,24
IST,7.145,0.49554941926539303,0.566237032274296,24
IST,7.146,0.49516238612314206,0.5645326034297474,24
IST,7.147,0.4953693448143452,0.5609363385653057,24
IST,7.148,0.49598675762484307,0.5592511953424213,24
IST,7.149,0.4970188666307767,0.548868712326799,24
IST,7.15,0.4984682246893697,0.5395799188152661,24
IST,7.151,0.5005715648282264,0.5313984276308259,24
IST,7.152,0.5035399826900991,0.5244087037669607,24
IST,7.153,0.5064394337865736,0.5187054284481303,24
IST,7.154,0.5097313985629864,0.5145587099672281,24
IST,7.155,0.5137892903010449,0.5120896318786988,24
IST,7.156,0.5174741149578985,0.5120203456514434,24
IST,7.157,0.5208305304768183,0.5301328083219469,24
IST,7.158,0.5226552260037435,0.5206546332248347,24
IST,7.159,0.5246769219011835,0.5153461443528238,24
IST,7.16,0.5266634075776685,0.5092973372898207,24
IST,7.161,0.5282622924411094,0.5050797067536633,24
IST,7.162,0.5290574444616387,0.5098130489428663,24
IST,7.163,0.5294153403247056,0.5170237293007773,24
IST,7.164,0.5300833350875123,0.5268274323760394,24
IST,7.165,0.5303436728765115,0.5370382964747726,24
IST,7.166,0.5294404072540208,0.5448978240665003,24
IST,7.167,0.5296502255052473,0.5527699549494471,24
IST,7.168,0.5305210786213655,0.5608168156407831,24
IST,7.169,0.5302548099747034,0.56426464089574,24
IST,7.17,0.528896129473463,0.5679833924590189,24
IST,7.171,0.5270336113963815,0.5683575517295035,24
IST,7.172,0.525545205040259,0.5687444880314765,24
IST,7.173,0.5244078773210725,0.5693453973586988,24
IST,7.174,0.5224700690602235,0.5626404006723089,24
IST,7.175,0.5204380508425697,0.552821305653626,24
IST,7.176,0.5188337276902972,0.552267992980378,24
IST,7.177,0.5167112906288513,0.5571175791690831,24
IST,7.178,0.5155086655410525,0.5803954508681094,24
IST,7.179,0.5145817767087127,0.5853569776987527,24
IST,7.18,0.514734125453733,0.5921236778423795,24
IST,7.181,0.5157876439048316,0.5846627586184965,24
IST,7.182,0.5156729220282598,0.581190662475507,24
IST,7.183,0.5157019818992299,0.5833399335861419,24
IST,7.184,0.516208339567728,0.5849613261015181,24
IST,7.185,0.5176771538272756,0.5942880175135501,24
IST,7.186,0.5197918368368603,0.5895809084338586,24
IST,7.187,0.5229533185887691,0.5920268345896285,24
IST,7.188,0.5275387249577269,0.6000509230095781,24
IST,7.189,0.5317434073331054,0.6069625608738591,24
IST,7.19,0.536041819238047,0.6134309375814373,24
IST,7.191,0.5390568811246741,0.6173742274462237,24
IST,7.192,0.5415546600371914,0.6188324259800526,24
IST,7.193,0.5437654987576463,0.6172646166810662,24
IST,7.194,0.5466336326265449,0.6149323321482144,24
IST,7.195,0.550232026016156,0.6120693882401627,24
IST,7.196,0.5539918887249983,0.6087203826523233,24
IST,7.197,0.5577318044763722,0.6048431882039571,24
IST,7.198,0.5604687823665413,0.6049549131077518,24
IST,7.199,0.5631107494096015,0.6023154529471113,24
IST,7.2,0.5669360954338285,0.6022227678261146,24
IST,7.201,0.5712971527884868,0.604814194116395,24
IST,7.202,0.575191643072451,0.6044000692407292,24
IST,7.203,0.5790530860337666,0.6050124949201858,24
IST,7.204,0.5828261860299294,0.6072653168556829,24
IST,7.205,0.5854169365612497,0.6123445585384621,24
IST,7.206,0.5870757198021107,0.6107131906841282,24
IST,7.207,0.5879969135022631,0.6119121361443678,24
IST,7.208,0.5886217472833187,0.616648201257096,24
IST,7.209,0.5881203538978016,0.6227380164998688,24
IST,7.21,0.5878935914953788,0.6248877854558355,24
IST,7.211,0.5883923439380051,0.6164659644490129,24
IST,7.212,0.5875410307526606,0.6075426119711713,24
IST,7.213,0.586026987380854,0.6007762464303879,24
IST,7.214,0.5837148032709357,0.5975856582284843,24
IST,7.215,0.5805808916987681,0.5893495141761773,24
IST,7.216,0.5777995934834372,0.5788961422522964,24
IST,7.217,0.5756426227409707,0.585893608113685,24
IST,7.218,0.574175811089671,0.6016224365174707,24
IST,7.219,0.5714915587027257,0.6076956269642595,24
IST,7.22,0.5679212398336231,0.6025290885542249,24
IST,7.221,0.5649003251244412,0.5981034347901562,24
IST,7.222,0.5621564283441421,0.6006926792018947,24
IST,7.223,0.559272158221762,0.6096579072706287,24
IST,7.224,0.5564602703276466,0.6146763930933767,24
IST,7.225,0.5534581236012345,0.6020991297833775,24
IST,7.226,0.5496878362465198,0.5749156809954635,24
IST,7.227,0.5452426032071643,0.5629072790179057,24
IST,7.228,0.5420134289880113,0.5508546684348181,24
IST,7.229,0.5398588462385019,0.5386123260586669,24
IST,7.23,0.5376545724319348,0.5332565328348188,24
IST,7.231,0.535474323721231,0.5277797602685224,24
IST,7.232,0.5326231905808386,0.5222152327350837,24
IST,7.233,0.5295172116830562,0.5160965857869504,24
IST,7.234,0.5281349049246441,0.5091056981892298,24
IST,7.235,0.5279341977922676,0.5085164710481261,24
IST,7.236,0.5281536608225931,0.5070015966080494,24
IST,7.237,0.5291555381253114,0.5033097105438877,24
IST,7.238,0.530152681945732,0.4999551376050969,24
IST,7.239,0.5309170264045712,0.5050699874802667,24
IST,7.24,0.5322503480823972,0.5085411741976233,24
IST,7.241,0.5335335155967236,0.5105609449005061,24
IST,7.242,0.5343983079135223,0.5073575206918804,24
IST,7.243,0.5354051142635183,0.5097961358046756,24
IST,7.244,0.536614771007662,0.5084003625358539,24
IST,7.245,0.5372312029681808,0.5163408443537233,24
IST,7.246,0.5372652657212807,0.5257429672182203,24
IST,7.247,0.5372006000352272,0.5326804221597872,24
IST,7.248,0.5380041098796823,0.5308251648176749,24
IST,7.249,0.5394690036405214,0.5272855139216384,24
IST,7.25,0.5405650579320608,0.524793735293003,24
IST,7.251,0.5405598513561767,0.532826494254744,24
IST,7.252,0.5398282456216813,0.544564845337771,24
IST,7.253,0.5397889778950083,0.5591430545794451,24
IST,7.254,0.5392210247492752,0.5652291264726395,24
IST,7.255,0.5384852186724937,0.5667206659970485,24
IST,7.256,0.53804128704046,0.5719268253856526,24
IST,7.257,0.5381935336263837,0.5668618676243272,24
IST,7.258,0.5383653315126978,0.551575851979021,24
IST,7.259,0.5384093164943775,0.5444010299235683,24
IST,7.26,0.5384359806981042,0.5447049547564631,24
IST,7.261,0.5394598255333739,0.5464642432486154,24
IST,7.262,0.5404468999526104,0.5469802107847472,24
IST,7.263,0.5418981492909367,0.5495784656600209,24
IST,7.264,0.5433636912874266,0.5547211227390993,24
IST,7.265,0.5448162686946771,0.5671728596597456,24
IST,7.266,0.5468380593373549,0.5697035471093864,24
IST,7.267,0.5482964142746054,0.5724114583457538,24
IST,7.268,0.5489706601843999,0.57395941339071,24
IST,7.269,0.5494867265338749,0.5736894410869438,24
IST,7.27,0.5498483990204747,0.5730816433139823,24
IST,7.271,0.549539966858773,0.5720915360477196,24
IST,7.272,0.5480655776354019,0.5708233321751333,24
IST,7.273,0.5454051312502507,0.5678471986653146,24
IST,7.274,0.5430197003099971,0.5630801469073989,24
IST,7.275,0.5407154018295365,0.5580266334599561,24
IST,7.276,0.5379932312340061,0.5526588905216606,24
IST,7.277,0.5349879950450204,0.5469740717799644,24
IST,7.278,0.5310900326999377,0.5410615807145613,24
IST,7.279,0.5268224745904436,0.5452356975969985,24
IST,7.28,0.522373887562886,0.5489341913727733,24
IST,7.281,0.5175191422508784,0.5382976888469089,24
IST,7.282,0.5124685122180465,0.5348914646667912,24
IST,7.283,0.5076633082272753,0.5294287516550831,24
IST,7.284,0.5025548316267723,0.5251324106395611,24
IST,7.285,0.4970555849446609,0.5180943386610887,24
IST,7.286,0.49224616551191924,0.5118404898744957,24
IST,7.287,0.4883348733142178,0.5045418402021132,24
IST,7.288,0.48458019626404975,0.4942481591383774,24
IST,7.289,0.4791158120053915,0.4863573644241414,24
IST,7.29,0.4732609557349788,0.48528350813321386,24
IST,7.291,0.4694207882221098,0.4849292437789915,24
IST,7.292,0.46689117953540954,0.48038198954871114,24
IST,7.293,0.46479791466856324,0.4749293080721533,24
IST,7.294,0.46336181527852255,0.46801869959093845,24
IST,7.295,0.4624133328282518,0.45908357588428256,24
IST,7.296,0.46057064881108056,0.4456018886675074,24
IST,7.297,0.45967067827591923,0.4313539682677751,24
IST,7.298,0.45877296385078425,0.43292990604217385,24
IST,7.299,0.45870811734441364,0.44280017179715275,24
IST,7.3,0.45915981352192636,0.4430988558876941,24
IST,7.301,0.45896161299378657,0.44792085723760644,24
IST,7.302,0.45823358494311556,0.4487147142219725,24
IST,7.303,0.45812512765384894,0.4453466450507743,24
IST,7.304,0.4585579886369844,0.4402618630391413,24
IST,7.305,0.4590453292846109,0.4340861621097847,24
IST,7.306,0.45822983465234096,0.4247542437890686,24
IST,7.307,0.4576941410264263,0.43301534054005847,24
IST,7.308,0.45690068963198743,0.43388496933213827,24
IST,7.309,0.4567630258370297,0.4313945215184257,24
IST,7.31,0.4557969024966198,0.42754608447900033,24
IST,7.311,0.45420854554998796,0.4220462284059857,24
IST,7.312,0.4521014695054238,0.4248349530719895,24
IST,7.313,0.4499935671116562,0.42819434786692356,24
IST,7.314,0.4481222805071921,0.4316465047153026,24
IST,7.315,0.4460071718053982,0.4354639396204988,24
IST,7.316,0.4437860505813465,0.43982486030769186,24
IST,7.317,0.4423996114504168,0.44473814321493405,24
IST,7.318,0.44027461313005617,0.4477210297899556,24
IST,7.319,0.44040723492302364,0.4469401272507021,24
IST,7.32,0.44076061080924495,0.4450519148648049,24
IST,7.321,0.44090127152172026,0.44452307759740023,24
IST,7.322,0.4410022404812574,0.4450827617638179,24
IST,7.323,0.44136163302855524,0.4483235194919547,24
IST,7.324,0.4407541080145536,0.45091236723455264,24
IST,7.325,0.4400737950730358,0.4571945591918569,24
IST,7.326,0.4394340550013156,0.4598280991011693,24
IST,7.327,0.4380831595943144,0.45815381958621426,24
IST,7.328,0.43640031364189696,0.45736264270100535,24
IST,7.329,0.4339326344981051,0.4561094511328313,24
IST,7.33,0.43291656371058584,0.4447884570414443,24
IST,7.331,0.43381393077033154,0.44258373847975835,24
IST,7.332,0.4354187739522987,0.45051349291116194,24
IST,7.333,0.4388949522115322,0.44808570975789536,24
IST,7.334,0.4430595344481778,0.44459314203993283,24
IST,7.335,0.44609999370803366,0.4390568742004207,24
IST,7.336,0.4487820950196657,0.4373602071031274,24
