Station,UTC_Hour,Frequency_Hz,PLV
IST,2017-03-28T18,8.22,0.6712105328844693
IST,2017-03-28T18,8.221,0.676397239492601
IST,2017-03-28T18,8.222,0.6817497180210883
IST,2017-03-28T18,8.223,0.6874716092422833
IST,2017-03-28T18,8.224,0.6939193711394712
IST,2017-03-28T18,8.225,0.7031699801337189
IST,2017-03-28T18,8.226,0.7115173198986334
IST,2017-03-28T18,8.227,0.718877616333822
IST,2017-03-28T18,8.228,0.725511525950961
IST,2017-03-28T18,8.229,0.7312864052580036
IST,2017-03-28T18,8.23,0.7361715460918764
IST,2017-03-28T18,8.231,0.7401698228276921
IST,2017-03-28T18,8.232,0.742946587709522
IST,2017-03-28T18,8.233,0.7444351797492011
IST,2017-03-28T18,8.234,0.7450803501381525
IST,2017-03-28T18,8.235,0.744011160410239
IST,2017-03-28T18,8.236,0.7415096342129487
IST,2017-03-28T18,8.237,0.737399371314657
IST,2017-03-28T18,8.238,0.7318191309729454
IST,2017-03-28T18,8.239,0.7235758921600695
IST,2017-03-28T18,8.24,0.7127741891448867
IST,2017-03-28T18,8.241,0.7003186488322418
IST,2017-03-28T18,8.242,0.6863313654263715
IST,2017-03-28T18,8.243,0.6717744472993149
IST,2017-03-28T18,8.244,0.6584569024535359
IST,2017-03-28T18,8.245,0.6471161492267684
IST,2017-03-28T18,8.246,0.6370118859174698
IST,2017-03-28T18,8.247,0.628520747602739
IST,2017-03-28T18,8.248,0.6199017024612443
IST,2017-03-28T18,8.249,0.6108810499373313
IST,2017-03-28T18,8.25,0.6016371484143088
IST,2017-03-28T18,8.251,0.5913416766136775
IST,2017-03-28T18,8.252,0.5784937909701864
IST,2017-03-28T18,8.253,0.5581928585654846
IST,2017-03-28T18,8.254,0.5414588656040838
IST,2017-03-28T18,8.255,0.527675399687984
IST,2017-03-28T18,8.256,0.5151780903419451
IST,2017-03-28T18,8.257,0.5035306634809483
IST,2017-03-28T18,8.258,0.4926074408124807
IST,2017-03-28T18,8.259,0.48244400039865254
IST,2017-03-28T18,8.26,0.47321389248923346
IST,2017-03-28T18,8.261,0.46504558033331395
IST,2017-03-28T18,8.262,0.457942989549547
IST,2017-03-28T18,8.263,0.4518371540081855
IST,2017-03-28T18,8.264,0.4465945160192679
IST,2017-03-28T18,8.265,0.44201522882346056
IST,2017-03-28T18,8.266,0.4378429176361282
IST,2017-03-28T18,8.267,0.4337670316841029
IST,2017-03-28T18,8.268,0.42925141288931434
IST,2017-03-28T18,8.269,0.42430081391764746
IST,2017-03-28T18,8.27,0.41854154525376036
IST,2017-03-28T18,8.271,0.41126576593212094
IST,2017-03-28T18,8.272,0.4014399982900079
IST,2017-03-28T18,8.273,0.3847667383532414
IST,2017-03-28T18,8.274,0.37177652816907847
IST,2017-03-28T18,8.275,0.3615452371470121
IST,2017-03-28T18,8.276,0.35198308014499263
IST,2017-03-28T18,8.277,0.3422261560988729
IST,2017-03-28T18,8.278,0.3317571891522354
IST,2017-03-28T18,8.279,0.320239235509217
IST,2017-03-28T18,8.28,0.30726243385899876
IST,2017-03-28T18,8.281,0.29220939707035964
IST,2017-03-28T18,8.282,0.2745596816576593
IST,2017-03-28T18,8.283,0.25393256130162684
IST,2017-03-28T18,8.284,0.2341927418394385
IST,2017-03-28T18,8.285,0.22302512189753318
IST,2017-03-28T18,8.286,0.2168911860586284
IST,2017-03-28T18,8.287,0.21532025062950122
IST,2017-03-28T18,8.288,0.21846588908274156
IST,2017-03-28T18,8.289,0.2268222805725561
IST,2017-03-28T18,8.29,0.24288363147638142
IST,2017-03-28T18,8.291,0.25683155408509767
IST,2017-03-28T18,8.292,0.27017689653220234
IST,2017-03-28T18,8.293,0.2840879898939085
IST,2017-03-28T18,8.294,0.2990166303513973
IST,2017-03-28T18,8.295,0.3154480293114476
IST,2017-03-28T18,8.296,0.33476471709553907
IST,2017-03-28T18,8.297,0.3613281792346103
IST,2017-03-28T18,8.298,0.385813273775276
IST,2017-03-28T18,8.299,0.4048834463743984
IST,2017-03-28T18,8.3,0.42337933161762437
IST,2017-03-28T18,8.301,0.4438687519644012
IST,2017-03-28T18,8.302,0.4708599267494288
IST,2017-03-28T18,8.303,0.5205863485344143
IST,2017-03-28T18,8.304,0.5516726879675118
IST,2017-03-28T18,8.305,0.5712153448066309
IST,2017-03-28T18,8.306,0.5835029799928096
IST,2017-03-28T18,8.307,0.5869581775695738
IST,2017-03-28T18,8.308,0.5905628439100001
IST,2017-03-28T18,8.309,0.5965587511029379
IST,2017-03-28T18,8.31,0.6029962363004272
IST,2017-03-28T18,8.311,0.6098080887147149
IST,2017-03-28T18,8.312,0.6168525720170066
IST,2017-03-28T18,8.313,0.6233007699748444
IST,2017-03-28T18,8.314,0.6294487799959276
IST,2017-03-28T18,8.315,0.6367872310762646
IST,2017-03-28T18,8.316,0.6377273429579481
IST,2017-03-28T18,8.317,0.6431043905201027
IST,2017-03-28T18,8.318,0.6485806219667974
IST,2017-03-28T18,8.319,0.6535503897625135
IST,2017-03-28T18,8.32,0.6568747952937689
IST,2017-03-28T18,8.321,0.6592637385007004
IST,2017-03-28T18,8.322,0.6608680876667056
IST,2017-03-28T18,8.323,0.6617182134192447
IST,2017-03-28T18,8.324,0.661499507008791
IST,2017-03-28T18,8.325,0.6602675961420545
IST,2017-03-28T18,8.326,0.6579115395671338
IST,2017-03-28T18,8.327,0.6547559959871361
IST,2017-03-28T18,8.328,0.6511506257371428
IST,2017-03-28T18,8.329,0.6478958245923022
IST,2017-03-28T18,8.33,0.64906452503714
IST,2017-03-28T18,8.331,0.645883216171079
IST,2017-03-28T18,8.332,0.638662318227489
IST,2017-03-28T18,8.333,0.6289320848183775
IST,2017-03-28T18,8.334,0.6178194842086521
IST,2017-03-28T18,8.335,0.6053775335103886
IST,2017-03-28T18,8.336,0.5914563614187632
IST,2017-03-28T18,8.337,0.5745187260769903
IST,2017-03-28T18,8.338,0.5652788088755907
IST,2017-03-28T18,8.339,0.5608840611978865
IST,2017-03-28T18,8.34,0.5611363979540634
IST,2017-03-28T18,8.341,0.5668672690970468
IST,2017-03-28T18,8.342,0.5763112762142348
IST,2017-03-28T18,8.343,0.5868710420593074
IST,2017-03-28T18,8.344,0.5999594316636484
IST,2017-03-28T18,8.345,0.6091002104147254
IST,2017-03-28T18,8.346,0.6163702354792462
IST,2017-03-28T18,8.347,0.6224628531257428
IST,2017-03-28T18,8.348,0.6275911495096173
IST,2017-03-28T18,8.349,0.6321191647650342
IST,2017-03-28T18,8.35,0.6357401490715009
IST,2017-03-28T18,8.351,0.6391761441661128
IST,2017-03-28T18,8.352,0.6416447355021931
IST,2017-03-28T18,8.353,0.6430226615928707
IST,2017-03-28T18,8.354,0.6434957745897836
IST,2017-03-28T18,8.355,0.6427409105052281
IST,2017-03-28T18,8.356,0.6405915513326552
IST,2017-03-28T18,8.357,0.6367799486304568
IST,2017-03-28T18,8.358,0.6310244281015939
IST,2017-03-28T18,8.359,0.6231114890712934
IST,2017-03-28T18,8.36,0.6124597857456446
IST,2017-03-28T18,8.361,0.5992775598211527
IST,2017-03-28T18,8.362,0.5835458991073171
IST,2017-03-28T18,8.363,0.565726237093896
IST,2017-03-28T18,8.364,0.5474371139029902
IST,2017-03-28T18,8.365,0.5361532424389222
IST,2017-03-28T18,8.366,0.5190996336587839
IST,2017-03-28T18,8.367,0.48898918363135313
IST,2017-03-28T18,8.368,0.4533311710332065
IST,2017-03-28T18,8.369,0.4140066545907569
IST,2017-03-28T18,8.37,0.37281367967043944
IST,2017-03-28T18,8.371,0.32834073194185004
IST,2017-03-28T18,8.372,0.2889952914521706
IST,2017-03-28T18,8.373,0.2523784342937304
IST,2017-03-28T18,8.374,0.21696822583572212
IST,2017-03-28T18,8.375,0.1822413603521713
IST,2017-03-28T18,8.376,0.1490943664815636
IST,2017-03-28T18,8.377,0.12036787011406475
IST,2017-03-28T18,8.378,0.09995019668782491
IST,2017-03-28T18,8.379,0.09058582355294509
IST,2017-03-28T18,8.38,0.09185765425591455
IST,2017-03-28T18,8.381,0.10020950319981453
IST,2017-03-28T18,8.382,0.11185520965991902
IST,2017-03-28T18,8.383,0.12437592337342439
IST,2017-03-28T18,8.384,0.136420772889347
IST,2017-03-28T18,8.385,0.1474275577752101
IST,2017-03-28T18,8.386,0.1572828714070517
IST,2017-03-28T18,8.387,0.16590445963589795
IST,2017-03-28T18,8.388,0.1731099518781862
IST,2017-03-28T18,8.389,0.17973233675990938
IST,2017-03-28T18,8.39,0.18548442782460622
IST,2017-03-28T18,8.391,0.19047492196533353
IST,2017-03-28T18,8.392,0.19480925038072877
IST,2017-03-28T18,8.393,0.19859211236776692
IST,2017-03-28T18,8.394,0.2019328646375108
IST,2017-03-28T18,8.395,0.20494291335605694
IST,2017-03-28T18,8.396,0.20773060970363283
IST,2017-03-28T18,8.397,0.21039490771112598
IST,2017-03-28T18,8.398,0.21302202740927673
IST,2017-03-28T18,8.399,0.21592625508068394
IST,2017-03-28T18,8.4,0.21846970779987449
IST,2017-03-28T18,8.401,0.22148584375122246
IST,2017-03-28T18,8.402,0.22485725349537367
IST,2017-03-28T18,8.403,0.22816398694757406
IST,2017-03-28T18,8.404,0.23245306792714682
IST,2017-03-28T18,8.405,0.23724220733421528
IST,2017-03-28T18,8.406,0.24257196583294569
IST,2017-03-28T18,8.407,0.24847003052936206
IST,2017-03-28T18,8.408,0.2549377393126609
IST,2017-03-28T18,8.409,0.2619515444152726
IST,2017-03-28T18,8.41,0.2694284229953841
IST,2017-03-28T18,8.411,0.2772400465520611
IST,2017-03-28T18,8.412,0.2852558399932203
IST,2017-03-28T18,8.413,0.2933585776597805
IST,2017-03-28T18,8.414,0.3014343986228054
IST,2017-03-28T18,8.415,0.3093815987857781
IST,2017-03-28T18,8.416,0.31731595124221695
IST,2017-03-28T18,8.417,0.32536990354901607
IST,2017-03-28T18,8.418,0.33344073587023215
IST,2017-03-28T18,8.419,0.34145353905471
IST,2017-03-28T18,8.42,0.3489838868526918
IST,2017-03-28T18,8.421,0.3569909954111212
IST,2017-03-28T18,8.422,0.36526828596453986
IST,2017-03-28T18,8.423,0.37404106639726026
IST,2017-03-28T18,8.424,0.3838605219420601
IST,2017-03-28T18,8.425,0.39724446360556714
IST,2017-03-28T18,8.426,0.4165976607874079
IST,2017-03-28T18,8.427,0.4325035738802549
IST,2017-03-28T18,8.428,0.44233839372993256
IST,2017-03-28T18,8.429,0.44980729010996473
IST,2017-03-28T18,8.43,0.4551984925143621
IST,2017-03-28T18,8.431,0.4594952555250332
IST,2017-03-28T18,8.432,0.4626825801510957
IST,2017-03-28T18,8.433,0.46465557931692053
IST,2017-03-28T18,8.434,0.46537023181935605
IST,2017-03-28T18,8.435,0.4651677065896599
IST,2017-03-28T18,8.436,0.46515552834838975
IST,2017-03-28T18,8.437,0.4678752127169095
IST,2017-03-28T18,8.438,0.45830225208986375
IST,2017-03-28T18,8.439,0.4527204147512123
IST,2017-03-28T18,8.44,0.4489922945335335
IST,2017-03-28T18,8.441,0.4456533314497
IST,2017-03-28T18,8.442,0.4422639702553832
IST,2017-03-28T18,8.443,0.4382146283442368
IST,2017-03-28T18,8.444,0.4336171024619081
IST,2017-03-28T18,8.445,0.4284430480129618
IST,2017-03-28T18,8.446,0.4226281516143153
IST,2017-03-28T18,8.447,0.4161304492720211
IST,2017-03-28T18,8.448,0.40890606660108814
IST,2017-03-28T18,8.449,0.40089189932666885
IST,2017-03-28T18,8.45,0.3919824314351241
IST,2017-03-28T18,8.451,0.3819922947376052
IST,2017-03-28T18,8.452,0.37057574437131474
IST,2017-03-28T18,8.453,0.35697033077875145
IST,2017-03-28T18,8.454,0.3373181291504638
IST,2017-03-28T18,8.455,0.3182064934556619
IST,2017-03-28T18,8.456,0.3048472008245167
IST,2017-03-28T18,8.457,0.2940404459128068
IST,2017-03-28T18,8.458,0.28544850509809905
IST,2017-03-28T18,8.459,0.27985120379984646
IST,2017-03-28T18,8.46,0.2811198907825263
IST,2017-03-28T18,8.461,0.27720867940581706
IST,2017-03-28T18,8.462,0.2704825218626606
IST,2017-03-28T18,8.463,0.26217185760457185
IST,2017-03-28T18,8.464,0.25263538433041116
IST,2017-03-28T18,8.465,0.24267784109976773
IST,2017-03-28T18,8.466,0.23208814778021225
IST,2017-03-28T18,8.467,0.22120683711139666
IST,2017-03-28T18,8.468,0.2102701629016662
IST,2017-03-28T18,8.469,0.19948245631822548
IST,2017-03-28T18,8.47,0.18905736049110236
IST,2017-03-28T18,8.471,0.1793158613960673
IST,2017-03-28T18,8.472,0.17098452084072027
IST,2017-03-28T18,8.473,0.1670420660484586
IST,2017-03-28T18,8.474,0.16914813220005417
IST,2017-03-28T18,8.475,0.17482829483424756
IST,2017-03-28T18,8.476,0.18316203693278754
IST,2017-03-28T18,8.477,0.19344216616784557
IST,2017-03-28T18,8.478,0.20502053469472786
IST,2017-03-28T18,8.479,0.21726939746361731
IST,2017-03-28T18,8.48,0.2295577996369356
IST,2017-03-28T18,8.481,0.2412653373682018
IST,2017-03-28T18,8.482,0.2518631368229399
IST,2017-03-28T18,8.483,0.2602193957627142
IST,2017-03-28T18,8.484,0.26658059773108467
IST,2017-03-28T18,8.485,0.27017406498424434
IST,2017-03-28T18,8.486,0.26592949952219647
IST,2017-03-28T18,8.487,0.26577016453626884
IST,2017-03-28T18,8.488,0.266917218845928
IST,2017-03-28T18,8.489,0.26959550491447365
IST,2017-03-28T18,8.49,0.2741255054956903
IST,2017-03-28T18,8.491,0.27265199183845173
IST,2017-03-28T18,8.492,0.26834453474015557
IST,2017-03-28T18,8.493,0.2627849006951134
IST,2017-03-28T18,8.494,0.2562094183083181
IST,2017-03-28T18,8.495,0.25612409827468846
IST,2017-03-28T18,8.496,0.2599611423930719
IST,2017-03-28T18,8.497,0.26601297246462324
IST,2017-03-28T18,8.498,0.27464338798239135
IST,2017-03-28T18,8.499,0.28828540836764793
IST,2017-03-28T18,8.5,0.30910567396050975
IST,2017-03-28T19,6.3,0.25490843907257665
IST,2017-03-28T19,6.301,0.24470269879034703
IST,2017-03-28T19,6.302,0.23569012332194242
IST,2017-03-28T19,6.303,0.22734453532841153
IST,2017-03-28T19,6.304,0.21964598465870486
IST,2017-03-28T19,6.305,0.2127249343867629
IST,2017-03-28T19,6.306,0.20500562839542125
IST,2017-03-28T19,6.307,0.19834202340950266
IST,2017-03-28T19,6.308,0.191873210434564
IST,2017-03-28T19,6.309,0.18571681191115041
IST,2017-03-28T19,6.31,0.17987688604433158
IST,2017-03-28T19,6.311,0.17351982639078323
IST,2017-03-28T19,6.312,0.16669711488278663
IST,2017-03-28T19,6.313,0.16021715204454953
IST,2017-03-28T19,6.314,0.1536531215713865
IST,2017-03-28T19,6.315,0.14645410363215292
IST,2017-03-28T19,6.316,0.1393050442047522
IST,2017-03-28T19,6.317,0.13115237936653135
IST,2017-03-28T19,6.318,0.12275166842694135
IST,2017-03-28T19,6.319,0.1145697974624084
IST,2017-03-28T19,6.32,0.10644790471794949
IST,2017-03-28T19,6.321,0.09762136613719251
IST,2017-03-28T19,6.322,0.08806008297190611
IST,2017-03-28T19,6.323,0.07541092581587346
IST,2017-03-28T19,6.324,0.06753842764716067
IST,2017-03-28T19,6.325,0.061900198540282156
IST,2017-03-28T19,6.326,0.05764040883134635
IST,2017-03-28T19,6.327,0.0543752920230994
IST,2017-03-28T19,6.328,0.05190190794695806
IST,2017-03-28T19,6.329,0.05022333265289611
IST,2017-03-28T19,6.33,0.04855359390335069
IST,2017-03-28T19,6.331,0.047235516889961235
IST,2017-03-28T19,6.332,0.04574840436467667
IST,2017-03-28T19,6.333,0.04415349520748021
IST,2017-03-28T19,6.334,0.041740782441335056
IST,2017-03-28T19,6.335,0.03872695533446974
IST,2017-03-28T19,6.336,0.03486455852076269
IST,2017-03-28T19,6.337,0.029282655573630984
IST,2017-03-28T19,6.338,0.020657718296111984
IST,2017-03-28T19,6.339,0.007449704063757056
IST,2017-03-28T19,6.34,0.01160972183061193
IST,2017-03-28T19,6.341,0.025868553168865983
IST,2017-03-28T19,6.342,0.041127334797912085
IST,2017-03-28T19,6.343,0.06325692787124178
IST,2017-03-28T19,6.344,0.08121613781491846
IST,2017-03-28T19,6.345,0.09471257008644335
IST,2017-03-28T19,6.346,0.10626100605183822
IST,2017-03-28T19,6.347,0.11689853814978923
IST,2017-03-28T19,6.348,0.12686463395619121
IST,2017-03-28T19,6.349,0.13634989306437617
IST,2017-03-28T19,6.35,0.14573575369819763
IST,2017-03-28T19,6.351,0.15510158798067622
IST,2017-03-28T19,6.352,0.16478140077707035
IST,2017-03-28T19,6.353,0.17468266847753858
IST,2017-03-28T19,6.354,0.18491028833685436
IST,2017-03-28T19,6.355,0.19563136676490367
IST,2017-03-28T19,6.356,0.2067514788948229
IST,2017-03-28T19,6.357,0.21829164580636115
IST,2017-03-28T19,6.358,0.23036326498746265
IST,2017-03-28T19,6.359,0.24318977149536564
IST,2017-03-28T19,6.36,0.25647542288530933
IST,2017-03-28T19,6.361,0.2707454319132039
IST,2017-03-28T19,6.362,0.2867838780823311
IST,2017-03-28T19,6.363,0.30894504568500114
IST,2017-03-28T19,6.364,0.3280233843843374
IST,2017-03-28T19,6.365,0.34158944976239464
IST,2017-03-28T19,6.366,0.35270701007544425
IST,2017-03-28T19,6.367,0.362336729545568
IST,2017-03-28T19,6.368,0.3711496106360864
IST,2017-03-28T19,6.369,0.3797875522006392
IST,2017-03-28T19,6.37,0.3913598031598112
IST,2017-03-28T19,6.371,0.4004995231652481
IST,2017-03-28T19,6.372,0.4072998512282791
IST,2017-03-28T19,6.373,0.4126845759463707
IST,2017-03-28T19,6.374,0.4168805111122683
IST,2017-03-28T19,6.375,0.41994149835425776
IST,2017-03-28T19,6.376,0.4218941648985385
IST,2017-03-28T19,6.377,0.4224635480551231
IST,2017-03-28T19,6.378,0.4222950852316336
IST,2017-03-28T19,6.379,0.4203559437970756
IST,2017-03-28T19,6.38,0.4165788151511348
IST,2017-03-28T19,6.381,0.4108434311251615
IST,2017-03-28T19,6.382,0.4023555003548275
IST,2017-03-28T19,6.383,0.38954573371077955
IST,2017-03-28T19,6.384,0.3693015733348261
IST,2017-03-28T19,6.385,0.35433943978343935
IST,2017-03-28T19,6.386,0.3403006227017827
IST,2017-03-28T19,6.387,0.3265507448038505
IST,2017-03-28T19,6.388,0.3127527965526817
IST,2017-03-28T19,6.389,0.29905141577740696
IST,2017-03-28T19,6.39,0.2854229438878097
IST,2017-03-28T19,6.391,0.2720557579100322
IST,2017-03-28T19,6.392,0.2592080095773753
IST,2017-03-28T19,6.393,0.24730857769876335
IST,2017-03-28T19,6.394,0.23754072559247408
IST,2017-03-28T19,6.395,0.2300908810093394
IST,2017-03-28T19,6.396,0.2188469322046858
IST,2017-03-28T19,6.397,0.20665176325308918
IST,2017-03-28T19,6.398,0.19429518156873207
IST,2017-03-28T19,6.399,0.1826282532224812
IST,2017-03-28T19,6.4,0.17301993147569739
IST,2017-03-28T19,6.401,0.16419749578106607
IST,2017-03-28T19,6.402,0.15671836005554235
IST,2017-03-28T19,6.403,0.15057215030777263
IST,2017-03-28T19,6.404,0.1461213591754709
IST,2017-03-28T19,6.405,0.1436019877428997
IST,2017-03-28T19,6.406,0.14321395750822166
IST,2017-03-28T19,6.407,0.145061273752752
IST,2017-03-28T19,6.408,0.14901503143526243
IST,2017-03-28T19,6.409,0.1543259829241373
IST,2017-03-28T19,6.41,0.15789462151671796
IST,2017-03-28T19,6.411,0.1476288428816914
IST,2017-03-28T19,6.412,0.1662831102834592
IST,2017-03-28T19,6.413,0.1759845260773253
IST,2017-03-28T19,6.414,0.1794912289084655
IST,2017-03-28T19,6.415,0.18335479479402775
IST,2017-03-28T19,6.416,0.18767873758440995
IST,2017-03-28T19,6.417,0.19229310370034391
IST,2017-03-28T19,6.418,0.1969492599398453
IST,2017-03-28T19,6.419,0.20130431934282475
IST,2017-03-28T19,6.42,0.2045468080116963
IST,2017-03-28T19,6.421,0.20707654751490123
IST,2017-03-28T19,6.422,0.20798656288035855
IST,2017-03-28T19,6.423,0.2067575297567065
IST,2017-03-28T19,6.424,0.20282845313032755
IST,2017-03-28T19,6.425,0.19556442291516316
IST,2017-03-28T19,6.426,0.18420952234933413
IST,2017-03-28T19,6.427,0.16782978848605712
IST,2017-03-28T19,6.428,0.14432880814984345
IST,2017-03-28T19,6.429,0.11882711179335877
IST,2017-03-28T19,6.43,0.11113041844397797
IST,2017-03-28T19,6.431,0.11250667145635695
IST,2017-03-28T19,6.432,0.12093950906420346
IST,2017-03-28T19,6.433,0.13568227577145772
IST,2017-03-28T19,6.434,0.15540107021352045
IST,2017-03-28T19,6.435,0.1808352293952906
IST,2017-03-28T19,6.436,0.21387466209488662
IST,2017-03-28T19,6.437,0.25394531052296204
IST,2017-03-28T19,6.438,0.29801976670426344
IST,2017-03-28T19,6.439,0.329785380519607
IST,2017-03-28T19,6.44,0.3556044473250721
IST,2017-03-28T19,6.441,0.37498565964330216
IST,2017-03-28T19,6.442,0.38614590852386443
IST,2017-03-28T19,6.443,0.3988253922001538
IST,2017-03-28T19,6.444,0.4151665615742134
IST,2017-03-28T19,6.445,0.43277273070151306
IST,2017-03-28T19,6.446,0.45198257132791
IST,2017-03-28T19,6.447,0.47205450204128124
IST,2017-03-28T19,6.448,0.49880919336700696
IST,2017-03-28T19,6.449,0.5186444885381911
IST,2017-03-28T19,6.45,0.5348533640048162
IST,2017-03-28T19,6.451,0.5485545212976536
IST,2017-03-28T19,6.452,0.560826447117796
IST,2017-03-28T19,6.453,0.5714533494181019
IST,2017-03-28T19,6.454,0.5802066348674382
IST,2017-03-28T19,6.455,0.5875943337568661
IST,2017-03-28T19,6.456,0.593482666291895
IST,2017-03-28T19,6.457,0.5978187645409758
IST,2017-03-28T19,6.458,0.6007391749292267
IST,2017-03-28T19,6.459,0.6010961820000027
IST,2017-03-28T19,6.46,0.6026534281351442
IST,2017-03-28T19,6.461,0.604383578359809
IST,2017-03-28T19,6.462,0.6072663708475601
IST,2017-03-28T19,6.463,0.6111766143815639
IST,2017-03-28T19,6.464,0.6153675670988461
IST,2017-03-28T19,6.465,0.6199578529255227
IST,2017-03-28T19,6.466,0.6247788615154594
IST,2017-03-28T19,6.467,0.6296179941951121
IST,2017-03-28T19,6.468,0.63423566649287
IST,2017-03-28T19,6.469,0.6384439566614435
IST,2017-03-28T19,6.47,0.6420852380635811
IST,2017-03-28T19,6.471,0.6450457646519115
IST,2017-03-28T19,6.472,0.6478573927786826
IST,2017-03-28T19,6.473,0.6494312070413895
IST,2017-03-28T19,6.474,0.6499439774400666
IST,2017-03-28T19,6.475,0.6496636919180168
IST,2017-03-28T19,6.476,0.6488760300803583
IST,2017-03-28T19,6.477,0.6485533364054551
IST,2017-03-28T19,6.478,0.6501621489724202
IST,2017-03-28T19,6.479,0.6539198345777792
IST,2017-03-28T19,6.48,0.6577083630378652
IST,2017-03-28T19,6.481,0.6626116281530966
IST,2017-03-28T19,6.482,0.6684474583378371
IST,2017-03-28T19,6.483,0.6762130659654807
IST,2017-03-28T19,6.484,0.6822099001177973
IST,2017-03-28T19,6.485,0.688363297298048
IST,2017-03-28T19,6.486,0.6959425427382523
IST,2017-03-28T19,6.487,0.702776615738159
IST,2017-03-28T19,6.488,0.7081287236030842
IST,2017-03-28T19,6.489,0.7128161344389751
IST,2017-03-28T19,6.49,0.716909960067971
IST,2017-03-28T19,6.491,0.7204897768802788
IST,2017-03-28T19,6.492,0.7238447547195027
IST,2017-03-28T19,6.493,0.7269768383699446
IST,2017-03-28T19,6.494,0.7298992445841994
IST,2017-03-28T19,6.495,0.7326705038475236
IST,2017-03-28T19,6.496,0.7352661421538929
IST,2017-03-28T19,6.497,0.7376211635418795
IST,2017-03-28T19,6.498,0.7396447277332456
IST,2017-03-28T19,6.499,0.7411930618824265
IST,2017-03-28T19,6.5,0.7420475636525852
IST,2017-03-28T19,6.501,0.7419012640069615
IST,2017-03-28T19,6.502,0.7403200043890962
IST,2017-03-28T19,6.503,0.7366588337572557
IST,2017-03-28T19,6.504,0.7298972179446218
IST,2017-03-28T19,6.505,0.718130061733912
IST,2017-03-28T19,6.506,0.6941927244533912
IST,2017-03-28T19,6.507,0.6672276867728966
IST,2017-03-28T19,6.508,0.6516772021466737
IST,2017-03-28T19,6.509,0.6391216573775463
IST,2017-03-28T19,6.51,0.6276719500411667
IST,2017-03-28T19,6.511,0.6162570697652587
IST,2017-03-28T19,6.512,0.6039838286694471
IST,2017-03-28T19,6.513,0.5898285263516198
IST,2017-03-28T19,6.514,0.5716822735248224
IST,2017-03-28T19,6.515,0.5478416056571047
IST,2017-03-28T19,6.516,0.5302647043397312
IST,2017-03-28T19,6.517,0.5141651050938844
IST,2017-03-28T19,6.518,0.49864435239414096
IST,2017-03-28T19,6.519,0.48363703657541224
IST,2017-03-28T19,6.52,0.46872454383113804
IST,2017-03-28T19,6.521,0.45379284642337064
IST,2017-03-28T19,6.522,0.43891032472402186
IST,2017-03-28T19,6.523,0.42412643001250316
IST,2017-03-28T19,6.524,0.4095174143708645
IST,2017-03-28T19,6.525,0.39506720806886764
IST,2017-03-28T19,6.526,0.38075487072529923
IST,2017-03-28T19,6.527,0.3665518995547578
IST,2017-03-28T19,6.528,0.35233959917374474
IST,2017-03-28T19,6.529,0.337870304409289
IST,2017-03-28T19,6.53,0.32349740092385404
IST,2017-03-28T19,6.531,0.30870320705786936
IST,2017-03-28T19,6.532,0.2929154268839798
IST,2017-03-28T19,6.533,0.2746143733222093
IST,2017-03-28T19,6.534,0.25451577377304574
IST,2017-03-28T19,6.535,0.24536553269383446
IST,2017-03-28T19,6.536,0.24188503398602298
IST,2017-03-28T19,6.537,0.24365072230967594
IST,2017-03-28T19,6.538,0.2520265765361522
IST,2017-03-28T19,6.539,0.273821773413723
IST,2017-03-28T19,6.54,0.3021054767257353
IST,2017-03-28T19,6.541,0.3259907458996131
IST,2017-03-28T19,6.542,0.3467830836321239
IST,2017-03-28T19,6.543,0.36461400307659475
IST,2017-03-28T19,6.544,0.3806863234859158
IST,2017-03-28T19,6.545,0.3972297216715934
IST,2017-03-28T19,6.546,0.41143616088763457
IST,2017-03-28T19,6.547,0.4263095724900364
IST,2017-03-28T19,6.548,0.43336101571550134
IST,2017-03-28T19,6.549,0.43744073390355276
IST,2017-03-28T19,6.55,0.43996670484080086
IST,2017-03-28T19,6.551,0.441694650287832
IST,2017-03-28T19,6.552,0.443104678142324
IST,2017-03-28T19,6.553,0.4445201614758795
IST,2017-03-28T19,6.554,0.4461595399613722
IST,2017-03-28T19,6.555,0.44816251939890017
IST,2017-03-28T19,6.556,0.4506031886243431
IST,2017-03-28T19,6.557,0.45349602389712385
IST,2017-03-28T19,6.558,0.4568411168261033
IST,2017-03-28T19,6.559,0.4607543183419734
IST,2017-03-28T19,6.56,0.4652381999946871
IST,2017-03-28T19,6.561,0.47023806209659386
IST,2017-03-28T19,6.562,0.47575862557623894
IST,2017-03-28T19,6.563,0.48183957889961465
IST,2017-03-28T19,6.564,0.4885996516915871
IST,2017-03-28T19,6.565,0.496263581849342
IST,2017-03-28T19,6.566,0.5050966886211105
IST,2017-03-28T19,6.567,0.5155080298816719
IST,2017-03-28T19,6.568,0.5282333228873294
IST,2017-03-28T19,6.569,0.5448069003497397
IST,2017-03-28T19,6.57,0.5704962345537731
IST,2017-03-28T19,6.571,0.6048076373388319
IST,2017-03-28T19,6.572,0.6231567661052323
IST,2017-03-28T19,6.573,0.6357888654283972
IST,2017-03-28T19,6.574,0.6447157400130634
IST,2017-03-28T19,6.575,0.6508468933694109
IST,2017-03-28T19,6.576,0.6547049784631549
IST,2017-03-28T19,6.577,0.6566382722126866
IST,2017-03-28T19,6.578,0.6569102852957902
