Station,UTC_Hour,Pair,Frequency_Hz,PLV,Hour_Threshold,Passed
IST,2017-03-28T18,H-D,8.016,0.5229212084298073,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.017,0.5221612500619962,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.018,0.5216715120703124,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.019,0.5213606674004065,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.02,0.5211923706216781,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.021,0.5211476403977788,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.022,0.5212162458096485,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.023,0.5213952510013875,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.024,0.5216896014933257,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.025,0.522114689609166,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.026,0.5227040784619815,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.027,0.523540068619328,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.028,0.5250070761143025,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.029,0.5263591535553538,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.03,0.5271831793544415,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.031,0.5278011098031689,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.032,0.5282847084638201,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.033,0.5286679862083965,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.034,0.5289707559033976,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.035,0.5292054190129266,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.036,0.5293790081097596,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.037,0.5294910660187335,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.038,0.5296351417320463,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.039,0.5295035504554553,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.04,0.5295586732665813,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.041,0.5296141520399431,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.042,0.5296784270318233,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.043,0.5297537077436703,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.044,0.5298417670834181,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.045,0.5299442248335492,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.046,0.5300619714202703,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.047,0.5301948640333705,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.048,0.5303414137359254,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.049,0.5304984168346693,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.05,0.5306605325595983,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.051,0.5308198387336348,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.052,0.5309654194140732,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.053,0.5310830397982244,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.054,0.5311549029835487,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.055,0.5311592653853461,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.056,0.5310690924621757,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.057,0.53084807115363,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.058,0.5304532113176313,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.059,0.5294017201493827,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.06,0.5289088218820914,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.061,0.5285323479477624,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.062,0.5282415990919138,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.063,0.5280091191172354,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.064,0.5278191975302244,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.065,0.5276600071119608,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.066,0.5275178473175569,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.067,0.5273697829004098,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.068,0.5271561316669591,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.069,0.5266934612367595,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.07,0.5263813020397461,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.071,0.5263890987973853,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.072,0.5265716753811142,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.073,0.5268888142308066,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.074,0.527320835086136,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.075,0.5278551288495403,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.076,0.5284825088543769,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.077,0.5291957510715807,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.078,0.5299889042599478,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.079,0.5308569425463638,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.08,0.5317955967680738,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.081,0.5328012968868957,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.082,0.5338712017406916,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.083,0.5350033203152643,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.084,0.5361967839677497,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.085,0.5374528462575756,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.086,0.5387758346258558,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.087,0.539985257606483,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.088,0.5420469881942707,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.089,0.5435729140514297,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.09,0.5449728245494824,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.091,0.5463051117849824,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.092,0.5476026469069036,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.093,0.5488877008860626,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.094,0.5501786834496576,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.095,0.5514356974229514,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.096,0.5530135773863866,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.097,0.5543151326852326,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.098,0.5555426910956885,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.099,0.556726402385186,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.1,0.5578791715691027,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.101,0.559009058952664,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.102,0.560122388016539,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.103,0.5612248785432893,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.104,0.5623229724352743,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.105,0.5634276685533437,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.106,0.564539572846001,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.107,0.5656314613040523,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.108,0.5671096838052755,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.109,0.5681970076066538,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.11,0.5692553081792562,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.111,0.5702189238466677,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.112,0.571118281687247,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.113,0.5719723313995966,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.114,0.5727890102731499,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.115,0.5735744025346795,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.116,0.5743514904410743,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.117,0.5749978848165466,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.118,0.5758812623762233,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.119,0.5764949850040743,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.12,0.5771134044991829,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.121,0.5776915701252917,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.122,0.5782283099743541,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.123,0.5787268641980121,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.124,0.5791862985349,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.125,0.5796044045408572,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.126,0.5799771698053071,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.127,0.5802966015990788,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.128,0.5805530010761779,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.129,0.580801101898719,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.13,0.5807238851855868,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.131,0.5808005898346731,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.132,0.5809684372415173,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.133,0.5811451872984587,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.134,0.5813153917049334,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.135,0.5814593654570844,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.136,0.5815564263711678,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.137,0.5815915617010582,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.138,0.5813246751207335,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.139,0.5814741933469939,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.14,0.5817927177063568,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.141,0.5823081733867315,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.142,0.5832597803003329,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.143,0.5840164804531995,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.144,0.5847737422611256,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.145,0.5854162749284821,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.146,0.5859854727346949,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.147,0.5865205653217477,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.148,0.5870377729932514,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.149,0.5875446494919515,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.15,0.5880451103892221,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.151,0.5885413179278779,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.152,0.5890344346376852,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.153,0.5895249298836502,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.154,0.590012670252293,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.155,0.5904968574404647,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.156,0.5909757923789427,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.157,0.5914463533963952,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.158,0.5919028904622001,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.159,0.5923346263552665,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.16,0.5927117869295677,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.161,0.5928063699443489,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.162,0.5932258643078211,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.163,0.5937105762884302,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.164,0.5943408998688435,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.165,0.595114517956013,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.166,0.596202123516316,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.167,0.5973993200591485,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.168,0.598279002942746,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.169,0.5990468498326333,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.17,0.5998009096713127,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.171,0.6005938314581378,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.172,0.6015582277134006,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.173,0.6027472005146719,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.174,0.6035043598659189,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.175,0.6039676442252088,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.176,0.6042187111826477,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.177,0.6042596049018032,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.178,0.604055974185512,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.179,0.603502540163178,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.18,0.6021736520336695,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.181,0.6003316788312313,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.182,0.5995514399983167,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.183,0.599395474817398,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.184,0.5985234764100209,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.185,0.5984674996415633,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.186,0.5988522008548327,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.187,0.599710261340982,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.188,0.6014634333295625,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.189,0.6031575692059244,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.19,0.6041558359225835,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.191,0.604869294443849,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.192,0.6053967840644465,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.193,0.6057837942598672,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.194,0.606053691901801,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.195,0.6062193401642464,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.196,0.6062878845448818,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.197,0.6062630286855278,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.198,0.6061462520292012,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.199,0.6059375209827794,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.2,0.6056357328944544,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.201,0.6052390077931569,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.202,0.6047448873965582,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.203,0.6041504738645966,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.204,0.6034525265375672,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.205,0.6026475267689484,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.206,0.6017317157949189,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.207,0.6007011067014763,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.208,0.599551467862318,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.209,0.5982782707126117,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.21,0.5968765880128867,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.211,0.5953409173554238,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.212,0.5936648833435885,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.213,0.5918407283360152,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.214,0.5898584035704595,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.215,0.5877038230312823,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.216,0.5853551155740585,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.217,0.582773902996726,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.218,0.5798987340063922,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.219,0.576283537329309,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.22,0.5729205787556222,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.221,0.5697013974478122,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.222,0.5668372789669928,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.223,0.5641209114843997,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.224,0.5614802225067318,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.225,0.5588724852592422,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.226,0.5562576295723635,0.5551262192585369,1
IST,2017-03-28T18,H-D,8.227,0.5535461235931489,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.228,0.5506942146909847,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.229,0.5480930269167803,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.23,0.5455409505047685,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.231,0.5428126203228693,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.232,0.5404985956585194,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.233,0.5385265214779448,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.234,0.5367512235913645,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.235,0.5351274846000521,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.236,0.5336290763283847,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.237,0.5322382227175658,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.238,0.5309419337599797,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.239,0.5297303163949184,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.24,0.5285957092011432,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.241,0.5275322224174933,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.242,0.5265355206907577,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.243,0.525602788964468,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.244,0.5247327370075587,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.245,0.5239243868770529,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.246,0.5231675613184187,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.247,0.5224450087443376,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.248,0.5219980620851272,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.249,0.5214473824799306,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.25,0.5208290160824371,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.251,0.520215271240966,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.252,0.5197601512826105,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.253,0.519180074015299,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.254,0.5184719000028668,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.255,0.5176763856817556,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.256,0.5168006215067373,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.257,0.5158489915863146,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.258,0.5148200912896226,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.259,0.5137089099402883,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.26,0.5125072778053773,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.261,0.51120271745312,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.262,0.509774775477474,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.263,0.5081869555591714,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.264,0.5063737585952639,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.265,0.5041047612862521,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.266,0.5013318248282256,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.267,0.49887850113959187,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.268,0.4970161368450833,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.269,0.4953832386045632,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.27,0.4938873924295476,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.271,0.49245600697456937,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.272,0.4910316196113032,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.273,0.48968277857491344,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.274,0.4885330247123839,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.275,0.4875563923144418,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.276,0.48669693847442286,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.277,0.4859339188937165,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.278,0.48526441252832975,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.279,0.48469472080210957,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.28,0.48445066397190173,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.281,0.48403822590638296,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.282,0.4830932882746824,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.283,0.482045072367683,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.284,0.4810425650088262,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.285,0.48006279053786804,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.286,0.4792477720084169,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.287,0.47850492544284906,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.288,0.47780367902807197,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.289,0.47713676984059467,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.29,0.4765072233085966,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.291,0.4759204894545983,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.292,0.4753649341220089,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.293,0.4748135234868568,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.294,0.4742475510938673,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.295,0.47366005448085335,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.296,0.4730483331749099,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.297,0.47240941304835377,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.298,0.47173731338436853,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.299,0.4710193386322004,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.3,0.4702183769334099,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.301,0.4692829603035657,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.302,0.46856572198933216,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.303,0.4678649553445049,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.304,0.4671831009907151,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.305,0.466503683760695,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.306,0.46578186924715237,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.307,0.4652355701030579,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.308,0.46457259512300103,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.309,0.4638428833567374,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.31,0.4630608985806555,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.311,0.4622395400226119,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.312,0.46110004069011473,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.313,0.46020004477221016,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.314,0.4595079762805251,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.315,0.4589221328833967,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.316,0.45841252029967955,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.317,0.45796698641011424,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.318,0.4575789198570092,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.319,0.4572444417349903,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.32,0.45696105846661605,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.321,0.45672704561607075,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.322,0.45654117459293936,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.323,0.45640259977589975,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.324,0.45631082933366224,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.325,0.45626575074424036,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.326,0.45626770302881786,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.327,0.45631759423438445,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.328,0.4564170612917399,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.329,0.4565686715533028,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.33,0.45677619196067054,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.331,0.4570450263206866,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.332,0.4573830630731046,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.333,0.4578024657854343,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.334,0.4583238998049264,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.335,0.4589888071546635,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.336,0.4598258968560851,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.337,0.46118322634268577,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.338,0.46202197501596326,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.339,0.4627263378648266,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.34,0.46335145982565074,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.341,0.46391923887060926,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.342,0.46444188038906353,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.343,0.46492710455014546,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.344,0.465380208682466,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.345,0.46580512863000406,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.346,0.46620507889137575,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.347,0.46658299197857894,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.348,0.4669418364639194,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.349,0.4672847605030478,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.35,0.46761490543036976,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.351,0.4679348155314792,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.352,0.46824572647929064,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.353,0.4685473025288095,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.354,0.46883807890708157,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.355,0.46911622742577236,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.356,0.4693801136756137,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.357,0.4696284733979884,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.358,0.46986033669712735,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.359,0.4700748671158565,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.36,0.47027120809618933,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.361,0.4704483726711349,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.362,0.4706051832407472,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.363,0.47074017965285747,0.5551262192585369,0
IST,2017-03-28T18,H-D,8.364,0.4708524206870074,0.5551262192585369,0
