Station,UTC_Hour,Pair,Frequency_Hz,PLV,Score
IST,2017-03-28T00,H-D,1.839,0.45243491585251966,4.5243491585251965
IST,2017-03-28T00,H-D,1.84,0.45173818795571435,4.517381879557144
IST,2017-03-28T00,H-D,1.841,0.4509956924090747,4.509956924090747
IST,2017-03-28T00,H-D,1.842,0.45044650993283414,4.504465099328342
IST,2017-03-28T00,H-D,1.843,0.44998536708738857,4.499853670873886
IST,2017-03-28T00,H-D,1.844,0.4489869849758943,4.489869849758943
IST,2017-03-28T00,H-D,1.845,0.4483507899641994,4.483507899641994
IST,2017-03-28T00,H-D,1.846,0.4477705099967989,4.477705099967989
IST,2017-03-28T00,H-D,1.847,0.4475813571660455,4.4758135716604555
IST,2017-03-28T00,H-D,1.848,0.4469291914197361,4.469291914197361
IST,2017-03-28T00,H-D,1.849,0.44619035372998705,4.461903537299871
IST,2017-03-28T00,H-D,1.85,0.44546863389332747,4.454686338933275
IST,2017-03-28T00,H-D,1.851,0.4447867840647415,4.447867840647415
IST,2017-03-28T00,H-D,1.852,0.44420109974564886,4.442010997456489
IST,2017-03-28T00,H-D,1.853,0.4433137020159629,4.433137020159629
IST,2017-03-28T00,H-D,1.854,0.4421921930811409,4.421921930811409
IST,2017-03-28T00,H-D,1.855,0.44097092218337286,4.409709221833729
IST,2017-03-28T00,H-D,1.856,0.4396594391223563,4.396594391223562
IST,2017-03-28T00,H-D,1.857,0.43826711532063933,4.3826711532063936
IST,2017-03-28T00,H-D,1.858,0.436799988011477,4.36799988011477
IST,2017-03-28T00,H-D,1.859,0.43526862124241655,4.352686212424166
IST,2017-03-28T00,H-D,1.86,0.4337917582466905,4.337917582466905
IST,2017-03-28T00,H-D,1.861,0.43238018022013175,4.323801802201317
IST,2017-03-28T00,H-D,1.862,0.43051402508283654,4.305140250828366
IST,2017-03-28T00,H-D,1.863,0.42872173045935236,4.287217304593524
IST,2017-03-28T00,H-D,1.864,0.42662495177961046,4.266249517796105
IST,2017-03-28T00,H-D,1.865,0.42447133945642423,4.244713394564243
IST,2017-03-28T00,H-D,1.866,0.42220442154077875,4.222044215407788
IST,2017-03-28T00,H-D,1.867,0.4198229964804335,4.198229964804335
IST,2017-03-28T00,H-D,1.868,0.41730456683372363,4.173045668337236
IST,2017-03-28T00,H-D,1.869,0.41444244120637264,4.144424412063726
IST,2017-03-28T00,H-D,1.87,0.4116498114986944,4.116498114986944
IST,2017-03-28T00,H-D,1.871,0.40895029705757474,4.089502970575747
IST,2017-03-28T00,H-D,1.872,0.40626839216571947,4.062683921657195
IST,2017-03-28T00,H-D,1.873,0.40357208711080755,4.035720871108076
IST,2017-03-28T00,H-D,1.874,0.4008472385897072,4.008472385897072
IST,2017-03-28T00,H-D,1.875,0.3980852614747077,3.980852614747077
IST,2017-03-28T00,H-D,1.876,0.3952789462173419,3.9527894621734188
IST,2017-03-28T00,H-D,1.877,0.39242099333056635,3.9242099333056633
IST,2017-03-28T00,H-D,1.878,0.3895029364889586,3.895029364889586
IST,2017-03-28T00,H-D,1.879,0.38651364226379464,3.8651364226379465
IST,2017-03-28T00,H-D,1.88,0.38343630727707745,3.8343630727707745
IST,2017-03-28T00,H-D,1.881,0.3802398022368476,3.802398022368476
IST,2017-03-28T00,H-D,1.882,0.37682365411118524,3.768236541111852
IST,2017-03-28T00,H-D,3.331,0.3759511389122782,3.7595113891227823
IST,2017-03-28T00,H-D,3.332,0.3772793844693752,3.772793844693752
IST,2017-03-28T00,H-D,3.333,0.3786886063150247,3.7868860631502472
IST,2017-03-28T00,H-D,3.334,0.380115181954443,3.80115181954443
IST,2017-03-28T00,H-D,3.335,0.38088190694531643,3.8088190694531643
IST,2017-03-28T00,H-D,3.336,0.38120880768942433,3.812088076894243
IST,2017-03-28T00,H-D,3.337,0.3811162723073686,3.811162723073686
IST,2017-03-28T00,H-D,3.338,0.38056345811255743,3.8056345811255743
IST,2017-03-28T00,H-D,3.339,0.37941374111351395,3.7941374111351394
IST,2017-03-28T00,H-D,3.34,0.37729273730420865,3.7729273730420863
IST,2017-03-28T00,H-D,3.341,0.37557204042118547,3.755720404211855
IST,2017-03-28T00,H-D,4.121,0.3772425465881574,3.7724254658815743
IST,2017-03-28T00,H-D,4.122,0.38132347463877825,3.8132347463877823
IST,2017-03-28T00,H-D,4.123,0.3855178873407376,3.855178873407376
IST,2017-03-28T00,H-D,4.124,0.3888990952726523,3.888990952726523
IST,2017-03-28T00,H-D,4.125,0.3919331849510107,3.9193318495101073
IST,2017-03-28T00,H-D,4.126,0.39474383083965014,3.9474383083965012
IST,2017-03-28T00,H-D,4.127,0.3974074032269394,3.974074032269394
IST,2017-03-28T00,H-D,4.128,0.4000071071323094,4.000071071323094
IST,2017-03-28T00,H-D,4.129,0.4025827618415568,4.025827618415568
IST,2017-03-28T00,H-D,4.13,0.4054988933541871,4.054988933541871
IST,2017-03-28T00,H-D,4.131,0.40755763232213127,4.075576323221313
IST,2017-03-28T00,H-D,4.132,0.4092748436400101,4.092748436400101
IST,2017-03-28T00,H-D,4.133,0.41072225083499986,4.107222508349999
IST,2017-03-28T00,H-D,4.134,0.4119340409541003,4.119340409541003
IST,2017-03-28T00,H-D,4.135,0.41293080648081515,4.129308064808152
IST,2017-03-28T00,H-D,4.136,0.41372413277492903,4.13724132774929
IST,2017-03-28T00,H-D,4.137,0.41432764096505037,4.143276409650504
IST,2017-03-28T00,H-D,4.138,0.4147166110991048,4.147166110991048
IST,2017-03-28T00,H-D,4.139,0.41496287025209005,4.149628702520901
IST,2017-03-28T00,H-D,4.14,0.4148127066523275,4.148127066523275
IST,2017-03-28T00,H-D,4.141,0.4145275029652244,4.145275029652244
IST,2017-03-28T00,H-D,4.142,0.4144432049977585,4.144432049977585
IST,2017-03-28T00,H-D,4.143,0.41424735999165974,4.142473599916597
IST,2017-03-28T00,H-D,4.144,0.41403201447540566,4.140320144754057
IST,2017-03-28T00,H-D,4.145,0.41377264494655486,4.137726449465548
IST,2017-03-28T00,H-D,4.146,0.41347447810582755,4.134744781058275
IST,2017-03-28T00,H-D,4.147,0.41314244383474885,4.131424438347489
IST,2017-03-28T00,H-D,4.148,0.4127969840139337,4.127969840139337
IST,2017-03-28T00,H-D,4.149,0.4125837447986335,4.125837447986335
IST,2017-03-28T00,H-D,4.15,0.4124062282278824,4.124062282278825
IST,2017-03-28T00,H-D,4.151,0.4120639935580664,4.120639935580664
IST,2017-03-28T00,H-D,4.152,0.4117013824190552,4.117013824190552
IST,2017-03-28T00,H-D,4.153,0.4113779412953273,4.1137794129532725
IST,2017-03-28T00,H-D,4.154,0.4112127782200304,4.112127782200304
IST,2017-03-28T00,H-D,4.155,0.4112648695748725,4.112648695748725
IST,2017-03-28T00,H-D,4.156,0.4108205458775585,4.108205458775585
IST,2017-03-28T00,H-D,4.157,0.41017178342383387,4.101717834238339
IST,2017-03-28T00,H-D,4.158,0.4093697361507231,4.093697361507231
IST,2017-03-28T00,H-D,4.159,0.4084391667336186,4.0843916673361855
IST,2017-03-28T00,H-D,4.16,0.40737567623520127,4.073756762352013
IST,2017-03-28T00,H-D,4.161,0.40613689195022207,4.061368919502221
IST,2017-03-28T00,H-D,4.162,0.4045354563253751,4.045354563253751
IST,2017-03-28T00,H-D,4.163,0.4033720060615611,4.033720060615611
IST,2017-03-28T00,H-D,4.164,0.4022927505274478,4.0229275052744775
IST,2017-03-28T00,H-D,4.165,0.40128362215188773,4.012836221518877
IST,2017-03-28T00,H-D,4.166,0.40033744960006934,4.003374496000694
IST,2017-03-28T00,H-D,4.167,0.3994556807566999,3.9945568075669993
IST,2017-03-28T00,H-D,4.168,0.3985910646267637,3.985910646267637
IST,2017-03-28T00,H-D,4.169,0.3976673898818176,3.9766738988181762
IST,2017-03-28T00,H-D,4.17,0.39681655263891524,3.9681655263891527
IST,2017-03-28T00,H-D,4.171,0.3960790284254208,3.960790284254208
IST,2017-03-28T00,H-D,4.172,0.3954801645141478,3.954801645141478
IST,2017-03-28T00,H-D,4.173,0.39524255150633675,3.9524255150633674
IST,2017-03-28T00,H-D,4.174,0.39490158749952886,3.949015874995289
IST,2017-03-28T00,H-D,4.175,0.39515978037131455,3.9515978037131454
IST,2017-03-28T00,H-D,4.176,0.3951258169818247,3.9512581698182467
IST,2017-03-28T00,H-D,4.177,0.3948930158209749,3.948930158209749
IST,2017-03-28T00,H-D,4.178,0.3945658555725257,3.9456585557252573
IST,2017-03-28T00,H-D,4.179,0.3941787214037049,3.941787214037049
IST,2017-03-28T00,H-D,4.18,0.39375098771066264,3.9375098771066264
IST,2017-03-28T00,H-D,4.181,0.3932970790309572,3.9329707903095716
IST,2017-03-28T00,H-D,4.182,0.39282733160770145,3.9282733160770142
IST,2017-03-28T00,H-D,4.183,0.3923470160841113,3.9234701608411133
IST,2017-03-28T00,H-D,4.184,0.3918575012107462,3.918575012107462
IST,2017-03-28T00,H-D,4.185,0.39135917010033333,3.9135917010033334
IST,2017-03-28T00,H-D,4.186,0.39085341592646045,3.9085341592646046
IST,2017-03-28T00,H-D,4.187,0.39034310932255156,3.9034310932255156
IST,2017-03-28T00,H-D,4.188,0.38983248897564277,3.8983248897564278
IST,2017-03-28T00,H-D,4.189,0.3893272419910319,3.893272419910319
IST,2017-03-28T00,H-D,4.19,0.3888351675861616,3.888351675861616
IST,2017-03-28T00,H-D,4.191,0.38836799092946245,3.8836799092946244
IST,2017-03-28T00,H-D,4.192,0.38794627342105487,3.8794627342105485
IST,2017-03-28T00,H-D,4.193,0.3876118010786546,3.8761180107865463
IST,2017-03-28T00,H-D,4.194,0.3875606525874597,3.875606525874597
IST,2017-03-28T00,H-D,4.195,0.387379037768597,3.87379037768597
IST,2017-03-28T00,H-D,4.196,0.386815588475722,3.86815588475722
IST,2017-03-28T00,H-D,4.197,0.3860932075729582,3.8609320757295817
IST,2017-03-28T00,H-D,4.198,0.38525739879769877,3.852573987976988
IST,2017-03-28T00,H-D,4.199,0.3843298631660918,3.843298631660918
IST,2017-03-28T00,H-D,4.2,0.3833230892096889,3.8332308920968887
IST,2017-03-28T00,H-D,4.201,0.3822445883575114,3.822445883575114
IST,2017-03-28T00,H-D,4.202,0.38109871042596444,3.8109871042596444
IST,2017-03-28T00,H-D,4.203,0.37988752308504464,3.7988752308504465
IST,2017-03-28T00,H-D,4.204,0.37861123440827765,3.7861123440827766
IST,2017-03-28T00,H-D,4.205,0.3772683302451889,3.772683302451889
IST,2017-03-28T00,H-D,4.206,0.37585546202232356,3.7585546202232356
IST,2017-03-28T00,H-D,4.207,0.3743670161701779,3.7436701617017794
IST,2017-03-28T00,H-D,7.14,0.37579594648451553,3.7579594648451553
IST,2017-03-28T00,H-D,7.141,0.37755674348489887,3.7755674348489885
IST,2017-03-28T00,H-D,7.142,0.37931193038303224,3.7931193038303226
IST,2017-03-28T00,H-D,7.143,0.3806341081632005,3.806341081632005
IST,2017-03-28T00,H-D,7.144,0.3819516669882308,3.819516669882308
IST,2017-03-28T00,H-D,7.145,0.3831650706578223,3.831650706578223
IST,2017-03-28T00,H-D,7.146,0.3842885892696327,3.8428858926963274
IST,2017-03-28T00,H-D,7.147,0.38533754943604387,3.8533754943604386
IST,2017-03-28T00,H-D,7.148,0.38632114297898745,3.8632114297898745
IST,2017-03-28T00,H-D,7.149,0.3872457849935704,3.872457849935704
IST,2017-03-28T00,H-D,7.15,0.38811727974724525,3.8811727974724524
IST,2017-03-28T00,H-D,7.151,0.38894043205875056,3.8894043205875057
IST,2017-03-28T00,H-D,7.152,0.3897191422643828,3.8971914226438282
IST,2017-03-28T00,H-D,7.153,0.3904572918085595,3.904572918085595
IST,2017-03-28T00,H-D,7.154,0.3911592263936176,3.911592263936176
IST,2017-03-28T00,H-D,7.155,0.391829124493368,3.91829124493368
IST,2017-03-28T00,H-D,7.156,0.39246909865623786,3.9246909865623785
IST,2017-03-28T00,H-D,7.157,0.39308101839440546,3.930810183944055
IST,2017-03-28T00,H-D,7.158,0.39371184767547845,3.9371184767547844
IST,2017-03-28T00,H-D,7.159,0.39440941271079405,3.9440941271079404
IST,2017-03-28T00,H-D,7.16,0.3949514783989952,3.949514783989952
IST,2017-03-28T00,H-D,7.161,0.3953321721389544,3.953321721389544
IST,2017-03-28T00,H-D,7.162,0.3956104448200806,3.956104448200806
IST,2017-03-28T00,H-D,7.163,0.3958023824859581,3.9580238248595814
IST,2017-03-28T00,H-D,7.164,0.39591213433587097,3.9591213433587096
IST,2017-03-28T00,H-D,7.165,0.3959408850723043,3.959408850723043
IST,2017-03-28T00,H-D,7.166,0.39588827582595304,3.9588827582595303
IST,2017-03-28T00,H-D,7.167,0.3957523237483257,3.957523237483257
IST,2017-03-28T00,H-D,7.168,0.39552884556034484,3.9552884556034487
IST,2017-03-28T00,H-D,7.169,0.39521133657041524,3.9521133657041525
IST,2017-03-28T00,H-D,7.17,0.3947902183066764,3.9479021830667635
IST,2017-03-28T00,H-D,7.171,0.39424948094697665,3.9424948094697667
IST,2017-03-28T00,H-D,7.172,0.39356081553675304,3.9356081553675306
IST,2017-03-28T00,H-D,7.173,0.39265179991172106,3.9265179991172108
IST,2017-03-28T00,H-D,7.174,0.39134515869117964,3.9134515869117963
IST,2017-03-28T00,H-D,7.175,0.3903755256758778,3.903755256758778
IST,2017-03-28T00,H-D,7.176,0.3893990700306635,3.893990700306635
IST,2017-03-28T00,H-D,7.177,0.3883983873939131,3.8839838739391306
IST,2017-03-28T00,H-D,7.178,0.3873673373075345,3.873673373075345
IST,2017-03-28T00,H-D,7.179,0.38630847931207823,3.863084793120782
IST,2017-03-28T00,H-D,7.18,0.38522672144121384,3.852267214412138
IST,2017-03-28T00,H-D,7.181,0.3839802311915355,3.839802311915355
IST,2017-03-28T00,H-D,7.182,0.38294163968484213,3.8294163968484214
IST,2017-03-28T00,H-D,7.183,0.38193552644561524,3.8193552644561524
IST,2017-03-28T00,H-D,7.184,0.38096251043538926,3.8096251043538927
IST,2017-03-28T00,H-D,7.185,0.3800108099426705,3.800108099426705
IST,2017-03-28T00,H-D,7.186,0.3790689350200444,3.790689350200444
IST,2017-03-28T00,H-D,7.187,0.37812726072781566,3.7812726072781566
IST,2017-03-28T00,H-D,7.188,0.37716212300287555,3.7716212300287557
IST,2017-03-28T00,H-D,7.189,0.3759636680005871,3.759636680005871
IST,2017-03-28T00,H-D,7.19,0.3748080660311933,3.748080660311933
IST,2017-03-28T00,H-D,7.937,0.3745630838993738,3.7456308389937383
IST,2017-03-28T00,H-D,7.938,0.3756739200819312,3.756739200819312
IST,2017-03-28T00,H-D,7.939,0.3767222857688623,3.767222857688623
IST,2017-03-28T00,H-D,7.94,0.37768935874387344,3.7768935874387344
IST,2017-03-28T00,H-D,7.941,0.3785396742217616,3.785396742217616
IST,2017-03-28T00,H-D,7.942,0.3791771519643272,3.791771519643272
IST,2017-03-28T00,H-D,7.943,0.37926090681155417,3.7926090681155418
IST,2017-03-28T00,H-D,7.944,0.3796697860558853,3.796697860558853
IST,2017-03-28T00,H-D,7.945,0.3802705002875576,3.802705002875576
IST,2017-03-28T00,H-D,7.946,0.3810867887687878,3.8108678876878783
IST,2017-03-28T00,H-D,7.947,0.3820703407125119,3.820703407125119
IST,2017-03-28T00,H-D,7.948,0.38361337919216426,3.8361337919216427
IST,2017-03-28T00,H-D,7.949,0.3848020302926407,3.848020302926407
IST,2017-03-28T00,H-D,7.95,0.3860921609986997,3.860921609986997
IST,2017-03-28T00,H-D,7.951,0.3876347264937742,3.876347264937742
IST,2017-03-28T00,H-D,7.952,0.38941026449226124,3.8941026449226124
IST,2017-03-28T00,H-D,7.953,0.39073041599549113,3.9073041599549114
IST,2017-03-28T00,H-D,7.954,0.3918079179965675,3.918079179965675
IST,2017-03-28T00,H-D,7.955,0.39271712655718505,3.9271712655718503
IST,2017-03-28T00,H-D,7.956,0.3934672977680893,3.934672977680893
IST,2017-03-28T00,H-D,7.957,0.3940316465987373,3.940316465987373
IST,2017-03-28T00,H-D,7.958,0.3943695307334194,3.943695307334194
IST,2017-03-28T00,H-D,7.959,0.3942131528873048,3.942131528873048
IST,2017-03-28T00,H-D,7.96,0.39466584672214144,3.9466584672214147
IST,2017-03-28T00,H-D,7.961,0.3952799137505111,3.952799137505111
IST,2017-03-28T00,H-D,7.962,0.3960176151122867,3.9601761511228672
IST,2017-03-28T00,H-D,7.963,0.3968893264869179,3.9688932648691786
IST,2017-03-28T00,H-D,7.964,0.39769441509600456,3.976944150960046
IST,2017-03-28T00,H-D,7.965,0.3988010016328048,3.988010016328048
IST,2017-03-28T00,H-D,7.966,0.4002287685122041,4.002287685122042
IST,2017-03-28T00,H-D,7.967,0.40198721399274295,4.019872139927429
IST,2017-03-28T00,H-D,7.968,0.4041663230195206,4.041663230195206
IST,2017-03-28T00,H-D,7.969,0.4068451921789036,4.068451921789036
IST,2017-03-28T00,H-D,7.97,0.4099648684082114,4.099648684082114
IST,2017-03-28T00,H-D,7.971,0.4122667884923306,4.122667884923306
IST,2017-03-28T00,H-D,7.972,0.41425417891381244,4.142541789138124
IST,2017-03-28T00,H-D,7.973,0.41606086094541866,4.1606086094541865
IST,2017-03-28T00,H-D,7.974,0.41773855181012753,4.177385518101275
IST,2017-03-28T00,H-D,7.975,0.4193162466652684,4.193162466652684
IST,2017-03-28T00,H-D,7.976,0.42081266934330214,4.208126693433021
IST,2017-03-28T00,H-D,7.977,0.4222410591506736,4.222410591506736
IST,2017-03-28T00,H-D,7.978,0.42361145014114737,4.236114501411474
IST,2017-03-28T00,H-D,7.979,0.42493187920637354,4.249318792063735
IST,2017-03-28T00,H-D,7.98,0.42620907539100295,4.262090753910029
IST,2017-03-28T00,H-D,7.981,0.4274489224921663,4.2744892249216635
IST,2017-03-28T00,H-D,7.982,0.42865689264325807,4.28656892643258
IST,2017-03-28T00,H-D,7.983,0.42983863762459645,4.298386376245965
IST,2017-03-28T00,H-D,7.984,0.43100095273731337,4.310009527373134
IST,2017-03-28T00,H-D,7.985,0.43215308280264053,4.321530828026406
IST,2017-03-28T00,H-D,7.986,0.4333065460843936,4.333065460843936
IST,2017-03-28T00,H-D,7.987,0.43446815952681384,4.344681595268138
IST,2017-03-28T00,H-D,7.988,0.4356295280296571,4.356295280296571
IST,2017-03-28T00,H-D,7.989,0.43677537522372306,4.36775375223723
IST,2017-03-28T00,H-D,7.99,0.4379010416072831,4.379010416072831
IST,2017-03-28T00,H-D,7.991,0.43901203427185964,4.390120342718596
IST,2017-03-28T00,H-D,7.992,0.4401167168988631,4.401167168988631
IST,2017-03-28T00,H-D,7.993,0.44122304081705627,4.412230408170562
IST,2017-03-28T00,H-D,7.994,0.4423379751059795,4.4233797510597945
IST,2017-03-28T00,H-D,7.995,0.44346754862992643,4.434675486299264
IST,2017-03-28T00,H-D,7.996,0.4446168407063137,4.446168407063137
IST,2017-03-28T00,H-D,7.997,0.4457898366993161,4.457898366993161
IST,2017-03-28T00,H-D,7.998,0.4469892851229391,4.469892851229391
IST,2017-03-28T00,H-D,7.999,0.4482168895093905,4.4821688950939045
IST,2017-03-28T00,H-D,8.0,0.44947413143692455,4.494741314369246
IST,2017-03-28T00,H-D,8.001,0.4507634792358614,4.507634792358614
IST,2017-03-28T00,H-D,8.002,0.45208922048261,4.5208922048261
IST,2017-03-28T00,H-D,8.003,0.4534574399688778,4.534574399688777
IST,2017-03-28T00,H-D,8.004,0.45487577632291715,4.548757763229172
IST,2017-03-28T00,H-D,8.005,0.45635691556458663,4.563569155645866
IST,2017-03-28T00,H-D,8.006,0.4579448679814122,4.5794486798141225
IST,2017-03-28T00,H-D,8.007,0.4597417480234918,4.597417480234919
IST,2017-03-28T00,H-D,8.008,0.46158494628720903,4.61584946287209
IST,2017-03-28T00,H-D,8.009,0.4634545821613703,4.634545821613703
IST,2017-03-28T00,H-D,8.01,0.46545969097518125,4.654596909751812
IST,2017-03-28T00,H-D,8.011,0.4680821326653364,4.680821326653364
IST,2017-03-28T00,H-D,8.012,0.470290700959312,4.702907009593121
IST,2017-03-28T00,H-D,8.013,0.4720245689109611,4.720245689109611
IST,2017-03-28T00,H-D,8.014,0.473547776452767,4.73547776452767
IST,2017-03-28T00,H-D,8.015,0.47490702455684813,4.749070245568482
IST,2017-03-28T00,H-D,8.016,0.4761385700148529,4.761385700148529
IST,2017-03-28T00,H-D,8.017,0.4772896168258958,4.772896168258958
IST,2017-03-28T00,H-D,8.018,0.4783986682657089,4.78398668265709
IST,2017-03-28T00,H-D,8.019,0.47940397281276814,4.794039728127681
IST,2017-03-28T00,H-D,8.02,0.48026259159308443,4.802625915930844
IST,2017-03-28T00,H-D,8.021,0.48101024248339125,4.810102424833913
IST,2017-03-28T00,H-D,8.022,0.4816779452208875,4.816779452208875
IST,2017-03-28T00,H-D,8.023,0.4822860211870652,4.822860211870652
IST,2017-03-28T00,H-D,8.024,0.4828441274207423,4.828441274207423
IST,2017-03-28T00,H-D,8.025,0.4833364833648807,4.833364833648807
IST,2017-03-28T00,H-D,8.026,0.4837044131807509,4.8370441318075095
IST,2017-03-28T00,H-D,8.027,0.4839678188472988,4.839678188472988
IST,2017-03-28T00,H-D,8.028,0.48400430091142266,4.840043009114226
IST,2017-03-28T00,H-D,8.029,0.48453804141987916,4.845380414198791
IST,2017-03-28T00,H-D,8.03,0.4849880057055576,4.849880057055576
IST,2017-03-28T00,H-D,8.031,0.48522137749666094,4.852213774966609
IST,2017-03-28T00,H-D,8.032,0.4853523946386634,4.853523946386634
IST,2017-03-28T00,H-D,8.033,0.48526417559522506,4.85264175595225
IST,2017-03-28T00,H-D,8.034,0.48479050321432804,4.847905032143281
IST,2017-03-28T00,H-D,8.035,0.48363803275695394,4.83638032756954
IST,2017-03-28T00,H-D,8.036,0.4830625185625007,4.830625185625007
IST,2017-03-28T00,H-D,8.037,0.48291959573825527,4.829195957382552
IST,2017-03-28T00,H-D,8.038,0.4829917712421933,4.829917712421933
IST,2017-03-28T00,H-D,8.039,0.48323420442574333,4.832342044257433
IST,2017-03-28T00,H-D,8.04,0.48363044167009345,4.836304416700934
IST,2017-03-28T00,H-D,8.041,0.4841781211619296,4.8417812116192955
IST,2017-03-28T00,H-D,8.042,0.4848822026261061,4.848822026261061
IST,2017-03-28T00,H-D,8.043,0.4857606437745877,4.857606437745877
IST,2017-03-28T00,H-D,8.044,0.486826585948764,4.86826585948764
IST,2017-03-28T00,H-D,8.045,0.48802805663300824,4.880280566330082
IST,2017-03-28T00,H-D,8.046,0.4900350343439296,4.900350343439296
IST,2017-03-28T00,H-D,8.047,0.49188089213392966,4.918808921339297
IST,2017-03-28T00,H-D,8.048,0.4933696042169196,4.933696042169196
IST,2017-03-28T00,H-D,8.049,0.49450914087014847,4.945091408701485
IST,2017-03-28T00,H-D,8.05,0.4953355687592105,4.953355687592104
IST,2017-03-28T00,H-D,8.051,0.49589738082323687,4.958973808232368
IST,2017-03-28T00,H-D,8.052,0.496266435729841,4.962664357298411
IST,2017-03-28T00,H-D,8.053,0.4961856635637391,4.961856635637391
IST,2017-03-28T00,H-D,8.054,0.49664950376210015,4.9664950376210015
IST,2017-03-28T00,H-D,8.055,0.49777304834322206,4.977730483432221
IST,2017-03-28T00,H-D,8.056,0.49926406864901407,4.992640686490141
IST,2017-03-28T00,H-D,8.057,0.5001063006741934,5.0010630067419335
IST,2017-03-28T00,H-D,8.058,0.5007715225022253,5.007715225022253
IST,2017-03-28T00,H-D,8.059,0.5012829568671916,5.012829568671916
