# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
1.533779,4591,1453,-9087,82.123
1.539488,4587,1454,-9089,82.123
1.543971,4585,1455,-9090,82.123
1.549603,4585,1458,-9092,82.123
1.554136,4587,1458,-9094,82.123
1.559810,4589,1458,-9096,82.123
1.564021,4591,1460,-9096,82.123
1.568670,4593,1460,-9095,82.123
1.574382,4593,1460,-9092,82.123
1.578751,4594,1461,-9089,82.123
1.584434,4594,1461,-9086,82.123
1.588856,4595,1461,-9082,82.123
1.594634,4596,1461,-9080,82.123
1.598838,4596,1461,-9078,82.123
1.603417,4596,1464,-9076,82.123
1.609192,4595,1466,-9075,82.123
1.613372,4596,1467,-9076,82.123
1.619274,4596,1469,-9076,82.123
1.623766,4597,1469,-9076,82.123
1.629319,4600,1469,-9077,82.123
1.633808,4601,1469,-9078,82.123
1.639685,4603,1468,-9080,82.123
1.644008,4605,1467,-9085,82.123
1.648141,4607,1466,-9091,82.123
1.654150,4610,1465,-9096,82.123
1.658531,4613,1465,-9101,82.123
1.664079,4615,1466,-9102,82.123
1.668676,4615,1466,-9100,82.123
1.674418,4614,1466,-9096,82.123
1.678800,4614,1467,-9091,82.123
1.683232,4614,1468,-9087,82.123
1.688999,4614,1469,-9083,82.123
1.693391,4614,1470,-9081,82.123
1.699067,4613,1472,-9081,82.123
1.703518,4612,1473,-9082,82.123
1.709189,4611,1473,-9083,82.123
1.713494,4609,1473,-9084,82.123
1.719328,4607,1471,-9082,82.123
1.723664,4605,1469,-9081,82.123
1.728182,4604,1468,-9081,82.123
1.733631,4603,1467,-9082,82.123
1.738368,4604,1466,-9082,82.123
1.744019,4605,1464,-9082,82.123
1.748124,4605,1464,-9079,82.123
1.754196,4606,1465,-9077,82.123
1.758596,4607,1464,-9077,82.123
1.762897,4608,1464,-9077,82.123
1.768788,4609,1464,-9075,82.123
1.773167,4609,1462,-9074,82.123
1.778859,4610,1460,-9073,82.123
1.783296,4609,1459,-9074,82.123
1.788994,4606,1461,-9078,82.123
1.793434,4604,1463,-9081,82.123
1.798896,4602,1465,-9084,82.123
1.803556,4599,1467,-9086,82.123
1.807983,4598,1467,-9089,82.123
1.813423,4597,1466,-9090,82.123
1.818112,4596,1465,-9092,82.123
1.823819,4597,1463,-9093,82.123
1.828280,4597,1463,-9093,82.123
1.833716,4596,1463,-9093,82.123
1.838412,4595,1463,-9092,82.123
1.842808,4593,1463,-9091,82.123
1.848211,4592,1461,-9088,82.123
1.852923,4591,1460,-9086,82.123
1.858638,4591,1457,-9086,82.123
1.863023,4592,1455,-9087,82.123
1.868768,4592,1452,-9087,82.123
1.873321,4593,1451,-9088,82.123
1.878913,4594,1450,-9091,82.123
1.883353,4595,1450,-9096,82.123
1.887739,4596,1451,-9102,82.123
1.893473,4597,1451,-9104,82.123
1.897683,4597,1452,-9107,82.123
1.903643,4598,1456,-9111,82.123
1.908018,4600,1458,-9116,82.123
1.913584,4603,1462,-9118,82.123
1.918145,4604,1463,-9118,82.123
1.922610,4605,1464,-9119,82.123
1.928332,4605,1464,-9118,82.123
1.932439,4604,1464,-9117,82.123
1.938428,4602,1465,-9116,82.123
1.942937,4600,1467,-9114,82.123
1.948280,4596,1468,-9110,82.123
1.952964,4595,1467,-9106,82.123
1.958741,4594,1467,-9104,82.123
1.963162,4593,1467,-9104,82.123
1.967338,4594,1467,-9103,82.123
1.973295,4594,1468,-9101,82.123
1.977741,4596,1469,-9100,82.123
1.983383,4597,1470,-9098,82.123
1.987805,4599,1469,-9097,82.123
1.993522,4599,1469,-9097,82.123
1.997790,4599,1469,-9097,82.123
2.002392,4598,1470,-9094,82.123
2.008161,4598,1472,-9091,82.123
2.012263,4598,1473,-9088,82.123
2.018267,4597,1473,-9088,82.123
2.022761,4598,1473,-9087,82.123
2.028404,4597,1471,-9084,82.123
2.032527,4596,1468,-9082,82.123
2.038563,4595,1466,-9082,82.123
2.042997,4592,1466,-9083,82.123
2.047361,4591,1465,-9086,82.123
2.053102,4591,1464,-9086,82.123
2.057512,4592,1463,-9086,82.123
2.063210,4592,1464,-9088,82.123
2.067660,4593,1464,-9089,82.123
2.073327,4593,1468,-9095,82.123
2.077776,4592,1470,-9100,82.123
2.082222,4591,1471,-9103,82.123
2.087936,4593,1471,-9103,82.123
2.092339,4594,1470,-9101,82.123
2.097810,4597,1468,-9098,82.123
2.102499,4597,1468,-9098,82.123
2.108141,4597,1469,-9098,82.123
2.112614,4599,1467,-9097,82.123
2.118295,4599,1465,-9096,82.123
2.122734,4601,1462,-9092,82.123
2.127185,4603,1461,-9091,82.123
2.132862,4606,1459,-9090,82.123
2.137298,4607,1459,-9094,82.123
2.143153,4608,1458,-9098,82.123
2.147394,4607,1457,-9103,82.123
2.153131,4605,1458,-9106,82.123
