Frequency_Hz,Mean_PLV,Median_PLV
7.246,0.33304787895036575,0.31632840218320624
7.247,0.3332742209607308,0.3164063295136659
7.248,0.33322711268169064,0.32345165608802684
7.249,0.3328423084286222,0.3275423877838723
7.25,0.33229482879290995,0.3279694538544581
7.251,0.3322663640439781,0.3233715708559525
7.252,0.33363237671153223,0.32592440334979755
7.253,0.3362169732414027,0.32806012019747455
7.254,0.3395922687346834,0.33229631442828783
7.255,0.3410683009135954,0.33028297712534016
7.256,0.3410000520255483,0.3302979220257283
7.257,0.34113374272157515,0.32921025246660407
7.258,0.34063248773329785,0.32701162824550106
7.259,0.3396443272107439,0.33022226056213333
7.26,0.3391446379459886,0.3384955626868384
7.261,0.33844987521599385,0.3471314789294534
7.262,0.3387223911155016,0.3547076243179996
7.263,0.34098276568642827,0.35670397489809436
7.264,0.3448814167687846,0.3548235106003608
7.265,0.34876509264698136,0.36680450675721543
7.266,0.35225494635794696,0.36552139589014215
7.267,0.35476188956828547,0.379614090691129
7.268,0.356304926426841,0.37749510299349714
7.269,0.35815416506338343,0.3749325818607649
7.27,0.3611712139512553,0.37541286034395716
7.271,0.363703072727314,0.37615231639744184
7.272,0.364998159577261,0.3579267078905024
7.273,0.3655731029172762,0.3358328464378587
7.274,0.3678579394287629,0.326551102435731
7.275,0.3700103334758623,0.3165155276269043
7.276,0.37231373438023224,0.30698520414012803
7.277,0.37429141493786783,0.3338689349992972
7.278,0.37654390433005835,0.36420679791613236
7.279,0.37835369439554134,0.393597119469046
7.28,0.3783654416819379,0.4150027687432037
7.281,0.37954898919174807,0.43293730325005075
7.282,0.38209519605663517,0.448381613923677
7.283,0.3852207224065184,0.46181090489246146
7.284,0.38825172600729607,0.47351914501010295
7.285,0.39187244330127885,0.4812998846493499
7.286,0.39497977620470714,0.4906972081327232
7.287,0.39965576515626877,0.49782201340363313
7.288,0.4042341467857307,0.5043254813484352
7.289,0.40848665482891644,0.5089724110541224
7.29,0.4161612769969463,0.5121957775718082
7.291,0.42517566216973585,0.5155423347491358
7.292,0.4309850830125963,0.5187882282022429
7.293,0.4356153797519163,0.5217759892295326
7.294,0.43921572653270685,0.52738150289569
7.295,0.442590105449242,0.5293328695963182
7.296,0.44525373474988506,0.5309455211132985
7.297,0.44737063418352646,0.5322686003840723
7.298,0.4494027008634573,0.5333516985285243
7.299,0.45048513792856393,0.5342525362017597
7.3,0.4509546384992096,0.5350386873106318
7.301,0.4515682667808209,0.535784188376057
7.302,0.45119765284031327,0.5365658341982702
7.303,0.44991951597974034,0.5374585379688942
7.304,0.44909548939537886,0.5385265984367851
7.305,0.44925763791713247,0.5345492799437016
7.306,0.4491444970065365,0.5324147299561183
7.307,0.4477593100328967,0.5246945361052464
7.308,0.4452987533072515,0.5142029763343424
7.309,0.4428878354632716,0.5091966799740136
7.31,0.4395233268119933,0.4977384243275932
7.311,0.4363443587378025,0.48528158543129746
7.312,0.4327382437440756,0.47582350924902406
7.313,0.42946302202937975,0.4671993415552702
7.314,0.4268859319066438,0.45871584082871414
7.315,0.4251135638998954,0.45031740643582924
7.316,0.4234639974193785,0.4400558281509297
7.317,0.42195748594575083,0.42386476763877856
7.318,0.41977260756634116,0.4210751129682679
7.319,0.417267097766463,0.41204568808225717
7.32,0.4152004526097424,0.4072799806049033
7.321,0.41147829791439466,0.403970525920347
7.322,0.40686276905986835,0.4013694887068036
7.323,0.40224053852294006,0.3999953280327241
7.324,0.3970508488508243,0.3996878484628988
7.325,0.3914922275277715,0.39966621217340187
7.326,0.38603339331303715,0.40079155787108267
7.327,0.37970857515613976,0.39797311187756773
7.328,0.37239355657482026,0.39537382160828216
7.329,0.36348603236241334,0.388122834535154
7.33,0.3548066235225743,0.3734688719493872
7.331,0.3463643746984009,0.36327695364231494
7.332,0.3381050518964245,0.3696630630201303
7.333,0.33028292397250936,0.3538773395837775
7.334,0.3239601556691287,0.35105045040796945
7.335,0.3209596347369668,0.35232403231748927
7.336,0.3192086969539103,0.3568652322132693
7.337,0.3184051304722711,0.36803912326477595
7.338,0.3173082771712391,0.3708831682177497
7.339,0.31673826783298237,0.37557796383890724
7.34,0.31713308762994935,0.378086474124747
7.341,0.3172724154713116,0.37030005398603344
7.342,0.31778618827606153,0.3588493165677716
7.343,0.31797533144752893,0.3433964667812376
7.344,0.31815715464279676,0.3313246027093614
7.345,0.31856889489787193,0.32065858226112404
7.346,0.31872050374827526,0.3094846873485824
7.347,0.3181435163534271,0.29656349700034407
7.348,0.31695577928632107,0.28406313873207767
7.349,0.3156716537399033,0.27363389769746593
7.35,0.31398434993264884,0.2852867477055383
