Station,Frequency_Hz,Mean_PLV,Median_PLV,Hours_Available
KNG,6.736,0.35414833137621177,0.3280897047265797,24
KNG,6.737,0.3550939735055653,0.33787227775448514,24
KNG,6.738,0.35500767484959567,0.3359728357146725,24
KNG,6.739,0.35292969456540574,0.3229893399449063,24
KNG,6.74,0.351080343102069,0.31090826127207183,24
KNG,6.741,0.3496544740648866,0.308763331081715,24
KNG,6.742,0.3478401102379734,0.30753898833495674,24
KNG,6.743,0.3457216929136188,0.30647468901802866,24
KNG,6.744,0.3436246302218644,0.305410648689051,24
KNG,6.745,0.3421975191433559,0.3075395113390593,24
KNG,6.746,0.3411663264068347,0.3112392800794208,24
KNG,6.747,0.34118716964082024,0.3179330442102417,24
KNG,6.748,0.3418999460176524,0.3133440377229141,24
KNG,6.749,0.3426487007713288,0.31833358090379316,24
KNG,6.75,0.3429514971491751,0.3185377080156956,24
KNG,6.751,0.3430011429695882,0.3119527679153811,24
KNG,6.752,0.34309943437691387,0.3065272905581562,24
KNG,6.753,0.343828555327046,0.3037136930734722,24
KNG,6.754,0.344533239332612,0.30161149007443844,24
KNG,6.755,0.3442535924916512,0.3130416293734549,24
KNG,6.756,0.3429914704398944,0.3211217960888287,24
KNG,6.757,0.34109599965952825,0.32486453435063134,24
KNG,6.758,0.3406335280500736,0.33785549324351716,24
KNG,6.759,0.3405756311338157,0.34339745101029695,24
KNG,6.76,0.3399243180295257,0.34184774827832354,24
KNG,6.761,0.33946464346725885,0.33844760888715997,24
KNG,6.762,0.33965564211768046,0.33616716509124805,24
KNG,6.763,0.3409233550383251,0.33204465343674183,24
KNG,6.764,0.3415947468121147,0.32812826903232445,24
KNG,6.765,0.34105534996173864,0.3287024912523457,24
KNG,6.766,0.34087435784628645,0.33256719616062114,24
KNG,6.767,0.3406630613484398,0.33446573017205894,24
KNG,6.768,0.3404734740148791,0.3453908262821634,24
KNG,6.769,0.3411066555482016,0.3561124304226784,24
KNG,6.77,0.34243956313612783,0.3654338970159333,24
KNG,6.771,0.3444728180903891,0.3662559824514168,24
KNG,6.772,0.3466704470411759,0.35939015728127743,24
KNG,6.773,0.3490331899332215,0.34879596985585354,24
KNG,6.774,0.3505464072075113,0.33547500438880795,24
KNG,6.775,0.35201424216778693,0.3292347183375497,24
KNG,6.776,0.3535708391800607,0.3233559806879235,24
KNG,6.777,0.3552226332820825,0.32782974169194773,24
KNG,6.778,0.35573499688609084,0.3328619238815236,24
KNG,6.779,0.35533595684008873,0.32971874702974036,24
KNG,6.78,0.3543139250668698,0.3268290108452485,24
KNG,6.781,0.3534413683822841,0.32434119284370555,24
KNG,6.782,0.35264581941104495,0.3217114416788982,24
KNG,6.783,0.3515082452508969,0.3188140909996314,24
KNG,6.784,0.3500248576778842,0.31548479662942797,24
KNG,6.785,0.3480738314103961,0.3212189063303283,24
KNG,6.786,0.34627051839544126,0.3229070542900892,24
KNG,6.787,0.34437942661584414,0.32012618095515266,24
KNG,6.788,0.34240288522301404,0.3186414063518076,24
KNG,6.789,0.3405139567816313,0.3182843689444423,24
KNG,6.79,0.3389405384318569,0.31918277315471555,24
KNG,6.791,0.33753851137653695,0.32154037377084754,24
KNG,6.792,0.3356405019229578,0.325727874075054,24
KNG,6.793,0.33326899532924287,0.3280240565811525,24
KNG,6.794,0.331332052408069,0.3191085588417232,24
KNG,6.795,0.33004920708395286,0.3209166308394806,24
KNG,6.796,0.3283083706290789,0.31597026872246314,24
KNG,6.797,0.3252124412653729,0.31125991010938825,24
KNG,6.798,0.3222441644056095,0.3127792396201758,24
KNG,6.799,0.31919095868484176,0.31408996505942244,24
KNG,6.8,0.3158869431280041,0.312898771729097,24
KNG,6.801,0.3126691767146926,0.30686420562105365,24
KNG,6.802,0.3094694094458608,0.3007115213594064,24
KNG,6.803,0.3065810748433601,0.2951537908543734,24
KNG,6.804,0.30523721921119035,0.2942801207411522,24
KNG,6.805,0.30511910283954596,0.2946817345872782,24
KNG,6.806,0.30488539532101183,0.29400354210543356,24
KNG,6.807,0.30455099689480697,0.2895088687571606,24
KNG,6.808,0.30407497924324517,0.28244441873625037,24
KNG,6.809,0.303193240883959,0.274009918804838,24
KNG,6.81,0.3006186542267359,0.2635397790267182,24
KNG,6.811,0.2981121309218187,0.2659777429531266,24
KNG,6.812,0.29554008627208317,0.268479599862012,24
KNG,6.813,0.2933925712006373,0.2714217677529436,24
KNG,6.814,0.29274518005074474,0.27770662712303384,24
KNG,6.815,0.2928831640998939,0.28288010050412693,24
KNG,6.816,0.29365072460721237,0.2862523529079388,24
KNG,6.817,0.2947427639192225,0.28833169847174533,24
KNG,6.818,0.29659082436703266,0.2949797452676495,24
KNG,6.819,0.2986158826055343,0.3051652743642636,24
KNG,6.82,0.300341771172087,0.30809963083296144,24
KNG,6.821,0.3007675743961876,0.31043744912948185,24
KNG,6.822,0.30004404505113097,0.3080660586336261,24
KNG,6.823,0.2983300301371808,0.2978321614351319,24
KNG,6.824,0.296173331777794,0.28694687442345107,24
KNG,6.825,0.2942058799897234,0.2825950887170138,24
KNG,6.826,0.2931195178865732,0.2931969109975393,24
KNG,6.827,0.2921111632399841,0.29286423040000464,24
KNG,6.828,0.2915772701382749,0.2977199882485627,24
KNG,6.829,0.2913879848949873,0.30556902817615483,24
KNG,6.83,0.2914070439335914,0.31390372370423314,24
KNG,6.831,0.29319716738394236,0.32017110282312294,24
KNG,6.832,0.29598426148142826,0.3156981556948394,24
KNG,6.833,0.30014735327026126,0.31248902077983665,24
KNG,6.834,0.30507948576551774,0.32160123053600126,24
KNG,6.835,0.30983805552156674,0.33013217560874875,24
KNG,6.836,0.3142775204651834,0.3381366243322904,24
KNG,6.837,0.3187111603613377,0.3429319314315066,24
KNG,6.838,0.3232941017382143,0.3414799827696413,24
KNG,6.839,0.3287196081368558,0.34358037576625866,24
KNG,6.84,0.33351708661306695,0.3535396614648516,24
KNG,6.841,0.3366397856431296,0.3624073901357046,24
KNG,6.842,0.3399257227356905,0.3690833691017199,24
KNG,6.843,0.3420699916644299,0.371284471575887,24
KNG,6.844,0.3428811362875181,0.3719028568903797,24
KNG,6.845,0.343092171106183,0.37017222819463963,24
KNG,6.846,0.34317358773538825,0.3657651553161003,24
KNG,6.847,0.3438156349782213,0.3659996104991679,24
KNG,6.848,0.3442723201762529,0.3650851213035641,24
KNG,6.849,0.34376701596158243,0.3637666120988263,24
KNG,6.85,0.3426664981838284,0.3633703115416144,24
KNG,6.851,0.3424513167289571,0.3629963031154017,24
KNG,6.852,0.3429887230998587,0.36282786015455115,24
KNG,6.853,0.3445633672408701,0.37375905303365164,24
KNG,6.854,0.34573568634302027,0.3819248040505292,24
KNG,6.855,0.34701901874020824,0.38808507594612557,24
KNG,6.856,0.34834761724034663,0.3848237716733938,24
KNG,6.857,0.3493987938125955,0.3812544088147862,24
KNG,6.858,0.3497918367967514,0.3728046237285041,24
KNG,6.859,0.3494004003450615,0.3720705895278865,24
KNG,6.86,0.34747260953589904,0.3729203912381453,24
KNG,6.861,0.3453044208216663,0.3716283855535921,24
KNG,6.862,0.34298492589094676,0.3585529566759499,24
KNG,6.863,0.3398945963939423,0.34549730356590536,24
KNG,6.864,0.3360940548174218,0.33886166412904467,24
KNG,6.865,0.3314390620949713,0.3438393899360749,24
KNG,6.866,0.32626706513766524,0.34832239014570177,24
KNG,6.867,0.32227856121865167,0.33954905629956483,24
KNG,6.868,0.3194577741838545,0.3336278996490799,24
KNG,6.869,0.31749475274980854,0.3290837612860978,24
KNG,6.87,0.3165776113621757,0.32765314466655615,24
KNG,6.871,0.31655567554609204,0.3222045502406127,24
KNG,6.872,0.3171513525242148,0.3122391758130778,24
KNG,6.873,0.31810781263598714,0.3044158024180593,24
KNG,6.874,0.3193872290236803,0.2967285115045681,24
KNG,6.875,0.3213979585244025,0.2964100967163832,24
KNG,6.876,0.32482584012638027,0.298196354310431,24
KNG,6.877,0.3293422238911283,0.28925982716905074,24
KNG,6.878,0.3322600836615052,0.2887090278442992,24
KNG,6.879,0.33545357575354434,0.2913512152610892,24
KNG,6.88,0.3385148448654363,0.29127817858633587,24
KNG,6.881,0.3415196621674425,0.3001463026567823,24
KNG,6.882,0.34487053942322166,0.30621919635220235,24
KNG,6.883,0.3476831072057934,0.3115604620135556,24
KNG,6.884,0.3504088797241427,0.32482822557669977,24
KNG,6.885,0.352822326083654,0.3288572878795546,24
KNG,6.886,0.3549586733249858,0.3275012407537819,24
KNG,6.887,0.3563292912187128,0.3255982973451007,24
KNG,6.888,0.35674478640603,0.31665581901846807,24
KNG,6.889,0.35709249127487963,0.31155301279273206,24
KNG,6.89,0.3582214602297529,0.30931419368311097,24
KNG,6.891,0.359142660549497,0.30813870428755297,24
KNG,6.892,0.35993612365385125,0.31250689777529894,24
KNG,6.893,0.36066291880727896,0.31561756629820825,24
KNG,6.894,0.3597320053782496,0.32055180708652387,24
KNG,6.895,0.35707276350099454,0.32366437839139284,24
KNG,6.896,0.35457713972376026,0.3294879810090301,24
KNG,6.897,0.3520367711890182,0.3402787146916819,24
KNG,6.898,0.3494710827234478,0.35406141410756364,24
KNG,6.899,0.3475806839091937,0.35766778699619284,24
KNG,6.9,0.3465783503043065,0.3583129883707786,24
KNG,6.901,0.34544890043247284,0.355222102196193,24
KNG,6.902,0.3454457706788199,0.3494699317510539,24
KNG,6.903,0.3456160724602025,0.35673092545836244,24
KNG,6.904,0.3461319476332398,0.3707619762108466,24
KNG,6.905,0.3462401548359025,0.38242946545383816,24
KNG,6.906,0.3461667751751904,0.3856265762189721,24
KNG,6.907,0.34642537344999264,0.38440159777960264,24
KNG,6.908,0.3469338979900812,0.37870879969927673,24
KNG,6.909,0.3482246004597365,0.3762454880327927,24
KNG,6.91,0.3504859443325256,0.37488516488833734,24
KNG,6.911,0.3526690028382051,0.36673250822869335,24
KNG,6.912,0.35498193352635626,0.3577181224649324,24
KNG,6.913,0.357620408844515,0.36056674221364493,24
KNG,6.914,0.3604868514650164,0.35952415761794754,24
KNG,6.915,0.3638195701480968,0.36181925199226445,24
KNG,6.916,0.36684290676137804,0.3689143323591192,24
KNG,6.917,0.36891575987520536,0.37012286339234257,24
KNG,6.918,0.36978179927609706,0.37125018223426204,24
KNG,6.919,0.36986927500544975,0.3741385751915152,24
KNG,6.92,0.37014877577282795,0.3699175503709256,24
KNG,6.921,0.370857559862041,0.3738293538325523,24
KNG,6.922,0.3720720741438654,0.3722664437969906,24
KNG,6.923,0.3726853049703562,0.3672058339220775,24
KNG,6.924,0.3725217939983325,0.3632464438715863,24
KNG,6.925,0.3714387269191135,0.3635953940685227,24
KNG,6.926,0.37011868456279645,0.3628744708192785,24
KNG,6.927,0.3680613026080377,0.3465191014360633,24
KNG,6.928,0.36569254318481054,0.3350170025470237,24
KNG,6.929,0.3633260348326465,0.32712986121840426,24
KNG,6.93,0.3619851185090181,0.3171771992536995,24
KNG,6.931,0.3602546576373196,0.3120240814058408,24
KNG,6.932,0.35960140742994273,0.3171136305456491,24
KNG,6.933,0.35950244520633606,0.329534205542805,24
KNG,6.934,0.3593256662700833,0.33690203175866773,24
KNG,6.935,0.3590054483069635,0.33560145512090134,24
KNG,6.936,0.35952717681097607,0.3396162208794686,24
KNG,6.937,0.36058018760411564,0.3479652021496843,24
KNG,6.938,0.36208807437247126,0.35951251865733463,24
KNG,6.939,0.3627413458735096,0.36916715177139403,24
KNG,6.94,0.36323244983156266,0.37739526163113657,24
KNG,6.941,0.36529711435218193,0.3816445258012908,24
KNG,6.942,0.36765745980361614,0.38347817938797263,24
KNG,6.943,0.3714634075673755,0.3855171773580931,24
KNG,6.944,0.374955976419822,0.39597419131596956,24
KNG,6.945,0.3800983713430301,0.4100911068966254,24
KNG,6.946,0.38611363788705333,0.4299730555147132,24
KNG,6.947,0.3911863043327108,0.4393002634764517,24
KNG,6.948,0.39614699577030615,0.4342735755407643,24
KNG,6.949,0.4008729390559797,0.4275077970630722,24
KNG,6.95,0.40578769104484264,0.42588891093947895,24
KNG,6.951,0.410658636207983,0.4255084707356329,24
KNG,6.952,0.41512968863577115,0.4341817616879321,24
KNG,6.953,0.4192752732704541,0.4554308624122939,24
KNG,6.954,0.4217251547615684,0.4579585704639144,24
KNG,6.955,0.42430406817072625,0.45454017464943297,24
KNG,6.956,0.4260591922846819,0.45044882362129834,24
KNG,6.957,0.4270479677366728,0.44442799257455784,24
KNG,6.958,0.4275545599737091,0.43492217453074267,24
KNG,6.959,0.4281500377077318,0.42852479511568053,24
KNG,6.96,0.4283309123261916,0.4241250335120577,24
KNG,6.961,0.4280806844801773,0.42086815209657313,24
